result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size      106, 6203663 req, miss ratio 0.7043, byte miss ratio 0.7043
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size      319, 6203663 req, miss ratio 0.6493, byte miss ratio 0.6493
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size     1066, 6203663 req, miss ratio 0.6270, byte miss ratio 0.6270
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size     3199, 6203663 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size    10665, 6203663 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size    21330, 6203663 req, miss ratio 0.0734, byte miss ratio 0.0734
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size    42660, 6203663 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns4010.oracleGeneral.zst S3FIFO-1 cache size    85320, 6203663 req, miss ratio 0.0210, byte miss ratio 0.0210
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size      106, 6203663 req, miss ratio 0.6998, byte miss ratio 0.6998
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size      319, 6203663 req, miss ratio 0.6511, byte miss ratio 0.6511
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size     1066, 6203663 req, miss ratio 0.6309, byte miss ratio 0.6309
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size     3199, 6203663 req, miss ratio 0.4918, byte miss ratio 0.4918
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size    10665, 6203663 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size    21330, 6203663 req, miss ratio 0.0744, byte miss ratio 0.0744
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size    42660, 6203663 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns4010.oracleGeneral.zst LIRS cache size    85320, 6203663 req, miss ratio 0.0199, byte miss ratio 0.0199
result/tencentBlock.ns4010.oracleGeneral.zst ARC cache size      106, 6203663 req, miss ratio 0.7030, byte miss ratio 0.7030
result/tencentBlock.ns4010.oracleGeneral.zst ARC cache size      319, 6203663 req, miss ratio 0.6473, byte miss ratio 0.6473
result/tencentBlock.ns4010.oracleGeneral.zst ARC cache size     1066, 6203663 req, miss ratio 0.6275, byte miss ratio 0.6275
