result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size      155, 2325767 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size      465, 2325767 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size     1550, 2325767 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size     4651, 2325767 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size    15505, 2325767 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size    31011, 2325767 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size    62022, 2325767 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns2065.oracleGeneral.zst S3FIFO-1 cache size   124044, 2325767 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size      155, 2325767 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size      465, 2325767 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size     1550, 2325767 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size     4651, 2325767 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size    15505, 2325767 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size    31011, 2325767 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size    62022, 2325767 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns2065.oracleGeneral.zst FIFO cache size   124044, 2325767 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size      155, 2325767 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size      465, 2325767 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size     1550, 2325767 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size     4651, 2325767 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size    15505, 2325767 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size    31011, 2325767 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size    62022, 2325767 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns2065.oracleGeneral.zst LRU cache size   124044, 2325767 req, miss ratio 0.0676, byte miss ratio 0.0676
result/tencentBlock.ns2065.oracleGeneral.zst clock2 cache size      155, 2325767 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns2065.oracleGeneral.zst clock2 cache size      465, 2325767 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns2065.oracleGeneral.zst clock2 cache size     1550, 2325767 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns2065.oracleGeneral.zst clock2 cache size     4651, 2325767 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns2065.oracleGeneral.zst clock2 cache size    15505, 2325767 req, miss ratio 0.1119, byte miss ratio 0.1119
