result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size      756, 2092122 req, miss ratio 0.6441, byte miss ratio 0.6441
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size     2270, 2092122 req, miss ratio 0.6078, byte miss ratio 0.6078
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size     7567, 2092122 req, miss ratio 0.5964, byte miss ratio 0.5964
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size    22703, 2092122 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size    75679, 2092122 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size   151359, 2092122 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size   302718, 2092122 req, miss ratio 0.3766, byte miss ratio 0.3766
result/tencentBlock.ns21176.oracleGeneral.zst LHD cache size   605436, 2092122 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size      756, 2092122 req, miss ratio 0.6466, byte miss ratio 0.6466
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size     2270, 2092122 req, miss ratio 0.6051, byte miss ratio 0.6051
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size     7567, 2092122 req, miss ratio 0.5963, byte miss ratio 0.5963
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size    22703, 2092122 req, miss ratio 0.5816, byte miss ratio 0.5816
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size    75679, 2092122 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size   151359, 2092122 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size   302718, 2092122 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns21176.oracleGeneral.zst LeCaR cache size   605436, 2092122 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns21176.oracleGeneral.zst ARC cache size      756, 2092122 req, miss ratio 0.6146, byte miss ratio 0.6146
result/tencentBlock.ns21176.oracleGeneral.zst ARC cache size     2270, 2092122 req, miss ratio 0.5975, byte miss ratio 0.5975
result/tencentBlock.ns21176.oracleGeneral.zst ARC cache size     7567, 2092122 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns21176.oracleGeneral.zst ARC cache size    22703, 2092122 req, miss ratio 0.5507, byte miss ratio 0.5507
