result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size      296, 2480031 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size      889, 2480031 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size     2966, 2480031 req, miss ratio 0.3754, byte miss ratio 0.3754
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size     8898, 2480031 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size    29662, 2480031 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size    59324, 2480031 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size   118648, 2480031 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns21886.oracleGeneral.zst ARC cache size   237296, 2480031 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size      296, 2480031 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size      889, 2480031 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size     2966, 2480031 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size     8898, 2480031 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size    29662, 2480031 req, miss ratio 0.3030, byte miss ratio 0.3030
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size    59324, 2480031 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size   118648, 2480031 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns21886.oracleGeneral.zst LeCaR cache size   237296, 2480031 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size      296, 2480031 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size      889, 2480031 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size     2966, 2480031 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size     8898, 2480031 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size    29662, 2480031 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size    59324, 2480031 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size   118648, 2480031 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns21886.oracleGeneral.zst S3FIFO-1 cache size   237296, 2480031 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size      296, 2480031 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size      889, 2480031 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size     2966, 2480031 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size     8898, 2480031 req, miss ratio 0.3585, byte miss ratio 0.3585
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size    29662, 2480031 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size    59324, 2480031 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size   118648, 2480031 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns21886.oracleGeneral.zst LIRS cache size   237296, 2480031 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size      296, 2480031 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size      889, 2480031 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size     2966, 2480031 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size     8898, 2480031 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size    29662, 2480031 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size    59324, 2480031 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns21886.oracleGeneral.zst clock2 cache size   118648, 2480031 req, miss ratio 0.1555, byte miss ratio 0.1555
