result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size      310, 3509698 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size      930, 3509698 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size     3100, 3509698 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size     9302, 3509698 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size    31008, 3509698 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size    62017, 3509698 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size   124035, 3509698 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns13046.oracleGeneral.zst LRU cache size   248070, 3509698 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size      310, 3509698 req, miss ratio 0.6507, byte miss ratio 0.6507
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size      930, 3509698 req, miss ratio 0.4981, byte miss ratio 0.4981
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size     3100, 3509698 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size     9302, 3509698 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size    31008, 3509698 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size    62017, 3509698 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size   124035, 3509698 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns13046.oracleGeneral.zst FIFO cache size   248070, 3509698 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size      310, 3509698 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size      930, 3509698 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size     3100, 3509698 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size     9302, 3509698 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size    31008, 3509698 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size    62017, 3509698 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size   124035, 3509698 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns13046.oracleGeneral.zst LHD cache size   248070, 3509698 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns13046.oracleGeneral.zst LIRS cache size      310, 3509698 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns13046.oracleGeneral.zst LIRS cache size      930, 3509698 req, miss ratio 0.4108, byte miss ratio 0.4108
