result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size      763, 42930663 req, miss ratio 0.6112, byte miss ratio 0.6112
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size     2291, 42930663 req, miss ratio 0.5994, byte miss ratio 0.5994
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size     7639, 42930663 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size    22918, 42930663 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size    76395, 42930663 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size   152791, 42930663 req, miss ratio 0.0374, byte miss ratio 0.0374
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size   305582, 42930663 req, miss ratio 0.0185, byte miss ratio 0.0185
result/tencentBlock.ns3548.oracleGeneral.zst LRU cache size   611164, 42930663 req, miss ratio 0.0180, byte miss ratio 0.0180
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size      763, 42930663 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size     2291, 42930663 req, miss ratio 0.5980, byte miss ratio 0.5980
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size     7639, 42930663 req, miss ratio 0.5931, byte miss ratio 0.5931
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size    22918, 42930663 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size    76395, 42930663 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size   152791, 42930663 req, miss ratio 0.0383, byte miss ratio 0.0383
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size   305582, 42930663 req, miss ratio 0.0214, byte miss ratio 0.0214
result/tencentBlock.ns3548.oracleGeneral.zst clock2 cache size   611164, 42930663 req, miss ratio 0.0182, byte miss ratio 0.0182
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size      763, 42930663 req, miss ratio 0.6061, byte miss ratio 0.6061
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size     2291, 42930663 req, miss ratio 0.5938, byte miss ratio 0.5938
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size     7639, 42930663 req, miss ratio 0.5727, byte miss ratio 0.5727
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size    22918, 42930663 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size    76395, 42930663 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size   152791, 42930663 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size   305582, 42930663 req, miss ratio 0.0196, byte miss ratio 0.0196
result/tencentBlock.ns3548.oracleGeneral.zst LIRS cache size   611164, 42930663 req, miss ratio 0.0181, byte miss ratio 0.0181
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size      763, 42930663 req, miss ratio 0.6106, byte miss ratio 0.6106
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size     2291, 42930663 req, miss ratio 0.5984, byte miss ratio 0.5984
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size     7639, 42930663 req, miss ratio 0.5938, byte miss ratio 0.5938
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size    22918, 42930663 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size    76395, 42930663 req, miss ratio 0.0408, byte miss ratio 0.0408
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size   152791, 42930663 req, miss ratio 0.0376, byte miss ratio 0.0376
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size   305582, 42930663 req, miss ratio 0.0201, byte miss ratio 0.0201
result/tencentBlock.ns3548.oracleGeneral.zst Clock cache size   611164, 42930663 req, miss ratio 0.0185, byte miss ratio 0.0185
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size      763, 42930663 req, miss ratio 0.6018, byte miss ratio 0.6018
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size     2291, 42930663 req, miss ratio 0.5908, byte miss ratio 0.5908
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size     7639, 42930663 req, miss ratio 0.5827, byte miss ratio 0.5827
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size    22918, 42930663 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size    76395, 42930663 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size   152791, 42930663 req, miss ratio 0.0384, byte miss ratio 0.0384
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size   305582, 42930663 req, miss ratio 0.0199, byte miss ratio 0.0199
result/tencentBlock.ns3548.oracleGeneral.zst S3FIFO-1 cache size   611164, 42930663 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size      763, 42930663 req, miss ratio 0.6099, byte miss ratio 0.6099
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size     2291, 42930663 req, miss ratio 0.5973, byte miss ratio 0.5973
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size     7639, 42930663 req, miss ratio 0.5918, byte miss ratio 0.5918
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size    22918, 42930663 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size    76395, 42930663 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size   152791, 42930663 req, miss ratio 0.0376, byte miss ratio 0.0376
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size   305582, 42930663 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns3548.oracleGeneral.zst LeCaR cache size   611164, 42930663 req, miss ratio 0.0180, byte miss ratio 0.0180
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size      763, 42930663 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size     2291, 42930663 req, miss ratio 0.5931, byte miss ratio 0.5931
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size     7639, 42930663 req, miss ratio 0.5852, byte miss ratio 0.5852
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size    22918, 42930663 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size    76395, 42930663 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size   152791, 42930663 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size   305582, 42930663 req, miss ratio 0.0188, byte miss ratio 0.0188
result/tencentBlock.ns3548.oracleGeneral.zst ARC cache size   611164, 42930663 req, miss ratio 0.0180, byte miss ratio 0.0180
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size      763, 42930663 req, miss ratio 0.6021, byte miss ratio 0.6021
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size     2291, 42930663 req, miss ratio 0.5775, byte miss ratio 0.5775
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size     7639, 42930663 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size    22918, 42930663 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size    76395, 42930663 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size   152791, 42930663 req, miss ratio 0.0276, byte miss ratio 0.0276
result/tencentBlock.ns3548.oracleGeneral.zst LHD cache size   305582, 42930663 req, miss ratio 0.0189, byte miss ratio 0.0189
