result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size      429, 1565530 req, miss ratio 0.6586, byte miss ratio 0.6586
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size     1288, 1565530 req, miss ratio 0.6501, byte miss ratio 0.6501
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size     4295, 1565530 req, miss ratio 0.6467, byte miss ratio 0.6467
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size    12886, 1565530 req, miss ratio 0.6438, byte miss ratio 0.6438
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size    42955, 1565530 req, miss ratio 0.5933, byte miss ratio 0.5933
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size    85910, 1565530 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size   171820, 1565530 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns20751.oracleGeneral.zst clock2 cache size   343641, 1565530 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size      429, 1565530 req, miss ratio 0.6537, byte miss ratio 0.6537
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size     1288, 1565530 req, miss ratio 0.6491, byte miss ratio 0.6491
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size     4295, 1565530 req, miss ratio 0.6460, byte miss ratio 0.6460
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size    12886, 1565530 req, miss ratio 0.6425, byte miss ratio 0.6425
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size    42955, 1565530 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size    85910, 1565530 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size   171820, 1565530 req, miss ratio 0.2988, byte miss ratio 0.2988
result/tencentBlock.ns20751.oracleGeneral.zst ARC cache size   343641, 1565530 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns20751.oracleGeneral.zst LRU cache size      429, 1565530 req, miss ratio 0.6624, byte miss ratio 0.6624
result/tencentBlock.ns20751.oracleGeneral.zst LRU cache size     1288, 1565530 req, miss ratio 0.6511, byte miss ratio 0.6511
result/tencentBlock.ns20751.oracleGeneral.zst LRU cache size     4295, 1565530 req, miss ratio 0.6474, byte miss ratio 0.6474
