result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size      242, 1789644 req, miss ratio 0.6417, byte miss ratio 0.6417
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size      728, 1789644 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size     2429, 1789644 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size     7288, 1789644 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size    24296, 1789644 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size    48592, 1789644 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size    97184, 1789644 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns3526.oracleGeneral.zst FIFO cache size   194369, 1789644 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size      242, 1789644 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size      728, 1789644 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size     2429, 1789644 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size     7288, 1789644 req, miss ratio 0.4151, byte miss ratio 0.4151
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size    24296, 1789644 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size    48592, 1789644 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size    97184, 1789644 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns3526.oracleGeneral.zst Clock cache size   194369, 1789644 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns3526.oracleGeneral.zst LeCaR cache size      242, 1789644 req, miss ratio 0.5064, byte miss ratio 0.5064
result/tencentBlock.ns3526.oracleGeneral.zst LeCaR cache size      728, 1789644 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns3526.oracleGeneral.zst LeCaR cache size     2429, 1789644 req, miss ratio 0.4570, byte miss ratio 0.4570
result/tencentBlock.ns3526.oracleGeneral.zst LeCaR cache size     7288, 1789644 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns3526.oracleGeneral.zst LeCaR cache size    24296, 1789644 req, miss ratio 0.3507, byte miss ratio 0.3507
