result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size      752, 3206556 req, miss ratio 0.6004, byte miss ratio 0.6004
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size     2256, 3206556 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size     7520, 3206556 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size    22560, 3206556 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size    75202, 3206556 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size   150404, 3206556 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size   300808, 3206556 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14376.oracleGeneral.zst clock2 cache size   601616, 3206556 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size      752, 3206556 req, miss ratio 0.6102, byte miss ratio 0.6102
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size     2256, 3206556 req, miss ratio 0.5084, byte miss ratio 0.5084
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size     7520, 3206556 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size    22560, 3206556 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size    75202, 3206556 req, miss ratio 0.3375, byte miss ratio 0.3375
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size   150404, 3206556 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size   300808, 3206556 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns14376.oracleGeneral.zst LIRS cache size   601616, 3206556 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size      752, 3206556 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size     2256, 3206556 req, miss ratio 0.5523, byte miss ratio 0.5523
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size     7520, 3206556 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size    22560, 3206556 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size    75202, 3206556 req, miss ratio 0.3813, byte miss ratio 0.3813
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size   150404, 3206556 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size   300808, 3206556 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns14376.oracleGeneral.zst LeCaR cache size   601616, 3206556 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size      752, 3206556 req, miss ratio 0.5949, byte miss ratio 0.5949
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size     2256, 3206556 req, miss ratio 0.5383, byte miss ratio 0.5383
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size     7520, 3206556 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size    22560, 3206556 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size    75202, 3206556 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size   150404, 3206556 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size   300808, 3206556 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns14376.oracleGeneral.zst LHD cache size   601616, 3206556 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size      752, 3206556 req, miss ratio 0.5847, byte miss ratio 0.5847
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size     2256, 3206556 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size     7520, 3206556 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size    22560, 3206556 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size    75202, 3206556 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size   150404, 3206556 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size   300808, 3206556 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns14376.oracleGeneral.zst Cacheus cache size   601616, 3206556 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns14376.oracleGeneral.zst LRU cache size      752, 3206556 req, miss ratio 0.5992, byte miss ratio 0.5992
result/tencentBlock.ns14376.oracleGeneral.zst LRU cache size     2256, 3206556 req, miss ratio 0.5530, byte miss ratio 0.5530
result/tencentBlock.ns14376.oracleGeneral.zst LRU cache size     7520, 3206556 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns14376.oracleGeneral.zst LRU cache size    22560, 3206556 req, miss ratio 0.4382, byte miss ratio 0.4382
