tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size       63, 1386736 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size      190, 1386736 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size      634, 1386736 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size     1902, 1386736 req, miss ratio 0.1335, byte miss ratio 0.1335
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size     6340, 1386736 req, miss ratio 0.1158, byte miss ratio 0.1158
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size    12681, 1386736 req, miss ratio 0.0972, byte miss ratio 0.0972
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size    25362, 1386736 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns7275 S3FIFO-0.0050-0.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size       63, 1386736 req, miss ratio 0.2122, byte miss ratio 0.2122
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size      190, 1386736 req, miss ratio 0.1705, byte miss ratio 0.1705
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size      634, 1386736 req, miss ratio 0.1495, byte miss ratio 0.1495
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size     1902, 1386736 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size     6340, 1386736 req, miss ratio 0.1280, byte miss ratio 0.1280
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size    12681, 1386736 req, miss ratio 0.1153, byte miss ratio 0.1153
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size    25362, 1386736 req, miss ratio 0.0622, byte miss ratio 0.0622
tencentBlock.ns7275 S3FIFO-0.3500-1.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size       63, 1386736 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size      190, 1386736 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size      634, 1386736 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size     1902, 1386736 req, miss ratio 0.1328, byte miss ratio 0.1328
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size     6340, 1386736 req, miss ratio 0.1149, byte miss ratio 0.1149
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size    12681, 1386736 req, miss ratio 0.0973, byte miss ratio 0.0973
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size    25362, 1386736 req, miss ratio 0.0600, byte miss ratio 0.0600
tencentBlock.ns7275 S3FIFO-0.0100-0.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size       63, 1386736 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size      190, 1386736 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size      634, 1386736 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size     1902, 1386736 req, miss ratio 0.1332, byte miss ratio 0.1332
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size     6340, 1386736 req, miss ratio 0.1255, byte miss ratio 0.1255
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size    12681, 1386736 req, miss ratio 0.0992, byte miss ratio 0.0992
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size    25362, 1386736 req, miss ratio 0.0597, byte miss ratio 0.0597
tencentBlock.ns7275 S3FIFO-0.0050-1.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size       63, 1386736 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size      190, 1386736 req, miss ratio 0.1806, byte miss ratio 0.1806
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size      634, 1386736 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size     1902, 1386736 req, miss ratio 0.1389, byte miss ratio 0.1389
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size     6340, 1386736 req, miss ratio 0.1294, byte miss ratio 0.1294
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size    12681, 1386736 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size    25362, 1386736 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns7275 S3FIFO-0.6500-1.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size       63, 1386736 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size      190, 1386736 req, miss ratio 0.1698, byte miss ratio 0.1698
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size      634, 1386736 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size     1902, 1386736 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size     6340, 1386736 req, miss ratio 0.1206, byte miss ratio 0.1206
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size    12681, 1386736 req, miss ratio 0.1154, byte miss ratio 0.1154
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size    25362, 1386736 req, miss ratio 0.0620, byte miss ratio 0.0620
tencentBlock.ns7275 S3FIFO-0.3500-0.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size       63, 1386736 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size      190, 1386736 req, miss ratio 0.1770, byte miss ratio 0.1770
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size      634, 1386736 req, miss ratio 0.1514, byte miss ratio 0.1514
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size     1902, 1386736 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size     6340, 1386736 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size    12681, 1386736 req, miss ratio 0.1082, byte miss ratio 0.1082
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size    25362, 1386736 req, miss ratio 0.0640, byte miss ratio 0.0640
tencentBlock.ns7275 S3FIFO-0.5500-0.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size       63, 1386736 req, miss ratio 0.2532, byte miss ratio 0.2532
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size      190, 1386736 req, miss ratio 0.1796, byte miss ratio 0.1796
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size      634, 1386736 req, miss ratio 0.1545, byte miss ratio 0.1545
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size     1902, 1386736 req, miss ratio 0.1362, byte miss ratio 0.1362
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size     6340, 1386736 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size    12681, 1386736 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size    25362, 1386736 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns7275 S3FIFO-0.6000-1.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size       63, 1386736 req, miss ratio 0.2587, byte miss ratio 0.2587
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size      190, 1386736 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size      634, 1386736 req, miss ratio 0.1556, byte miss ratio 0.1556
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size     1902, 1386736 req, miss ratio 0.1388, byte miss ratio 0.1388
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size     6340, 1386736 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size    12681, 1386736 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size    25362, 1386736 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns7275 S3FIFO-0.6500-0.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size       63, 1386736 req, miss ratio 0.2460, byte miss ratio 0.2460
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size      190, 1386736 req, miss ratio 0.1776, byte miss ratio 0.1776
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size      634, 1386736 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size     1902, 1386736 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size     6340, 1386736 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size    12681, 1386736 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size    25362, 1386736 req, miss ratio 0.0642, byte miss ratio 0.0642
tencentBlock.ns7275 S3FIFO-0.5500-1.9000 cache size    50724, 1386736 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size       63, 1386736 req, miss ratio 0.3107, byte miss ratio 0.3107
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size      190, 1386736 req, miss ratio 0.2052, byte miss ratio 0.2052
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size      634, 1386736 req, miss ratio 0.1665, byte miss ratio 0.1665
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size     1902, 1386736 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size     6340, 1386736 req, miss ratio 0.1344, byte miss ratio 0.1344
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size    12681, 1386736 req, miss ratio 0.1087, byte miss ratio 0.1087
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size    25362, 1386736 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns7275 S3FIFO-0.9500-0.9000 cache size    50724, 1386736 req, miss ratio 0.0472, byte miss ratio 0.0472
tencentBlock.ns7275 S3FIFO-0.9500-1.9000 cache size       63, 1386736 req, miss ratio 0.3105, byte miss ratio 0.3105
tencentBlock.ns7275 S3FIFO-0.9500-1.9000 cache size      190, 1386736 req, miss ratio 0.2048, byte miss ratio 0.2048
tencentBlock.ns7275 S3FIFO-0.9500-1.9000 cache size      634, 1386736 req, miss ratio 0.1663, byte miss ratio 0.1663
tencentBlock.ns7275 S3FIFO-0.9500-1.9000 cache size     1902, 1386736 req, miss ratio 0.1488, byte miss ratio 0.1488
tencentBlock.ns7275 S3FIFO-0.9500-1.9000 cache size     6340, 1386736 req, miss ratio 0.1337, byte miss ratio 0.1337
