cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size      256, 1985029 req, miss ratio 0.2942, byte miss ratio 0.2942
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size      770, 1985029 req, miss ratio 0.2801, byte miss ratio 0.2801
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size     2569, 1985029 req, miss ratio 0.2670, byte miss ratio 0.2670
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size     7709, 1985029 req, miss ratio 0.2512, byte miss ratio 0.2512
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size    25697, 1985029 req, miss ratio 0.2036, byte miss ratio 0.2036
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size    51394, 1985029 req, miss ratio 0.1743, byte miss ratio 0.1743
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size   102788, 1985029 req, miss ratio 0.1484, byte miss ratio 0.1484
cdn1_colo28.ns913 S3FIFO-0.1500-0.9000 cache size   205576, 1985029 req, miss ratio 0.1313, byte miss ratio 0.1313
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size      256, 1985029 req, miss ratio 0.3573, byte miss ratio 0.3573
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size      770, 1985029 req, miss ratio 0.3186, byte miss ratio 0.3186
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size     2569, 1985029 req, miss ratio 0.2894, byte miss ratio 0.2894
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size     7709, 1985029 req, miss ratio 0.2723, byte miss ratio 0.2723
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size    25697, 1985029 req, miss ratio 0.2400, byte miss ratio 0.2400
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size    51394, 1985029 req, miss ratio 0.2001, byte miss ratio 0.2001
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size   102788, 1985029 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns913 S3FIFO-0.9500-0.9000 cache size   205576, 1985029 req, miss ratio 0.1345, byte miss ratio 0.1345
