tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size       78, 1573565 req, miss ratio 0.2557, byte miss ratio 0.2557
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size      235, 1573565 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size      784, 1573565 req, miss ratio 0.1637, byte miss ratio 0.1637
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size     2353, 1573565 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size     7844, 1573565 req, miss ratio 0.1414, byte miss ratio 0.1414
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size    15688, 1573565 req, miss ratio 0.1197, byte miss ratio 0.1197
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size    31377, 1573565 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns19474 S3FIFO-0.2000-0.9000 cache size    62754, 1573565 req, miss ratio 0.0553, byte miss ratio 0.0553
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size       78, 1573565 req, miss ratio 0.2784, byte miss ratio 0.2784
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size      235, 1573565 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size      784, 1573565 req, miss ratio 0.1649, byte miss ratio 0.1649
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size     2353, 1573565 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size     7844, 1573565 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size    15688, 1573565 req, miss ratio 0.1384, byte miss ratio 0.1384
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size    31377, 1573565 req, miss ratio 0.0927, byte miss ratio 0.0927
tencentBlock.ns19474 S3FIFO-0.4500-1.9000 cache size    62754, 1573565 req, miss ratio 0.0600, byte miss ratio 0.0600
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size       78, 1573565 req, miss ratio 0.2632, byte miss ratio 0.2632
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size      235, 1573565 req, miss ratio 0.1772, byte miss ratio 0.1772
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size      784, 1573565 req, miss ratio 0.1644, byte miss ratio 0.1644
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size     2353, 1573565 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size     7844, 1573565 req, miss ratio 0.1440, byte miss ratio 0.1440
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size    15688, 1573565 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size    31377, 1573565 req, miss ratio 0.0916, byte miss ratio 0.0916
tencentBlock.ns19474 S3FIFO-0.4000-0.9000 cache size    62754, 1573565 req, miss ratio 0.0585, byte miss ratio 0.0585
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size       78, 1573565 req, miss ratio 0.2738, byte miss ratio 0.2738
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size      235, 1573565 req, miss ratio 0.1852, byte miss ratio 0.1852
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size      784, 1573565 req, miss ratio 0.1636, byte miss ratio 0.1636
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size     2353, 1573565 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size     7844, 1573565 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size    15688, 1573565 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size    31377, 1573565 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns19474 S3FIFO-0.0250-1.9000 cache size    62754, 1573565 req, miss ratio 0.0553, byte miss ratio 0.0553
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size       78, 1573565 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size      235, 1573565 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size      784, 1573565 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size     2353, 1573565 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size     7844, 1573565 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size    15688, 1573565 req, miss ratio 0.1125, byte miss ratio 0.1125
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size    31377, 1573565 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns19474 S3FIFO-0.0500-0.9000 cache size    62754, 1573565 req, miss ratio 0.0553, byte miss ratio 0.0553
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size       78, 1573565 req, miss ratio 0.3211, byte miss ratio 0.3211
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size      235, 1573565 req, miss ratio 0.2024, byte miss ratio 0.2024
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size      784, 1573565 req, miss ratio 0.1696, byte miss ratio 0.1696
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size     2353, 1573565 req, miss ratio 0.1554, byte miss ratio 0.1554
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size     7844, 1573565 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size    15688, 1573565 req, miss ratio 0.1376, byte miss ratio 0.1376
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size    31377, 1573565 req, miss ratio 0.1007, byte miss ratio 0.1007
tencentBlock.ns19474 S3FIFO-0.7000-1.9000 cache size    62754, 1573565 req, miss ratio 0.0653, byte miss ratio 0.0653
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size       78, 1573565 req, miss ratio 0.2583, byte miss ratio 0.2583
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size      235, 1573565 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size      784, 1573565 req, miss ratio 0.1625, byte miss ratio 0.1625
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size     2353, 1573565 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size     7844, 1573565 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size    15688, 1573565 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size    31377, 1573565 req, miss ratio 0.0870, byte miss ratio 0.0870
tencentBlock.ns19474 S3FIFO-0.2500-1.9000 cache size    62754, 1573565 req, miss ratio 0.0553, byte miss ratio 0.0553
tencentBlock.ns19474 S3FIFO-0.9900-0.9000 cache size       78, 1573565 req, miss ratio 0.3774, byte miss ratio 0.3774
