tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size      447, 5861270 req, miss ratio 0.4532, byte miss ratio 0.4532
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size     1342, 5861270 req, miss ratio 0.3505, byte miss ratio 0.3505
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size     4476, 5861270 req, miss ratio 0.2635, byte miss ratio 0.2635
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size    13428, 5861270 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size    44760, 5861270 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size    89520, 5861270 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size   179040, 5861270 req, miss ratio 0.0984, byte miss ratio 0.0984
tencentBlock.ns13656 S3FIFO-0.6500-1.9000 cache size   358081, 5861270 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size      447, 5861270 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size     1342, 5861270 req, miss ratio 0.3552, byte miss ratio 0.3552
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size     4476, 5861270 req, miss ratio 0.2882, byte miss ratio 0.2882
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size    13428, 5861270 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size    44760, 5861270 req, miss ratio 0.1842, byte miss ratio 0.1842
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size    89520, 5861270 req, miss ratio 0.1455, byte miss ratio 0.1455
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size   179040, 5861270 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns13656 S3FIFO-0.0010-1.9000 cache size   358081, 5861270 req, miss ratio 0.0773, byte miss ratio 0.0773
