tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size      260, 3324775 req, miss ratio 0.6200, byte miss ratio 0.6200
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size      782, 3324775 req, miss ratio 0.4820, byte miss ratio 0.4820
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size     2606, 3324775 req, miss ratio 0.3103, byte miss ratio 0.3103
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size     7820, 3324775 req, miss ratio 0.2250, byte miss ratio 0.2250
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size    26067, 3324775 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size    52134, 3324775 req, miss ratio 0.1178, byte miss ratio 0.1178
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size   104269, 3324775 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns14611 S3FIFO-0.9000-1.9000 cache size   208538, 3324775 req, miss ratio 0.0807, byte miss ratio 0.0807
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size      260, 3324775 req, miss ratio 0.6401, byte miss ratio 0.6401
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size      782, 3324775 req, miss ratio 0.4979, byte miss ratio 0.4979
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size     2606, 3324775 req, miss ratio 0.3252, byte miss ratio 0.3252
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size     7820, 3324775 req, miss ratio 0.2356, byte miss ratio 0.2356
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size    26067, 3324775 req, miss ratio 0.1538, byte miss ratio 0.1538
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size    52134, 3324775 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size   104269, 3324775 req, miss ratio 0.0936, byte miss ratio 0.0936
tencentBlock.ns14611 S3FIFO-0.9900-0.9000 cache size   208538, 3324775 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size      260, 3324775 req, miss ratio 0.6044, byte miss ratio 0.6044
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size      782, 3324775 req, miss ratio 0.4759, byte miss ratio 0.4759
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size     2606, 3324775 req, miss ratio 0.3023, byte miss ratio 0.3023
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size     7820, 3324775 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size    26067, 3324775 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size    52134, 3324775 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size   104269, 3324775 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns14611 S3FIFO-0.8500-1.9000 cache size   208538, 3324775 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size      260, 3324775 req, miss ratio 0.5639, byte miss ratio 0.5639
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size      782, 3324775 req, miss ratio 0.3987, byte miss ratio 0.3987
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size     2606, 3324775 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size     7820, 3324775 req, miss ratio 0.2082, byte miss ratio 0.2082
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size    26067, 3324775 req, miss ratio 0.1581, byte miss ratio 0.1581
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size    52134, 3324775 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size   104269, 3324775 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns14611 S3FIFO-0.1000-1.9000 cache size   208538, 3324775 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size      260, 3324775 req, miss ratio 0.5672, byte miss ratio 0.5672
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size      782, 3324775 req, miss ratio 0.4087, byte miss ratio 0.4087
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size     2606, 3324775 req, miss ratio 0.2502, byte miss ratio 0.2502
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size     7820, 3324775 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size    26067, 3324775 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size    52134, 3324775 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size   104269, 3324775 req, miss ratio 0.0957, byte miss ratio 0.0957
tencentBlock.ns14611 S3FIFO-0.0100-1.9000 cache size   208538, 3324775 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size      260, 3324775 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size      782, 3324775 req, miss ratio 0.4396, byte miss ratio 0.4396
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size     2606, 3324775 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size     7820, 3324775 req, miss ratio 0.2096, byte miss ratio 0.2096
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size    26067, 3324775 req, miss ratio 0.1479, byte miss ratio 0.1479
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size    52134, 3324775 req, miss ratio 0.1164, byte miss ratio 0.1164
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size   104269, 3324775 req, miss ratio 0.0861, byte miss ratio 0.0861
tencentBlock.ns14611 S3FIFO-0.5000-0.9000 cache size   208538, 3324775 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size      260, 3324775 req, miss ratio 0.5997, byte miss ratio 0.5997
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size      782, 3324775 req, miss ratio 0.4727, byte miss ratio 0.4727
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size     2606, 3324775 req, miss ratio 0.3025, byte miss ratio 0.3025
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size     7820, 3324775 req, miss ratio 0.2183, byte miss ratio 0.2183
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size    26067, 3324775 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size    52134, 3324775 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size   104269, 3324775 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns14611 S3FIFO-0.8500-0.9000 cache size   208538, 3324775 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size      260, 3324775 req, miss ratio 0.5627, byte miss ratio 0.5627
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size      782, 3324775 req, miss ratio 0.4371, byte miss ratio 0.4371
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size     2606, 3324775 req, miss ratio 0.2382, byte miss ratio 0.2382
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size     7820, 3324775 req, miss ratio 0.2101, byte miss ratio 0.2101
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size    26067, 3324775 req, miss ratio 0.1475, byte miss ratio 0.1475
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size    52134, 3324775 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size   104269, 3324775 req, miss ratio 0.0858, byte miss ratio 0.0858
tencentBlock.ns14611 S3FIFO-0.4500-1.9000 cache size   208538, 3324775 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size      260, 3324775 req, miss ratio 0.5643, byte miss ratio 0.5643
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size      782, 3324775 req, miss ratio 0.4125, byte miss ratio 0.4125
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size     2606, 3324775 req, miss ratio 0.2375, byte miss ratio 0.2375
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size     7820, 3324775 req, miss ratio 0.2061, byte miss ratio 0.2061
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size    26067, 3324775 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size    52134, 3324775 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size   104269, 3324775 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns14611 S3FIFO-0.2500-0.9000 cache size   208538, 3324775 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size      260, 3324775 req, miss ratio 0.5658, byte miss ratio 0.5658
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size      782, 3324775 req, miss ratio 0.4488, byte miss ratio 0.4488
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size     2606, 3324775 req, miss ratio 0.2465, byte miss ratio 0.2465
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size     7820, 3324775 req, miss ratio 0.2109, byte miss ratio 0.2109
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size    26067, 3324775 req, miss ratio 0.1483, byte miss ratio 0.1483
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size    52134, 3324775 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size   104269, 3324775 req, miss ratio 0.0870, byte miss ratio 0.0870
tencentBlock.ns14611 S3FIFO-0.5500-1.9000 cache size   208538, 3324775 req, miss ratio 0.0796, byte miss ratio 0.0796
tencentBlock.ns14611 S3FIFO-0.7500-1.9000 cache size      260, 3324775 req, miss ratio 0.5829, byte miss ratio 0.5829
tencentBlock.ns14611 S3FIFO-0.7500-1.9000 cache size      782, 3324775 req, miss ratio 0.4674, byte miss ratio 0.4674
