tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size     1292, 323267523 req, miss ratio 0.9669, byte miss ratio 0.9669
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size     3876, 323267523 req, miss ratio 0.9477, byte miss ratio 0.9477
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size    12922, 323267523 req, miss ratio 0.9143, byte miss ratio 0.9143
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size    38767, 323267523 req, miss ratio 0.8419, byte miss ratio 0.8419
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size   129224, 323267523 req, miss ratio 0.6862, byte miss ratio 0.6862
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size   258449, 323267523 req, miss ratio 0.5008, byte miss ratio 0.5008
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size   516898, 323267523 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns1548 S3FIFO-0.4500-1.9000 cache size  1033797, 323267523 req, miss ratio 0.0066, byte miss ratio 0.0066
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size     1292, 323267523 req, miss ratio 0.9671, byte miss ratio 0.9671
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size     3876, 323267523 req, miss ratio 0.9523, byte miss ratio 0.9523
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size    12922, 323267523 req, miss ratio 0.9100, byte miss ratio 0.9100
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size    38767, 323267523 req, miss ratio 0.8110, byte miss ratio 0.8110
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size   129224, 323267523 req, miss ratio 0.6745, byte miss ratio 0.6745
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size   258449, 323267523 req, miss ratio 0.4987, byte miss ratio 0.4987
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size   516898, 323267523 req, miss ratio 0.2056, byte miss ratio 0.2056
tencentBlock.ns1548 S3FIFO-0.3000-1.9000 cache size  1033797, 323267523 req, miss ratio 0.0061, byte miss ratio 0.0061
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size     1292, 323267523 req, miss ratio 0.9599, byte miss ratio 0.9599
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size     3876, 323267523 req, miss ratio 0.9420, byte miss ratio 0.9420
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size    12922, 323267523 req, miss ratio 0.9173, byte miss ratio 0.9173
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size    38767, 323267523 req, miss ratio 0.8888, byte miss ratio 0.8888
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size   129224, 323267523 req, miss ratio 0.7179, byte miss ratio 0.7179
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size   258449, 323267523 req, miss ratio 0.5321, byte miss ratio 0.5321
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size   516898, 323267523 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns1548 S3FIFO-0.8000-1.9000 cache size  1033797, 323267523 req, miss ratio 0.0089, byte miss ratio 0.0089
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size     1292, 323267523 req, miss ratio 0.9601, byte miss ratio 0.9601
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size     3876, 323267523 req, miss ratio 0.9413, byte miss ratio 0.9413
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size    12922, 323267523 req, miss ratio 0.9172, byte miss ratio 0.9172
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size    38767, 323267523 req, miss ratio 0.8885, byte miss ratio 0.8885
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size   129224, 323267523 req, miss ratio 0.7295, byte miss ratio 0.7295
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size   258449, 323267523 req, miss ratio 0.5381, byte miss ratio 0.5381
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size   516898, 323267523 req, miss ratio 0.2335, byte miss ratio 0.2335
tencentBlock.ns1548 S3FIFO-0.9000-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0100, byte miss ratio 0.0100
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size     1292, 323267523 req, miss ratio 0.9674, byte miss ratio 0.9674
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size     3876, 323267523 req, miss ratio 0.9493, byte miss ratio 0.9493
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size    12922, 323267523 req, miss ratio 0.9079, byte miss ratio 0.9079
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size    38767, 323267523 req, miss ratio 0.8036, byte miss ratio 0.8036
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size   129224, 323267523 req, miss ratio 0.6735, byte miss ratio 0.6735
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size   258449, 323267523 req, miss ratio 0.4998, byte miss ratio 0.4998
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size   516898, 323267523 req, miss ratio 0.2104, byte miss ratio 0.2104
tencentBlock.ns1548 S3FIFO-0.4000-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0064, byte miss ratio 0.0064
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size     1292, 323267523 req, miss ratio 0.9660, byte miss ratio 0.9660
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size     3876, 323267523 req, miss ratio 0.9427, byte miss ratio 0.9427
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size    12922, 323267523 req, miss ratio 0.9175, byte miss ratio 0.9175
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size    38767, 323267523 req, miss ratio 0.8901, byte miss ratio 0.8901
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size   129224, 323267523 req, miss ratio 0.7264, byte miss ratio 0.7264
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size   258449, 323267523 req, miss ratio 0.5314, byte miss ratio 0.5314
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size   516898, 323267523 req, miss ratio 0.2386, byte miss ratio 0.2386
tencentBlock.ns1548 S3FIFO-0.9900-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0110, byte miss ratio 0.0110
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size     1292, 323267523 req, miss ratio 0.9598, byte miss ratio 0.9598
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size     3876, 323267523 req, miss ratio 0.9419, byte miss ratio 0.9419
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size    12922, 323267523 req, miss ratio 0.9165, byte miss ratio 0.9165
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size    38767, 323267523 req, miss ratio 0.8819, byte miss ratio 0.8819
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size   129224, 323267523 req, miss ratio 0.7237, byte miss ratio 0.7237
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size   258449, 323267523 req, miss ratio 0.5326, byte miss ratio 0.5326
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size   516898, 323267523 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns1548 S3FIFO-0.8000-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0089, byte miss ratio 0.0089
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size     1292, 323267523 req, miss ratio 0.9672, byte miss ratio 0.9672
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size     3876, 323267523 req, miss ratio 0.9478, byte miss ratio 0.9478
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size    12922, 323267523 req, miss ratio 0.9103, byte miss ratio 0.9103
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size    38767, 323267523 req, miss ratio 0.8143, byte miss ratio 0.8143
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size   129224, 323267523 req, miss ratio 0.6762, byte miss ratio 0.6762
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size   258449, 323267523 req, miss ratio 0.5009, byte miss ratio 0.5009
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size   516898, 323267523 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns1548 S3FIFO-0.4500-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0066, byte miss ratio 0.0066
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size     1292, 323267523 req, miss ratio 0.9664, byte miss ratio 0.9664
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size     3876, 323267523 req, miss ratio 0.9549, byte miss ratio 0.9549
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size    12922, 323267523 req, miss ratio 0.8987, byte miss ratio 0.8987
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size    38767, 323267523 req, miss ratio 0.7566, byte miss ratio 0.7566
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size   129224, 323267523 req, miss ratio 0.6268, byte miss ratio 0.6268
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size   258449, 323267523 req, miss ratio 0.4773, byte miss ratio 0.4773
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size   516898, 323267523 req, miss ratio 0.1887, byte miss ratio 0.1887
tencentBlock.ns1548 S3FIFO-0.0250-0.9000 cache size  1033797, 323267523 req, miss ratio 0.0056, byte miss ratio 0.0056
tencentBlock.ns1548 S3FIFO-0.0100-1.9000 cache size     1292, 323267523 req, miss ratio 0.9667, byte miss ratio 0.9667
tencentBlock.ns1548 S3FIFO-0.0100-1.9000 cache size     3876, 323267523 req, miss ratio 0.9578, byte miss ratio 0.9578
tencentBlock.ns1548 S3FIFO-0.0100-1.9000 cache size    12922, 323267523 req, miss ratio 0.9089, byte miss ratio 0.9089
tencentBlock.ns1548 S3FIFO-0.0100-1.9000 cache size    38767, 323267523 req, miss ratio 0.7675, byte miss ratio 0.7675
tencentBlock.ns1548 S3FIFO-0.0100-1.9000 cache size   129224, 323267523 req, miss ratio 0.6416, byte miss ratio 0.6416
