cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size       10, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size       35, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size      105, 1054762 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size      350, 1054762 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size      700, 1054762 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size     1401, 1054762 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2858 S3FIFO-0.0100-0.9000 cache size     2802, 1054762 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size       10, 1054762 req, miss ratio 0.2068, byte miss ratio 0.2068
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size       35, 1054762 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size      105, 1054762 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size      350, 1054762 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size      700, 1054762 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size     1401, 1054762 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2858 S3FIFO-0.7500-0.9000 cache size     2802, 1054762 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size       10, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size       35, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size      105, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size      350, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size      700, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size     1401, 1054762 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2858 S3FIFO-0.0010-0.9000 cache size     2802, 1054762 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size       10, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size       35, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size      105, 1054762 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size      350, 1054762 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size      700, 1054762 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size     1401, 1054762 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2858 S3FIFO-0.0050-1.9000 cache size     2802, 1054762 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size       10, 1054762 req, miss ratio 0.1430, byte miss ratio 0.1430
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size       35, 1054762 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size      105, 1054762 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size      350, 1054762 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size      700, 1054762 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size     1401, 1054762 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns2858 S3FIFO-0.2500-1.9000 cache size     2802, 1054762 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size       10, 1054762 req, miss ratio 0.1925, byte miss ratio 0.1925
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size       35, 1054762 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size      105, 1054762 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size      350, 1054762 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size      700, 1054762 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size     1401, 1054762 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns2858 S3FIFO-0.6500-0.9000 cache size     2802, 1054762 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size       10, 1054762 req, miss ratio 0.1933, byte miss ratio 0.1933
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size       35, 1054762 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size      105, 1054762 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size      350, 1054762 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size      700, 1054762 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size     1401, 1054762 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns2858 S3FIFO-0.6000-1.9000 cache size     2802, 1054762 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size       10, 1054762 req, miss ratio 0.1401, byte miss ratio 0.1401
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size       35, 1054762 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size      105, 1054762 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size      350, 1054762 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size      700, 1054762 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size     1401, 1054762 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns2858 S3FIFO-0.2500-0.9000 cache size     2802, 1054762 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size       10, 1054762 req, miss ratio 0.2205, byte miss ratio 0.2205
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size       35, 1054762 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size      105, 1054762 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size      350, 1054762 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size      700, 1054762 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size     1401, 1054762 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns2858 S3FIFO-0.8000-0.9000 cache size     2802, 1054762 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2858 S3FIFO-0.1000-0.9000 cache size       10, 1054762 req, miss ratio 0.1313, byte miss ratio 0.1313
cdn1_allcolo.ns2858 S3FIFO-0.1000-0.9000 cache size       35, 1054762 req, miss ratio 0.0543, byte miss ratio 0.0543
cdn1_allcolo.ns2858 S3FIFO-0.1000-0.9000 cache size      105, 1054762 req, miss ratio 0.0309, byte miss ratio 0.0309
