tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size      219, 2120467 req, miss ratio 0.5013, byte miss ratio 0.5013
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size      657, 2120467 req, miss ratio 0.4131, byte miss ratio 0.4131
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size     2191, 2120467 req, miss ratio 0.2763, byte miss ratio 0.2763
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size     6575, 2120467 req, miss ratio 0.2616, byte miss ratio 0.2616
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size    21918, 2120467 req, miss ratio 0.2095, byte miss ratio 0.2095
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size    43836, 2120467 req, miss ratio 0.1565, byte miss ratio 0.1565
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size    87672, 2120467 req, miss ratio 0.1111, byte miss ratio 0.1111
tencentBlock.ns16688 S3FIFO-0.1500-1.9000 cache size   175344, 2120467 req, miss ratio 0.1034, byte miss ratio 0.1034
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size      219, 2120467 req, miss ratio 0.4958, byte miss ratio 0.4958
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size      657, 2120467 req, miss ratio 0.4204, byte miss ratio 0.4204
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size     2191, 2120467 req, miss ratio 0.2780, byte miss ratio 0.2780
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size     6575, 2120467 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size    21918, 2120467 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size    43836, 2120467 req, miss ratio 0.1581, byte miss ratio 0.1581
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size    87672, 2120467 req, miss ratio 0.1114, byte miss ratio 0.1114
tencentBlock.ns16688 S3FIFO-0.3000-0.9000 cache size   175344, 2120467 req, miss ratio 0.1034, byte miss ratio 0.1034
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size      219, 2120467 req, miss ratio 0.5173, byte miss ratio 0.5173
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size      657, 2120467 req, miss ratio 0.4345, byte miss ratio 0.4345
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size     2191, 2120467 req, miss ratio 0.3156, byte miss ratio 0.3156
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size     6575, 2120467 req, miss ratio 0.2647, byte miss ratio 0.2647
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size    21918, 2120467 req, miss ratio 0.2142, byte miss ratio 0.2142
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size    43836, 2120467 req, miss ratio 0.1637, byte miss ratio 0.1637
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size    87672, 2120467 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns16688 S3FIFO-0.6000-1.9000 cache size   175344, 2120467 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size      219, 2120467 req, miss ratio 0.5770, byte miss ratio 0.5770
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size      657, 2120467 req, miss ratio 0.4546, byte miss ratio 0.4546
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size     2191, 2120467 req, miss ratio 0.3516, byte miss ratio 0.3516
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size     6575, 2120467 req, miss ratio 0.2814, byte miss ratio 0.2814
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size    21918, 2120467 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size    43836, 2120467 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size    87672, 2120467 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns16688 S3FIFO-0.8500-1.9000 cache size   175344, 2120467 req, miss ratio 0.1084, byte miss ratio 0.1084
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size      219, 2120467 req, miss ratio 0.5959, byte miss ratio 0.5959
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size      657, 2120467 req, miss ratio 0.4629, byte miss ratio 0.4629
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size     2191, 2120467 req, miss ratio 0.3573, byte miss ratio 0.3573
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size     6575, 2120467 req, miss ratio 0.2872, byte miss ratio 0.2872
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size    21918, 2120467 req, miss ratio 0.2168, byte miss ratio 0.2168
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size    43836, 2120467 req, miss ratio 0.1708, byte miss ratio 0.1708
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size    87672, 2120467 req, miss ratio 0.1269, byte miss ratio 0.1269
tencentBlock.ns16688 S3FIFO-0.9000-1.9000 cache size   175344, 2120467 req, miss ratio 0.1097, byte miss ratio 0.1097
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size      219, 2120467 req, miss ratio 0.5742, byte miss ratio 0.5742
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size      657, 2120467 req, miss ratio 0.4515, byte miss ratio 0.4515
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size     2191, 2120467 req, miss ratio 0.3509, byte miss ratio 0.3509
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size     6575, 2120467 req, miss ratio 0.2794, byte miss ratio 0.2794
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size    21918, 2120467 req, miss ratio 0.2170, byte miss ratio 0.2170
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size    43836, 2120467 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size    87672, 2120467 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns16688 S3FIFO-0.8500-0.9000 cache size   175344, 2120467 req, miss ratio 0.1084, byte miss ratio 0.1084
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size      219, 2120467 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size      657, 2120467 req, miss ratio 0.4428, byte miss ratio 0.4428
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size     2191, 2120467 req, miss ratio 0.3386, byte miss ratio 0.3386
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size     6575, 2120467 req, miss ratio 0.2699, byte miss ratio 0.2699
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size    21918, 2120467 req, miss ratio 0.2191, byte miss ratio 0.2191
tencentBlock.ns16688 S3FIFO-0.7500-1.9000 cache size    43836, 2120467 req, miss ratio 0.1657, byte miss ratio 0.1657
