tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size     1155, 9023182 req, miss ratio 0.6611, byte miss ratio 0.6611
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size     3466, 9023182 req, miss ratio 0.6036, byte miss ratio 0.6036
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size    11555, 9023182 req, miss ratio 0.5900, byte miss ratio 0.5900
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size    34665, 9023182 req, miss ratio 0.5692, byte miss ratio 0.5692
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size   115550, 9023182 req, miss ratio 0.5083, byte miss ratio 0.5083
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size   231100, 9023182 req, miss ratio 0.4988, byte miss ratio 0.4988
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size   462200, 9023182 req, miss ratio 0.3057, byte miss ratio 0.3057
tencentBlock.ns14585 S3FIFO-0.0500-1.9000 cache size   924401, 9023182 req, miss ratio 0.1314, byte miss ratio 0.1314
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size     1155, 9023182 req, miss ratio 0.6546, byte miss ratio 0.6546
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size     3466, 9023182 req, miss ratio 0.6080, byte miss ratio 0.6080
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size    11555, 9023182 req, miss ratio 0.5900, byte miss ratio 0.5900
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size    34665, 9023182 req, miss ratio 0.5736, byte miss ratio 0.5736
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size   115550, 9023182 req, miss ratio 0.5415, byte miss ratio 0.5415
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size   231100, 9023182 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size   462200, 9023182 req, miss ratio 0.4205, byte miss ratio 0.4205
tencentBlock.ns14585 S3FIFO-0.5500-1.9000 cache size   924401, 9023182 req, miss ratio 0.1475, byte miss ratio 0.1475
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size     1155, 9023182 req, miss ratio 0.6594, byte miss ratio 0.6594
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size     3466, 9023182 req, miss ratio 0.6217, byte miss ratio 0.6217
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size    11555, 9023182 req, miss ratio 0.5911, byte miss ratio 0.5911
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size    34665, 9023182 req, miss ratio 0.5801, byte miss ratio 0.5801
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size   115550, 9023182 req, miss ratio 0.5474, byte miss ratio 0.5474
tencentBlock.ns14585 S3FIFO-0.7000-0.9000 cache size   231100, 9023182 req, miss ratio 0.5080, byte miss ratio 0.5080
