cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size       15, 6762107 req, miss ratio 0.3185, byte miss ratio 0.3185
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size       47, 6762107 req, miss ratio 0.2021, byte miss ratio 0.2021
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size      158, 6762107 req, miss ratio 0.1201, byte miss ratio 0.1201
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size      475, 6762107 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size     1586, 6762107 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size     3172, 6762107 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size     6345, 6762107 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns77 S3FIFO-0.4000-1.9000 cache size    12690, 6762107 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size       15, 6762107 req, miss ratio 0.3331, byte miss ratio 0.3331
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size       47, 6762107 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size      158, 6762107 req, miss ratio 0.1276, byte miss ratio 0.1276
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size      475, 6762107 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size     1586, 6762107 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size     3172, 6762107 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size     6345, 6762107 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns77 S3FIFO-0.6000-1.9000 cache size    12690, 6762107 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size       15, 6762107 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size       47, 6762107 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size      158, 6762107 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size      475, 6762107 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size     1586, 6762107 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size     3172, 6762107 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size     6345, 6762107 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns77 S3FIFO-0.0010-0.9000 cache size    12690, 6762107 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size       15, 6762107 req, miss ratio 0.3476, byte miss ratio 0.3476
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size       47, 6762107 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size      158, 6762107 req, miss ratio 0.1455, byte miss ratio 0.1455
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size      475, 6762107 req, miss ratio 0.0753, byte miss ratio 0.0753
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size     1586, 6762107 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size     3172, 6762107 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns77 S3FIFO-0.9500-0.9000 cache size     6345, 6762107 req, miss ratio 0.0060, byte miss ratio 0.0060
