tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size     2727, 41074916 req, miss ratio 0.7377, byte miss ratio 0.7377
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size     8182, 41074916 req, miss ratio 0.6392, byte miss ratio 0.6392
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size    27274, 41074916 req, miss ratio 0.5172, byte miss ratio 0.5172
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size    81824, 41074916 req, miss ratio 0.3637, byte miss ratio 0.3637
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size   272747, 41074916 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size   545494, 41074916 req, miss ratio 0.1260, byte miss ratio 0.1260
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size  1090989, 41074916 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns5526 S3FIFO-0.1500-0.9000 cache size  2181978, 41074916 req, miss ratio 0.0691, byte miss ratio 0.0691
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size     2727, 41074916 req, miss ratio 0.7435, byte miss ratio 0.7435
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size     8182, 41074916 req, miss ratio 0.6672, byte miss ratio 0.6672
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size    27274, 41074916 req, miss ratio 0.5665, byte miss ratio 0.5665
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size    81824, 41074916 req, miss ratio 0.4138, byte miss ratio 0.4138
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size   272747, 41074916 req, miss ratio 0.2387, byte miss ratio 0.2387
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size   545494, 41074916 req, miss ratio 0.1624, byte miss ratio 0.1624
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size  1090989, 41074916 req, miss ratio 0.1053, byte miss ratio 0.1053
tencentBlock.ns5526 S3FIFO-0.9500-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size     2727, 41074916 req, miss ratio 0.7214, byte miss ratio 0.7214
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size     8182, 41074916 req, miss ratio 0.6353, byte miss ratio 0.6353
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size    27274, 41074916 req, miss ratio 0.5311, byte miss ratio 0.5311
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size    81824, 41074916 req, miss ratio 0.3850, byte miss ratio 0.3850
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size   272747, 41074916 req, miss ratio 0.2021, byte miss ratio 0.2021
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size   545494, 41074916 req, miss ratio 0.1326, byte miss ratio 0.1326
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0881, byte miss ratio 0.0881
tencentBlock.ns5526 S3FIFO-0.4000-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size     2727, 41074916 req, miss ratio 0.7499, byte miss ratio 0.7499
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size     8182, 41074916 req, miss ratio 0.6546, byte miss ratio 0.6546
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size    27274, 41074916 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size    81824, 41074916 req, miss ratio 0.3636, byte miss ratio 0.3636
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size   272747, 41074916 req, miss ratio 0.1964, byte miss ratio 0.1964
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size   545494, 41074916 req, miss ratio 0.1246, byte miss ratio 0.1246
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0874, byte miss ratio 0.0874
tencentBlock.ns5526 S3FIFO-0.0500-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0692, byte miss ratio 0.0692
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size     2727, 41074916 req, miss ratio 0.7350, byte miss ratio 0.7350
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size     8182, 41074916 req, miss ratio 0.6579, byte miss ratio 0.6579
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size    27274, 41074916 req, miss ratio 0.5588, byte miss ratio 0.5588
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size    81824, 41074916 req, miss ratio 0.4080, byte miss ratio 0.4080
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size   272747, 41074916 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size   545494, 41074916 req, miss ratio 0.1547, byte miss ratio 0.1547
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size  1090989, 41074916 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns5526 S3FIFO-0.8500-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size     2727, 41074916 req, miss ratio 0.7465, byte miss ratio 0.7465
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size     8182, 41074916 req, miss ratio 0.6716, byte miss ratio 0.6716
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size    27274, 41074916 req, miss ratio 0.5726, byte miss ratio 0.5726
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size    81824, 41074916 req, miss ratio 0.4179, byte miss ratio 0.4179
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size   272747, 41074916 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size   545494, 41074916 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size  1090989, 41074916 req, miss ratio 0.1072, byte miss ratio 0.1072
tencentBlock.ns5526 S3FIFO-0.9900-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size     2727, 41074916 req, miss ratio 0.7300, byte miss ratio 0.7300
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size     8182, 41074916 req, miss ratio 0.6531, byte miss ratio 0.6531
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size    27274, 41074916 req, miss ratio 0.5541, byte miss ratio 0.5541
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size    81824, 41074916 req, miss ratio 0.4070, byte miss ratio 0.4070
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size   272747, 41074916 req, miss ratio 0.2263, byte miss ratio 0.2263
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size   545494, 41074916 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size  1090989, 41074916 req, miss ratio 0.0988, byte miss ratio 0.0988
tencentBlock.ns5526 S3FIFO-0.8000-0.9000 cache size  2181978, 41074916 req, miss ratio 0.0710, byte miss ratio 0.0710
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size     2727, 41074916 req, miss ratio 0.7336, byte miss ratio 0.7336
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size     8182, 41074916 req, miss ratio 0.6562, byte miss ratio 0.6562
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size    27274, 41074916 req, miss ratio 0.5582, byte miss ratio 0.5582
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size    81824, 41074916 req, miss ratio 0.4101, byte miss ratio 0.4101
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size   272747, 41074916 req, miss ratio 0.2308, byte miss ratio 0.2308
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size   545494, 41074916 req, miss ratio 0.1547, byte miss ratio 0.1547
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size  1090989, 41074916 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns5526 S3FIFO-0.8500-0.9000 cache size  2181978, 41074916 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size     2727, 41074916 req, miss ratio 0.7210, byte miss ratio 0.7210
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size     8182, 41074916 req, miss ratio 0.6367, byte miss ratio 0.6367
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size    27274, 41074916 req, miss ratio 0.5338, byte miss ratio 0.5338
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size    81824, 41074916 req, miss ratio 0.3879, byte miss ratio 0.3879
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size   272747, 41074916 req, miss ratio 0.2042, byte miss ratio 0.2042
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size   545494, 41074916 req, miss ratio 0.1362, byte miss ratio 0.1362
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0888, byte miss ratio 0.0888
tencentBlock.ns5526 S3FIFO-0.4500-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0695, byte miss ratio 0.0695
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size     2727, 41074916 req, miss ratio 0.7329, byte miss ratio 0.7329
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size     8182, 41074916 req, miss ratio 0.6363, byte miss ratio 0.6363
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size    27274, 41074916 req, miss ratio 0.5176, byte miss ratio 0.5176
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size    81824, 41074916 req, miss ratio 0.3673, byte miss ratio 0.3673
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size   272747, 41074916 req, miss ratio 0.1952, byte miss ratio 0.1952
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size   545494, 41074916 req, miss ratio 0.1270, byte miss ratio 0.1270
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size  1090989, 41074916 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns5526 S3FIFO-0.2000-0.9000 cache size  2181978, 41074916 req, miss ratio 0.0691, byte miss ratio 0.0691
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size     2727, 41074916 req, miss ratio 0.7236, byte miss ratio 0.7236
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size     8182, 41074916 req, miss ratio 0.6339, byte miss ratio 0.6339
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size    27274, 41074916 req, miss ratio 0.5260, byte miss ratio 0.5260
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size    81824, 41074916 req, miss ratio 0.3791, byte miss ratio 0.3791
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size   272747, 41074916 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size   545494, 41074916 req, miss ratio 0.1304, byte miss ratio 0.1304
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0869, byte miss ratio 0.0869
tencentBlock.ns5526 S3FIFO-0.3000-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size     2727, 41074916 req, miss ratio 0.7611, byte miss ratio 0.7611
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size     8182, 41074916 req, miss ratio 0.6835, byte miss ratio 0.6835
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size    27274, 41074916 req, miss ratio 0.5541, byte miss ratio 0.5541
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size    81824, 41074916 req, miss ratio 0.3762, byte miss ratio 0.3762
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size   272747, 41074916 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size   545494, 41074916 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0898, byte miss ratio 0.0898
tencentBlock.ns5526 S3FIFO-0.0050-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0695, byte miss ratio 0.0695
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size     2727, 41074916 req, miss ratio 0.7212, byte miss ratio 0.7212
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size     8182, 41074916 req, miss ratio 0.6387, byte miss ratio 0.6387
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size    27274, 41074916 req, miss ratio 0.5366, byte miss ratio 0.5366
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size    81824, 41074916 req, miss ratio 0.3904, byte miss ratio 0.3904
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size   272747, 41074916 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size   545494, 41074916 req, miss ratio 0.1374, byte miss ratio 0.1374
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size  1090989, 41074916 req, miss ratio 0.0896, byte miss ratio 0.0896
tencentBlock.ns5526 S3FIFO-0.5000-1.9000 cache size  2181978, 41074916 req, miss ratio 0.0696, byte miss ratio 0.0696
tencentBlock.ns5526 S3FIFO-0.1000-0.9000 cache size     2727, 41074916 req, miss ratio 0.7446, byte miss ratio 0.7446
tencentBlock.ns5526 S3FIFO-0.1000-0.9000 cache size     8182, 41074916 req, miss ratio 0.6448, byte miss ratio 0.6448
tencentBlock.ns5526 S3FIFO-0.1000-0.9000 cache size    27274, 41074916 req, miss ratio 0.5188, byte miss ratio 0.5188
tencentBlock.ns5526 S3FIFO-0.1000-0.9000 cache size    81824, 41074916 req, miss ratio 0.3608, byte miss ratio 0.3608
tencentBlock.ns5526 S3FIFO-0.1000-0.9000 cache size   272747, 41074916 req, miss ratio 0.1948, byte miss ratio 0.1948
