tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size       44, 4035310 req, miss ratio 0.8120, byte miss ratio 0.8120
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size      132, 4035310 req, miss ratio 0.7003, byte miss ratio 0.7003
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size      443, 4035310 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size     1329, 4035310 req, miss ratio 0.0707, byte miss ratio 0.0707
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size     4431, 4035310 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size     8863, 4035310 req, miss ratio 0.0427, byte miss ratio 0.0427
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size    17726, 4035310 req, miss ratio 0.0329, byte miss ratio 0.0329
tencentBlock.ns8046 S3FIFO-0.9000-0.9000 cache size    35453, 4035310 req, miss ratio 0.0147, byte miss ratio 0.0147
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size       44, 4035310 req, miss ratio 0.7474, byte miss ratio 0.7474
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size      132, 4035310 req, miss ratio 0.6989, byte miss ratio 0.6989
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size      443, 4035310 req, miss ratio 0.1867, byte miss ratio 0.1867
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size     1329, 4035310 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size     4431, 4035310 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size     8863, 4035310 req, miss ratio 0.0402, byte miss ratio 0.0402
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size    17726, 4035310 req, miss ratio 0.0297, byte miss ratio 0.0297
tencentBlock.ns8046 S3FIFO-0.4000-1.9000 cache size    35453, 4035310 req, miss ratio 0.0130, byte miss ratio 0.0130
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size       44, 4035310 req, miss ratio 0.7356, byte miss ratio 0.7356
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size      132, 4035310 req, miss ratio 0.6744, byte miss ratio 0.6744
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size      443, 4035310 req, miss ratio 0.1748, byte miss ratio 0.1748
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size     1329, 4035310 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size     4431, 4035310 req, miss ratio 0.0448, byte miss ratio 0.0448
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size     8863, 4035310 req, miss ratio 0.0400, byte miss ratio 0.0400
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size    17726, 4035310 req, miss ratio 0.0288, byte miss ratio 0.0288
tencentBlock.ns8046 S3FIFO-0.3000-1.9000 cache size    35453, 4035310 req, miss ratio 0.0128, byte miss ratio 0.0128
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size       44, 4035310 req, miss ratio 0.8177, byte miss ratio 0.8177
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size      132, 4035310 req, miss ratio 0.6847, byte miss ratio 0.6847
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size      443, 4035310 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size     1329, 4035310 req, miss ratio 0.0716, byte miss ratio 0.0716
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size     4431, 4035310 req, miss ratio 0.0498, byte miss ratio 0.0498
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size     8863, 4035310 req, miss ratio 0.0428, byte miss ratio 0.0428
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size    17726, 4035310 req, miss ratio 0.0329, byte miss ratio 0.0329
tencentBlock.ns8046 S3FIFO-0.9500-1.9000 cache size    35453, 4035310 req, miss ratio 0.0148, byte miss ratio 0.0148
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size       44, 4035310 req, miss ratio 0.7472, byte miss ratio 0.7472
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size      132, 4035310 req, miss ratio 0.6220, byte miss ratio 0.6220
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size      443, 4035310 req, miss ratio 0.1866, byte miss ratio 0.1866
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size     1329, 4035310 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size     4431, 4035310 req, miss ratio 0.0455, byte miss ratio 0.0455
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size     8863, 4035310 req, miss ratio 0.0399, byte miss ratio 0.0399
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size    17726, 4035310 req, miss ratio 0.0297, byte miss ratio 0.0297
tencentBlock.ns8046 S3FIFO-0.4000-0.9000 cache size    35453, 4035310 req, miss ratio 0.0130, byte miss ratio 0.0130
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size       44, 4035310 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size      132, 4035310 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size      443, 4035310 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size     1329, 4035310 req, miss ratio 0.0616, byte miss ratio 0.0616
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size     4431, 4035310 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size     8863, 4035310 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size    17726, 4035310 req, miss ratio 0.0279, byte miss ratio 0.0279
tencentBlock.ns8046 S3FIFO-0.0050-1.9000 cache size    35453, 4035310 req, miss ratio 0.0126, byte miss ratio 0.0126
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size       44, 4035310 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size      132, 4035310 req, miss ratio 0.5853, byte miss ratio 0.5853
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size      443, 4035310 req, miss ratio 0.1355, byte miss ratio 0.1355
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size     1329, 4035310 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size     4431, 4035310 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size     8863, 4035310 req, miss ratio 0.0393, byte miss ratio 0.0393
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size    17726, 4035310 req, miss ratio 0.0278, byte miss ratio 0.0278
tencentBlock.ns8046 S3FIFO-0.0100-1.9000 cache size    35453, 4035310 req, miss ratio 0.0126, byte miss ratio 0.0126
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size       44, 4035310 req, miss ratio 0.7655, byte miss ratio 0.7655
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size      132, 4035310 req, miss ratio 0.7173, byte miss ratio 0.7173
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size      443, 4035310 req, miss ratio 0.2035, byte miss ratio 0.2035
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size     1329, 4035310 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size     4431, 4035310 req, miss ratio 0.0474, byte miss ratio 0.0474
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size     8863, 4035310 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size    17726, 4035310 req, miss ratio 0.0314, byte miss ratio 0.0314
tencentBlock.ns8046 S3FIFO-0.5500-1.9000 cache size    35453, 4035310 req, miss ratio 0.0133, byte miss ratio 0.0133
tencentBlock.ns8046 S3FIFO-0.3500-1.9000 cache size       44, 4035310 req, miss ratio 0.7418, byte miss ratio 0.7418
tencentBlock.ns8046 S3FIFO-0.3500-1.9000 cache size      132, 4035310 req, miss ratio 0.6881, byte miss ratio 0.6881
tencentBlock.ns8046 S3FIFO-0.3500-1.9000 cache size      443, 4035310 req, miss ratio 0.1812, byte miss ratio 0.1812
