tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size      350, 3113684 req, miss ratio 0.5113, byte miss ratio 0.5113
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size     1050, 3113684 req, miss ratio 0.4152, byte miss ratio 0.4152
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size     3502, 3113684 req, miss ratio 0.3453, byte miss ratio 0.3453
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size    10506, 3113684 req, miss ratio 0.3292, byte miss ratio 0.3292
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size    35022, 3113684 req, miss ratio 0.2779, byte miss ratio 0.2779
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size    70044, 3113684 req, miss ratio 0.2352, byte miss ratio 0.2352
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size   140088, 3113684 req, miss ratio 0.1603, byte miss ratio 0.1603
tencentBlock.ns17212 S3FIFO-0.0500-0.9000 cache size   280176, 3113684 req, miss ratio 0.1235, byte miss ratio 0.1235
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size      350, 3113684 req, miss ratio 0.4935, byte miss ratio 0.4935
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size     1050, 3113684 req, miss ratio 0.4297, byte miss ratio 0.4297
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size     3502, 3113684 req, miss ratio 0.3442, byte miss ratio 0.3442
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size    10506, 3113684 req, miss ratio 0.3285, byte miss ratio 0.3285
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size    35022, 3113684 req, miss ratio 0.2854, byte miss ratio 0.2854
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size    70044, 3113684 req, miss ratio 0.2415, byte miss ratio 0.2415
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size   140088, 3113684 req, miss ratio 0.1683, byte miss ratio 0.1683
tencentBlock.ns17212 S3FIFO-0.4000-0.9000 cache size   280176, 3113684 req, miss ratio 0.1249, byte miss ratio 0.1249
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size      350, 3113684 req, miss ratio 0.5998, byte miss ratio 0.5998
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size     1050, 3113684 req, miss ratio 0.4705, byte miss ratio 0.4705
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size     3502, 3113684 req, miss ratio 0.3954, byte miss ratio 0.3954
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size    10506, 3113684 req, miss ratio 0.3466, byte miss ratio 0.3466
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size    35022, 3113684 req, miss ratio 0.2995, byte miss ratio 0.2995
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size    70044, 3113684 req, miss ratio 0.2511, byte miss ratio 0.2511
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size   140088, 3113684 req, miss ratio 0.1791, byte miss ratio 0.1791
tencentBlock.ns17212 S3FIFO-0.9000-0.9000 cache size   280176, 3113684 req, miss ratio 0.1262, byte miss ratio 0.1262
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size      350, 3113684 req, miss ratio 0.5251, byte miss ratio 0.5251
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size     1050, 3113684 req, miss ratio 0.4499, byte miss ratio 0.4499
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size     3502, 3113684 req, miss ratio 0.3625, byte miss ratio 0.3625
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size    10506, 3113684 req, miss ratio 0.3341, byte miss ratio 0.3341
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size    35022, 3113684 req, miss ratio 0.2906, byte miss ratio 0.2906
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size    70044, 3113684 req, miss ratio 0.2471, byte miss ratio 0.2471
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size   140088, 3113684 req, miss ratio 0.1777, byte miss ratio 0.1777
tencentBlock.ns17212 S3FIFO-0.7000-0.9000 cache size   280176, 3113684 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size      350, 3113684 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size     1050, 3113684 req, miss ratio 0.4334, byte miss ratio 0.4334
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size     3502, 3113684 req, miss ratio 0.3442, byte miss ratio 0.3442
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size    10506, 3113684 req, miss ratio 0.3296, byte miss ratio 0.3296
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size    35022, 3113684 req, miss ratio 0.2870, byte miss ratio 0.2870
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size    70044, 3113684 req, miss ratio 0.2423, byte miss ratio 0.2423
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size   140088, 3113684 req, miss ratio 0.1700, byte miss ratio 0.1700
tencentBlock.ns17212 S3FIFO-0.4500-1.9000 cache size   280176, 3113684 req, miss ratio 0.1246, byte miss ratio 0.1246
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size      350, 3113684 req, miss ratio 0.5014, byte miss ratio 0.5014
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size     1050, 3113684 req, miss ratio 0.4438, byte miss ratio 0.4438
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size     3502, 3113684 req, miss ratio 0.3485, byte miss ratio 0.3485
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size    10506, 3113684 req, miss ratio 0.3315, byte miss ratio 0.3315
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size    35022, 3113684 req, miss ratio 0.2877, byte miss ratio 0.2877
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size    70044, 3113684 req, miss ratio 0.2457, byte miss ratio 0.2457
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size   140088, 3113684 req, miss ratio 0.1748, byte miss ratio 0.1748
tencentBlock.ns17212 S3FIFO-0.6000-0.9000 cache size   280176, 3113684 req, miss ratio 0.1222, byte miss ratio 0.1222
