cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size      177, 2278598 req, miss ratio 0.5431, byte miss ratio 0.5431
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size      532, 2278598 req, miss ratio 0.5353, byte miss ratio 0.5353
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size     1775, 2278598 req, miss ratio 0.5051, byte miss ratio 0.5051
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size     5325, 2278598 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size    17752, 2278598 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size    35504, 2278598 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size    71008, 2278598 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns776 S3FIFO-0.1500-1.9000 cache size   142016, 2278598 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size      177, 2278598 req, miss ratio 0.5440, byte miss ratio 0.5440
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size      532, 2278598 req, miss ratio 0.5357, byte miss ratio 0.5357
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size     1775, 2278598 req, miss ratio 0.4851, byte miss ratio 0.4851
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size     5325, 2278598 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size    17752, 2278598 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size    35504, 2278598 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size    71008, 2278598 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns776 S3FIFO-0.0500-1.9000 cache size   142016, 2278598 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size      177, 2278598 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size      532, 2278598 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size     1775, 2278598 req, miss ratio 0.4732, byte miss ratio 0.4732
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size     5325, 2278598 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size    17752, 2278598 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size    35504, 2278598 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size    71008, 2278598 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns776 S3FIFO-0.0010-1.9000 cache size   142016, 2278598 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size      177, 2278598 req, miss ratio 0.5440, byte miss ratio 0.5440
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size      532, 2278598 req, miss ratio 0.5357, byte miss ratio 0.5357
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size     1775, 2278598 req, miss ratio 0.4845, byte miss ratio 0.4845
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size     5325, 2278598 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size    17752, 2278598 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size    35504, 2278598 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size    71008, 2278598 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns776 S3FIFO-0.0500-0.9000 cache size   142016, 2278598 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns776 S3FIFO-0.7000-1.9000 cache size      177, 2278598 req, miss ratio 0.5429, byte miss ratio 0.5429
cdn1_colo28.ns776 S3FIFO-0.7000-1.9000 cache size      532, 2278598 req, miss ratio 0.5348, byte miss ratio 0.5348
cdn1_colo28.ns776 S3FIFO-0.7000-1.9000 cache size     1775, 2278598 req, miss ratio 0.5124, byte miss ratio 0.5124
cdn1_colo28.ns776 S3FIFO-0.7000-1.9000 cache size     5325, 2278598 req, miss ratio 0.1267, byte miss ratio 0.1267
