cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size       10, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size       35, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size      105, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size      351, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0250-1.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size       10, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size       35, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size      105, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size      351, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size      702, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0010-0.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size       10, 8647647 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size       35, 8647647 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size      105, 8647647 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size      351, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.6500-1.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size       10, 8647647 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size       35, 8647647 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size      105, 8647647 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size      351, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.9900-0.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size       10, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size       35, 8647647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size      105, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size      351, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.0250-0.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size       10, 8647647 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size       35, 8647647 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size      105, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size      351, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-0.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size       10, 8647647 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size       35, 8647647 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size      105, 8647647 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size      351, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5500-1.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size       10, 8647647 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size       35, 8647647 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size      105, 8647647 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size      351, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.8000-1.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size       10, 8647647 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size       35, 8647647 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size      105, 8647647 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size      351, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size      702, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size     1404, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.5000-1.9000 cache size     2808, 8647647 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1369 S3FIFO-0.8500-1.9000 cache size       10, 8647647 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1369 S3FIFO-0.8500-1.9000 cache size       35, 8647647 req, miss ratio 0.0011, byte miss ratio 0.0011
