tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size     1180, 7710474 req, miss ratio 0.5647, byte miss ratio 0.5647
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size     3542, 7710474 req, miss ratio 0.4619, byte miss ratio 0.4619
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size    11807, 7710474 req, miss ratio 0.3839, byte miss ratio 0.3839
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size    35422, 7710474 req, miss ratio 0.3185, byte miss ratio 0.3185
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size   118075, 7710474 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size   236151, 7710474 req, miss ratio 0.2161, byte miss ratio 0.2161
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size   472303, 7710474 req, miss ratio 0.1798, byte miss ratio 0.1798
tencentBlock.ns3618 S3FIFO-0.9900-1.9000 cache size   944606, 7710474 req, miss ratio 0.1649, byte miss ratio 0.1649
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size     1180, 7710474 req, miss ratio 0.5401, byte miss ratio 0.5401
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size     3542, 7710474 req, miss ratio 0.4081, byte miss ratio 0.4081
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size    11807, 7710474 req, miss ratio 0.3530, byte miss ratio 0.3530
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size    35422, 7710474 req, miss ratio 0.2862, byte miss ratio 0.2862
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size   118075, 7710474 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size   236151, 7710474 req, miss ratio 0.1849, byte miss ratio 0.1849
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size   472303, 7710474 req, miss ratio 0.1626, byte miss ratio 0.1626
tencentBlock.ns3618 S3FIFO-0.5000-0.9000 cache size   944606, 7710474 req, miss ratio 0.1545, byte miss ratio 0.1545
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size     1180, 7710474 req, miss ratio 0.5444, byte miss ratio 0.5444
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size     3542, 7710474 req, miss ratio 0.4272, byte miss ratio 0.4272
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size    11807, 7710474 req, miss ratio 0.3613, byte miss ratio 0.3613
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size    35422, 7710474 req, miss ratio 0.2960, byte miss ratio 0.2960
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size   118075, 7710474 req, miss ratio 0.2360, byte miss ratio 0.2360
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size   236151, 7710474 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns3618 S3FIFO-0.6500-1.9000 cache size   472303, 7710474 req, miss ratio 0.1648, byte miss ratio 0.1648
