io_traces.ns649 S3FIFO-0.6500-0.9000 cache size      137, 2400000 req, miss ratio 0.4892, byte miss ratio 0.4892
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size      413, 2400000 req, miss ratio 0.4778, byte miss ratio 0.4778
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size     1379, 2400000 req, miss ratio 0.4721, byte miss ratio 0.4721
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size     4138, 2400000 req, miss ratio 0.4424, byte miss ratio 0.4424
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size    13794, 2400000 req, miss ratio 0.4283, byte miss ratio 0.4283
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size    27588, 2400000 req, miss ratio 0.3195, byte miss ratio 0.3195
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size    55177, 2400000 req, miss ratio 0.1722, byte miss ratio 0.1722
io_traces.ns649 S3FIFO-0.6500-0.9000 cache size   110354, 2400000 req, miss ratio 0.0635, byte miss ratio 0.0635
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size      137, 2400000 req, miss ratio 0.4842, byte miss ratio 0.4842
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size      413, 2400000 req, miss ratio 0.4777, byte miss ratio 0.4777
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size     1379, 2400000 req, miss ratio 0.4614, byte miss ratio 0.4614
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size     4138, 2400000 req, miss ratio 0.4381, byte miss ratio 0.4381
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size    13794, 2400000 req, miss ratio 0.4277, byte miss ratio 0.4277
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size    27588, 2400000 req, miss ratio 0.3193, byte miss ratio 0.3193
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size    55177, 2400000 req, miss ratio 0.1641, byte miss ratio 0.1641
io_traces.ns649 S3FIFO-0.5000-1.9000 cache size   110354, 2400000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size      137, 2400000 req, miss ratio 0.4815, byte miss ratio 0.4815
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size      413, 2400000 req, miss ratio 0.4762, byte miss ratio 0.4762
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size     1379, 2400000 req, miss ratio 0.4472, byte miss ratio 0.4472
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size     4138, 2400000 req, miss ratio 0.4311, byte miss ratio 0.4311
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size    13794, 2400000 req, miss ratio 0.4034, byte miss ratio 0.4034
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size    27588, 2400000 req, miss ratio 0.3294, byte miss ratio 0.3294
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size    55177, 2400000 req, miss ratio 0.1500, byte miss ratio 0.1500
io_traces.ns649 S3FIFO-0.2500-1.9000 cache size   110354, 2400000 req, miss ratio 0.0620, byte miss ratio 0.0620
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size      137, 2400000 req, miss ratio 0.5054, byte miss ratio 0.5054
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size      413, 2400000 req, miss ratio 0.4780, byte miss ratio 0.4780
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size     1379, 2400000 req, miss ratio 0.4730, byte miss ratio 0.4730
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size     4138, 2400000 req, miss ratio 0.4306, byte miss ratio 0.4306
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size    13794, 2400000 req, miss ratio 0.3728, byte miss ratio 0.3728
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size    27588, 2400000 req, miss ratio 0.2820, byte miss ratio 0.2820
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size    55177, 2400000 req, miss ratio 0.1341, byte miss ratio 0.1341
io_traces.ns649 S3FIFO-0.0500-0.9000 cache size   110354, 2400000 req, miss ratio 0.0626, byte miss ratio 0.0626
io_traces.ns649 S3FIFO-0.5500-1.9000 cache size      137, 2400000 req, miss ratio 0.4867, byte miss ratio 0.4867
io_traces.ns649 S3FIFO-0.5500-1.9000 cache size      413, 2400000 req, miss ratio 0.4777, byte miss ratio 0.4777
