tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size       70, 3934708 req, miss ratio 0.3705, byte miss ratio 0.3705
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size      212, 3934708 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size      709, 3934708 req, miss ratio 0.1121, byte miss ratio 0.1121
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size     2128, 3934708 req, miss ratio 0.1056, byte miss ratio 0.1056
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size     7094, 3934708 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size    14188, 3934708 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size    28376, 3934708 req, miss ratio 0.0391, byte miss ratio 0.0391
tencentBlock.ns4600 S3FIFO-0.7500-0.9000 cache size    56752, 3934708 req, miss ratio 0.0199, byte miss ratio 0.0199
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size       70, 3934708 req, miss ratio 0.2657, byte miss ratio 0.2657
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size      212, 3934708 req, miss ratio 0.1226, byte miss ratio 0.1226
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size      709, 3934708 req, miss ratio 0.1062, byte miss ratio 0.1062
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size     2128, 3934708 req, miss ratio 0.0918, byte miss ratio 0.0918
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size     7094, 3934708 req, miss ratio 0.0641, byte miss ratio 0.0641
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size    14188, 3934708 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size    28376, 3934708 req, miss ratio 0.0368, byte miss ratio 0.0368
tencentBlock.ns4600 S3FIFO-0.3500-1.9000 cache size    56752, 3934708 req, miss ratio 0.0189, byte miss ratio 0.0189
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size       70, 3934708 req, miss ratio 0.3347, byte miss ratio 0.3347
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size      212, 3934708 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size      709, 3934708 req, miss ratio 0.1081, byte miss ratio 0.1081
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size     2128, 3934708 req, miss ratio 0.1034, byte miss ratio 0.1034
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size     7094, 3934708 req, miss ratio 0.0649, byte miss ratio 0.0649
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size    14188, 3934708 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size    28376, 3934708 req, miss ratio 0.0384, byte miss ratio 0.0384
tencentBlock.ns4600 S3FIFO-0.6000-0.9000 cache size    56752, 3934708 req, miss ratio 0.0195, byte miss ratio 0.0195
tencentBlock.ns4600 S3FIFO-0.4000-0.9000 cache size       70, 3934708 req, miss ratio 0.2820, byte miss ratio 0.2820
tencentBlock.ns4600 S3FIFO-0.4000-0.9000 cache size      212, 3934708 req, miss ratio 0.1262, byte miss ratio 0.1262
tencentBlock.ns4600 S3FIFO-0.4000-0.9000 cache size      709, 3934708 req, miss ratio 0.1065, byte miss ratio 0.1065
