cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size      917, 3385440 req, miss ratio 0.4473, byte miss ratio 0.4473
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size     2753, 3385440 req, miss ratio 0.3903, byte miss ratio 0.3903
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size     9176, 3385440 req, miss ratio 0.3327, byte miss ratio 0.3327
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size    27530, 3385440 req, miss ratio 0.3010, byte miss ratio 0.3010
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size    91769, 3385440 req, miss ratio 0.2856, byte miss ratio 0.2856
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size   183538, 3385440 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size   367077, 3385440 req, miss ratio 0.2730, byte miss ratio 0.2730
cdn1_allcolo.ns1476 S3FIFO-0.6500-1.9000 cache size   734155, 3385440 req, miss ratio 0.2712, byte miss ratio 0.2712
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size      917, 3385440 req, miss ratio 0.4417, byte miss ratio 0.4417
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size     2753, 3385440 req, miss ratio 0.3875, byte miss ratio 0.3875
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size     9176, 3385440 req, miss ratio 0.3281, byte miss ratio 0.3281
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size    27530, 3385440 req, miss ratio 0.2990, byte miss ratio 0.2990
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size    91769, 3385440 req, miss ratio 0.2825, byte miss ratio 0.2825
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size   183538, 3385440 req, miss ratio 0.2766, byte miss ratio 0.2766
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size   367077, 3385440 req, miss ratio 0.2727, byte miss ratio 0.2727
cdn1_allcolo.ns1476 S3FIFO-0.4500-0.9000 cache size   734155, 3385440 req, miss ratio 0.2712, byte miss ratio 0.2712
cdn1_allcolo.ns1476 S3FIFO-0.2500-1.9000 cache size      917, 3385440 req, miss ratio 0.4419, byte miss ratio 0.4419
