cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size      333, 1614670 req, miss ratio 0.5433, byte miss ratio 0.5433
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size     1001, 1614670 req, miss ratio 0.5031, byte miss ratio 0.5031
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size     3336, 1614670 req, miss ratio 0.4382, byte miss ratio 0.4382
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size    10010, 1614670 req, miss ratio 0.3678, byte miss ratio 0.3678
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size    33368, 1614670 req, miss ratio 0.2926, byte miss ratio 0.2926
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size    66736, 1614670 req, miss ratio 0.2543, byte miss ratio 0.2543
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size   133472, 1614670 req, miss ratio 0.2276, byte miss ratio 0.2276
cdn1_colo28.ns1151 S3FIFO-0.5000-1.9000 cache size   266945, 1614670 req, miss ratio 0.2097, byte miss ratio 0.2097
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size      333, 1614670 req, miss ratio 0.5462, byte miss ratio 0.5462
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size     1001, 1614670 req, miss ratio 0.5119, byte miss ratio 0.5119
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size     3336, 1614670 req, miss ratio 0.4560, byte miss ratio 0.4560
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size    10010, 1614670 req, miss ratio 0.3907, byte miss ratio 0.3907
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size    33368, 1614670 req, miss ratio 0.3143, byte miss ratio 0.3143
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size    66736, 1614670 req, miss ratio 0.2723, byte miss ratio 0.2723
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size   133472, 1614670 req, miss ratio 0.2383, byte miss ratio 0.2383
cdn1_colo28.ns1151 S3FIFO-0.9500-0.9000 cache size   266945, 1614670 req, miss ratio 0.2129, byte miss ratio 0.2129
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size      333, 1614670 req, miss ratio 0.5456, byte miss ratio 0.5456
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size     1001, 1614670 req, miss ratio 0.4990, byte miss ratio 0.4990
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size     3336, 1614670 req, miss ratio 0.4272, byte miss ratio 0.4272
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size    10010, 1614670 req, miss ratio 0.3564, byte miss ratio 0.3564
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size    33368, 1614670 req, miss ratio 0.2831, byte miss ratio 0.2831
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size    66736, 1614670 req, miss ratio 0.2479, byte miss ratio 0.2479
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size   133472, 1614670 req, miss ratio 0.2262, byte miss ratio 0.2262
cdn1_colo28.ns1151 S3FIFO-0.2000-0.9000 cache size   266945, 1614670 req, miss ratio 0.2091, byte miss ratio 0.2091
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size      333, 1614670 req, miss ratio 0.5749, byte miss ratio 0.5749
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size     1001, 1614670 req, miss ratio 0.5183, byte miss ratio 0.5183
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size     3336, 1614670 req, miss ratio 0.4343, byte miss ratio 0.4343
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size    10010, 1614670 req, miss ratio 0.3575, byte miss ratio 0.3575
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size    33368, 1614670 req, miss ratio 0.2817, byte miss ratio 0.2817
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size    66736, 1614670 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size   133472, 1614670 req, miss ratio 0.2273, byte miss ratio 0.2273
cdn1_colo28.ns1151 S3FIFO-0.0050-0.9000 cache size   266945, 1614670 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size      333, 1614670 req, miss ratio 0.5431, byte miss ratio 0.5431
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size     1001, 1614670 req, miss ratio 0.5021, byte miss ratio 0.5021
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size     3336, 1614670 req, miss ratio 0.4361, byte miss ratio 0.4361
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size    10010, 1614670 req, miss ratio 0.3658, byte miss ratio 0.3658
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size    33368, 1614670 req, miss ratio 0.2907, byte miss ratio 0.2907
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size    66736, 1614670 req, miss ratio 0.2531, byte miss ratio 0.2531
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size   133472, 1614670 req, miss ratio 0.2271, byte miss ratio 0.2271
cdn1_colo28.ns1151 S3FIFO-0.4500-1.9000 cache size   266945, 1614670 req, miss ratio 0.2096, byte miss ratio 0.2096
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size      333, 1614670 req, miss ratio 0.5442, byte miss ratio 0.5442
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size     1001, 1614670 req, miss ratio 0.5065, byte miss ratio 0.5065
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size     3336, 1614670 req, miss ratio 0.4448, byte miss ratio 0.4448
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size    10010, 1614670 req, miss ratio 0.3750, byte miss ratio 0.3750
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size    33368, 1614670 req, miss ratio 0.2986, byte miss ratio 0.2986
cdn1_colo28.ns1151 S3FIFO-0.6500-1.9000 cache size    66736, 1614670 req, miss ratio 0.2591, byte miss ratio 0.2591
