cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size        7, 2525006 req, miss ratio 0.8318, byte miss ratio 0.8318
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size       23, 2525006 req, miss ratio 0.6147, byte miss ratio 0.6147
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size       70, 2525006 req, miss ratio 0.2682, byte miss ratio 0.2682
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size      235, 2525006 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size      470, 2525006 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size      940, 2525006 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns729 S3FIFO-0.3500-0.9000 cache size     1880, 2525006 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size        7, 2525006 req, miss ratio 0.8885, byte miss ratio 0.8885
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size       23, 2525006 req, miss ratio 0.6996, byte miss ratio 0.6996
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size       70, 2525006 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size      235, 2525006 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size      470, 2525006 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size      940, 2525006 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns729 S3FIFO-0.9500-0.9000 cache size     1880, 2525006 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size        7, 2525006 req, miss ratio 0.8736, byte miss ratio 0.8736
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size       23, 2525006 req, miss ratio 0.6798, byte miss ratio 0.6798
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size       70, 2525006 req, miss ratio 0.3103, byte miss ratio 0.3103
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size      235, 2525006 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size      470, 2525006 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size      940, 2525006 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns729 S3FIFO-0.7000-1.9000 cache size     1880, 2525006 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns729 S3FIFO-0.6000-0.9000 cache size        7, 2525006 req, miss ratio 0.8640, byte miss ratio 0.8640
cdn1_allcolo.ns729 S3FIFO-0.6000-0.9000 cache size       23, 2525006 req, miss ratio 0.6519, byte miss ratio 0.6519
cdn1_allcolo.ns729 S3FIFO-0.6000-0.9000 cache size       70, 2525006 req, miss ratio 0.3019, byte miss ratio 0.3019
