tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size      820, 37097906 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size     2461, 37097906 req, miss ratio 0.1734, byte miss ratio 0.1734
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size     8204, 37097906 req, miss ratio 0.1285, byte miss ratio 0.1285
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size    24612, 37097906 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size    82040, 37097906 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size   164080, 37097906 req, miss ratio 0.0536, byte miss ratio 0.0536
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size   328161, 37097906 req, miss ratio 0.0306, byte miss ratio 0.0306
tencentBlock.ns22164 S3FIFO-0.0010-0.9000 cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size      820, 37097906 req, miss ratio 0.7639, byte miss ratio 0.7639
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size     2461, 37097906 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size     8204, 37097906 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size    24612, 37097906 req, miss ratio 0.0880, byte miss ratio 0.0880
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size    82040, 37097906 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size   164080, 37097906 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size   328161, 37097906 req, miss ratio 0.0336, byte miss ratio 0.0336
tencentBlock.ns22164 S3FIFO-0.6500-0.9000 cache size   656322, 37097906 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size      820, 37097906 req, miss ratio 0.5886, byte miss ratio 0.5886
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size     2461, 37097906 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size     8204, 37097906 req, miss ratio 0.1005, byte miss ratio 0.1005
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size    24612, 37097906 req, miss ratio 0.0867, byte miss ratio 0.0867
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size    82040, 37097906 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size   164080, 37097906 req, miss ratio 0.0535, byte miss ratio 0.0535
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size   328161, 37097906 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns22164 S3FIFO-0.3000-0.9000 cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
tencentBlock.ns22164 S3FIFO-0.6500-1.9000 cache size      820, 37097906 req, miss ratio 0.7793, byte miss ratio 0.7793
