tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size     2674, 44013327 req, miss ratio 0.7372, byte miss ratio 0.7372
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size     8022, 44013327 req, miss ratio 0.6358, byte miss ratio 0.6358
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size    26741, 44013327 req, miss ratio 0.5163, byte miss ratio 0.5163
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size    80224, 44013327 req, miss ratio 0.3676, byte miss ratio 0.3676
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size   267416, 44013327 req, miss ratio 0.1930, byte miss ratio 0.1930
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size   534833, 44013327 req, miss ratio 0.1189, byte miss ratio 0.1189
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size  1069666, 44013327 req, miss ratio 0.0823, byte miss ratio 0.0823
tencentBlock.ns10012 S3FIFO-0.1000-1.9000 cache size  2139332, 44013327 req, miss ratio 0.0635, byte miss ratio 0.0635
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size     2674, 44013327 req, miss ratio 0.7238, byte miss ratio 0.7238
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size     8022, 44013327 req, miss ratio 0.6274, byte miss ratio 0.6274
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size    26741, 44013327 req, miss ratio 0.5150, byte miss ratio 0.5150
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size    80224, 44013327 req, miss ratio 0.3760, byte miss ratio 0.3760
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size   267416, 44013327 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size   534833, 44013327 req, miss ratio 0.1246, byte miss ratio 0.1246
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size  1069666, 44013327 req, miss ratio 0.0829, byte miss ratio 0.0829
tencentBlock.ns10012 S3FIFO-0.3000-0.9000 cache size  2139332, 44013327 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size     2674, 44013327 req, miss ratio 0.7229, byte miss ratio 0.7229
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size     8022, 44013327 req, miss ratio 0.6275, byte miss ratio 0.6275
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size    26741, 44013327 req, miss ratio 0.5176, byte miss ratio 0.5176
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size    80224, 44013327 req, miss ratio 0.3769, byte miss ratio 0.3769
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size   267416, 44013327 req, miss ratio 0.1948, byte miss ratio 0.1948
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size   534833, 44013327 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size  1069666, 44013327 req, miss ratio 0.0824, byte miss ratio 0.0824
tencentBlock.ns10012 S3FIFO-0.2500-1.9000 cache size  2139332, 44013327 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size     2674, 44013327 req, miss ratio 0.7205, byte miss ratio 0.7205
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size     8022, 44013327 req, miss ratio 0.6319, byte miss ratio 0.6319
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size    26741, 44013327 req, miss ratio 0.5264, byte miss ratio 0.5264
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size    80224, 44013327 req, miss ratio 0.3884, byte miss ratio 0.3884
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size   267416, 44013327 req, miss ratio 0.2034, byte miss ratio 0.2034
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size   534833, 44013327 req, miss ratio 0.1319, byte miss ratio 0.1319
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size  1069666, 44013327 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns10012 S3FIFO-0.5000-0.9000 cache size  2139332, 44013327 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns10012 S3FIFO-0.9900-0.9000 cache size     2674, 44013327 req, miss ratio 0.7462, byte miss ratio 0.7462
tencentBlock.ns10012 S3FIFO-0.9900-0.9000 cache size     8022, 44013327 req, miss ratio 0.6648, byte miss ratio 0.6648
tencentBlock.ns10012 S3FIFO-0.9900-0.9000 cache size    26741, 44013327 req, miss ratio 0.5677, byte miss ratio 0.5677
tencentBlock.ns10012 S3FIFO-0.9900-0.9000 cache size    80224, 44013327 req, miss ratio 0.4196, byte miss ratio 0.4196
tencentBlock.ns10012 S3FIFO-0.9900-0.9000 cache size   267416, 44013327 req, miss ratio 0.2382, byte miss ratio 0.2382
