cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size       25, 1556934 req, miss ratio 0.8878, byte miss ratio 0.8878
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size       77, 1556934 req, miss ratio 0.6505, byte miss ratio 0.6505
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size      257, 1556934 req, miss ratio 0.4973, byte miss ratio 0.4973
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size      773, 1556934 req, miss ratio 0.3198, byte miss ratio 0.3198
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size     2579, 1556934 req, miss ratio 0.1223, byte miss ratio 0.1223
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size     5158, 1556934 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size    10316, 1556934 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns873 S3FIFO-0.6000-1.9000 cache size    20632, 1556934 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size       25, 1556934 req, miss ratio 0.9095, byte miss ratio 0.9095
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size       77, 1556934 req, miss ratio 0.7447, byte miss ratio 0.7447
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size      257, 1556934 req, miss ratio 0.5460, byte miss ratio 0.5460
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size      773, 1556934 req, miss ratio 0.3548, byte miss ratio 0.3548
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size     2579, 1556934 req, miss ratio 0.1477, byte miss ratio 0.1477
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size     5158, 1556934 req, miss ratio 0.0764, byte miss ratio 0.0764
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size    10316, 1556934 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_colo28.ns873 S3FIFO-0.9000-0.9000 cache size    20632, 1556934 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size       25, 1556934 req, miss ratio 0.7236, byte miss ratio 0.7236
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size       77, 1556934 req, miss ratio 0.5724, byte miss ratio 0.5724
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size      257, 1556934 req, miss ratio 0.4351, byte miss ratio 0.4351
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size      773, 1556934 req, miss ratio 0.2567, byte miss ratio 0.2567
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size     2579, 1556934 req, miss ratio 0.0933, byte miss ratio 0.0933
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size     5158, 1556934 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size    10316, 1556934 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_colo28.ns873 S3FIFO-0.0500-1.9000 cache size    20632, 1556934 req, miss ratio 0.0171, byte miss ratio 0.0171
