cdn1_colo28.ns973 S3FIFO-0.4000-0.9000 cache size     1071, 2631040 req, miss ratio 0.6267, byte miss ratio 0.6267
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size     3213, 2631040 req, miss ratio 0.6143, byte miss ratio 0.6143
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size    10711, 2631040 req, miss ratio 0.5873, byte miss ratio 0.5873
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size    32133, 2631040 req, miss ratio 0.5478, byte miss ratio 0.5478
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size   107110, 2631040 req, miss ratio 0.4927, byte miss ratio 0.4927
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size   214221, 2631040 req, miss ratio 0.4609, byte miss ratio 0.4609
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size   428442, 2631040 req, miss ratio 0.4319, byte miss ratio 0.4319
cdn1_colo28.ns973 S3FIFO-0.2500-0.9000 cache size   856884, 2631040 req, miss ratio 0.4089, byte miss ratio 0.4089
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size     1071, 2631040 req, miss ratio 0.6471, byte miss ratio 0.6471
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size     3213, 2631040 req, miss ratio 0.6140, byte miss ratio 0.6140
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size    10711, 2631040 req, miss ratio 0.5849, byte miss ratio 0.5849
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size    32133, 2631040 req, miss ratio 0.5438, byte miss ratio 0.5438
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size   107110, 2631040 req, miss ratio 0.4891, byte miss ratio 0.4891
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size   214221, 2631040 req, miss ratio 0.4596, byte miss ratio 0.4596
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size   428442, 2631040 req, miss ratio 0.4320, byte miss ratio 0.4320
cdn1_colo28.ns973 S3FIFO-0.0500-1.9000 cache size   856884, 2631040 req, miss ratio 0.4089, byte miss ratio 0.4089
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size     1071, 2631040 req, miss ratio 0.8141, byte miss ratio 0.8141
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size     3213, 2631040 req, miss ratio 0.6722, byte miss ratio 0.6722
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size    10711, 2631040 req, miss ratio 0.5865, byte miss ratio 0.5865
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size    32133, 2631040 req, miss ratio 0.5443, byte miss ratio 0.5443
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size   107110, 2631040 req, miss ratio 0.4895, byte miss ratio 0.4895
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size   214221, 2631040 req, miss ratio 0.4602, byte miss ratio 0.4602
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size   428442, 2631040 req, miss ratio 0.4324, byte miss ratio 0.4324
cdn1_colo28.ns973 S3FIFO-0.0100-1.9000 cache size   856884, 2631040 req, miss ratio 0.4089, byte miss ratio 0.4089
cdn1_colo28.ns973 S3FIFO-0.4500-1.9000 cache size     1071, 2631040 req, miss ratio 0.6266, byte miss ratio 0.6266
cdn1_colo28.ns973 S3FIFO-0.4500-1.9000 cache size     3213, 2631040 req, miss ratio 0.6147, byte miss ratio 0.6147
cdn1_colo28.ns973 S3FIFO-0.4500-1.9000 cache size    10711, 2631040 req, miss ratio 0.5901, byte miss ratio 0.5901
cdn1_colo28.ns973 S3FIFO-0.4500-1.9000 cache size    32133, 2631040 req, miss ratio 0.5532, byte miss ratio 0.5532
