cdn1_colo28.ns9041 S3FIFO-0.0050-1.9000 cache size        8, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.7500-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size        8, 4838703 req, miss ratio 0.9718, byte miss ratio 0.9718
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size       25, 4838703 req, miss ratio 0.9476, byte miss ratio 0.9476
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size       86, 4838703 req, miss ratio 0.7532, byte miss ratio 0.7532
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size      258, 4838703 req, miss ratio 0.1959, byte miss ratio 0.1959
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size      862, 4838703 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size     1725, 4838703 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size     3451, 4838703 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns9041 S3FIFO-0.9900-0.9000 cache size     6903, 4838703 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size        8, 4838703 req, miss ratio 0.9718, byte miss ratio 0.9718
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size       25, 4838703 req, miss ratio 0.9459, byte miss ratio 0.9459
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size       86, 4838703 req, miss ratio 0.7583, byte miss ratio 0.7583
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size      258, 4838703 req, miss ratio 0.1948, byte miss ratio 0.1948
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size      862, 4838703 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size     1725, 4838703 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size     3451, 4838703 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns9041 S3FIFO-0.9500-0.9000 cache size     6903, 4838703 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size        8, 4838703 req, miss ratio 0.9717, byte miss ratio 0.9717
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size       25, 4838703 req, miss ratio 0.9424, byte miss ratio 0.9424
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size       86, 4838703 req, miss ratio 0.7730, byte miss ratio 0.7730
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size      258, 4838703 req, miss ratio 0.1906, byte miss ratio 0.1906
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size      862, 4838703 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size     1725, 4838703 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size     3451, 4838703 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns9041 S3FIFO-0.9000-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size        8, 4838703 req, miss ratio 0.9546, byte miss ratio 0.9546
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size       25, 4838703 req, miss ratio 0.9067, byte miss ratio 0.9067
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size       86, 4838703 req, miss ratio 0.7737, byte miss ratio 0.7737
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size      258, 4838703 req, miss ratio 0.2019, byte miss ratio 0.2019
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size      862, 4838703 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size     1725, 4838703 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.3500-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size        8, 4838703 req, miss ratio 0.9689, byte miss ratio 0.9689
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size       25, 4838703 req, miss ratio 0.9394, byte miss ratio 0.9394
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size       86, 4838703 req, miss ratio 0.7725, byte miss ratio 0.7725
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size      258, 4838703 req, miss ratio 0.1906, byte miss ratio 0.1906
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size      862, 4838703 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size     1725, 4838703 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size     3451, 4838703 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns9041 S3FIFO-0.8000-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size        8, 4838703 req, miss ratio 0.9622, byte miss ratio 0.9622
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size       25, 4838703 req, miss ratio 0.9187, byte miss ratio 0.9187
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size       86, 4838703 req, miss ratio 0.7844, byte miss ratio 0.7844
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size      258, 4838703 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size      862, 4838703 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size     1725, 4838703 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.5000-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size        8, 4838703 req, miss ratio 0.9546, byte miss ratio 0.9546
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size       25, 4838703 req, miss ratio 0.9004, byte miss ratio 0.9004
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size       86, 4838703 req, miss ratio 0.7586, byte miss ratio 0.7586
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size      258, 4838703 req, miss ratio 0.2049, byte miss ratio 0.2049
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size      862, 4838703 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size     1725, 4838703 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.2500-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size        8, 4838703 req, miss ratio 0.9553, byte miss ratio 0.9553
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size       25, 4838703 req, miss ratio 0.9133, byte miss ratio 0.9133
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size       86, 4838703 req, miss ratio 0.8020, byte miss ratio 0.8020
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size      258, 4838703 req, miss ratio 0.2039, byte miss ratio 0.2039
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size      862, 4838703 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size     1725, 4838703 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.3000-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size        8, 4838703 req, miss ratio 0.9591, byte miss ratio 0.9591
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size       25, 4838703 req, miss ratio 0.9209, byte miss ratio 0.9209
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size       86, 4838703 req, miss ratio 0.8134, byte miss ratio 0.8134
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size      258, 4838703 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size      862, 4838703 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size     1725, 4838703 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.4000-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size        8, 4838703 req, miss ratio 0.9626, byte miss ratio 0.9626
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size       25, 4838703 req, miss ratio 0.9276, byte miss ratio 0.9276
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size       86, 4838703 req, miss ratio 0.8176, byte miss ratio 0.8176
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size      258, 4838703 req, miss ratio 0.1970, byte miss ratio 0.1970
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size      862, 4838703 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size     1725, 4838703 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.5500-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size        8, 4838703 req, miss ratio 0.9690, byte miss ratio 0.9690
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size       25, 4838703 req, miss ratio 0.9396, byte miss ratio 0.9396
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size       86, 4838703 req, miss ratio 0.7914, byte miss ratio 0.7914
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size      258, 4838703 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size      862, 4838703 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size     1725, 4838703 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size     3451, 4838703 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns9041 S3FIFO-0.8000-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size        8, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size       25, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size       86, 4838703 req, miss ratio 0.7516, byte miss ratio 0.7516
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size      258, 4838703 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size      862, 4838703 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size     1725, 4838703 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size     3451, 4838703 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns9041 S3FIFO-0.0250-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size        8, 4838703 req, miss ratio 0.9586, byte miss ratio 0.9586
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size       25, 4838703 req, miss ratio 0.9157, byte miss ratio 0.9157
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size       86, 4838703 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size      258, 4838703 req, miss ratio 0.1995, byte miss ratio 0.1995
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size      862, 4838703 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size     1725, 4838703 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.4500-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size        8, 4838703 req, miss ratio 0.9659, byte miss ratio 0.9659
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size       25, 4838703 req, miss ratio 0.9332, byte miss ratio 0.9332
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size       86, 4838703 req, miss ratio 0.8124, byte miss ratio 0.8124
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size      258, 4838703 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size      862, 4838703 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size     1725, 4838703 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size     3451, 4838703 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns9041 S3FIFO-0.6500-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size        8, 4838703 req, miss ratio 0.9657, byte miss ratio 0.9657
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size       25, 4838703 req, miss ratio 0.9321, byte miss ratio 0.9321
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size       86, 4838703 req, miss ratio 0.7796, byte miss ratio 0.7796
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size      258, 4838703 req, miss ratio 0.1934, byte miss ratio 0.1934
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size      862, 4838703 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size     1725, 4838703 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size     3451, 4838703 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns9041 S3FIFO-0.7000-0.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size        8, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size       25, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size       86, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size      258, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size      862, 4838703 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size     1725, 4838703 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size     3451, 4838703 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns9041 S3FIFO-0.0010-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size        8, 4838703 req, miss ratio 0.9553, byte miss ratio 0.9553
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size       25, 4838703 req, miss ratio 0.9105, byte miss ratio 0.9105
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size       86, 4838703 req, miss ratio 0.7954, byte miss ratio 0.7954
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size      258, 4838703 req, miss ratio 0.2053, byte miss ratio 0.2053
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size      862, 4838703 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size     1725, 4838703 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.2500-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size        8, 4838703 req, miss ratio 0.9690, byte miss ratio 0.9690
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size       25, 4838703 req, miss ratio 0.9365, byte miss ratio 0.9365
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size       86, 4838703 req, miss ratio 0.7990, byte miss ratio 0.7990
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size      258, 4838703 req, miss ratio 0.1901, byte miss ratio 0.1901
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size      862, 4838703 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size     1725, 4838703 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size     3451, 4838703 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns9041 S3FIFO-0.7500-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size        8, 4838703 req, miss ratio 0.9513, byte miss ratio 0.9513
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size       25, 4838703 req, miss ratio 0.9076, byte miss ratio 0.9076
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size       86, 4838703 req, miss ratio 0.7883, byte miss ratio 0.7883
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size      258, 4838703 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size      862, 4838703 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size     1725, 4838703 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size     3451, 4838703 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns9041 S3FIFO-0.2000-1.9000 cache size     6903, 4838703 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns9041 S3FIFO-0.6000-0.9000 cache size        8, 4838703 req, miss ratio 0.9622, byte miss ratio 0.9622
cdn1_colo28.ns9041 S3FIFO-0.6000-0.9000 cache size       25, 4838703 req, miss ratio 0.9269, byte miss ratio 0.9269
cdn1_colo28.ns9041 S3FIFO-0.6000-0.9000 cache size       86, 4838703 req, miss ratio 0.7841, byte miss ratio 0.7841
