cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size      155, 9613248 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size      465, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size     1551, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size     4653, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size    15513, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size    31026, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size    62052, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.4000-1.9000 cache size   124104, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size      155, 9613248 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size      465, 9613248 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size     1551, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size     4653, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size    15513, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size    31026, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size    62052, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2000-1.9000 cache size   124104, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size      155, 9613248 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size      465, 9613248 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size     1551, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size     4653, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size    15513, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size    31026, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size    62052, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.2500-1.9000 cache size   124104, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size      155, 9613248 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size      465, 9613248 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size     1551, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size     4653, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size    15513, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size    31026, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size    62052, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1000-1.9000 cache size   124104, 9613248 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns346 S3FIFO-0.1500-1.9000 cache size      155, 9613248 req, miss ratio 0.0217, byte miss ratio 0.0217
