tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size     6677, 14102489 req, miss ratio 0.9384, byte miss ratio 0.9384
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size    20031, 14102489 req, miss ratio 0.8049, byte miss ratio 0.8049
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size    66770, 14102489 req, miss ratio 0.6884, byte miss ratio 0.6884
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size   200312, 14102489 req, miss ratio 0.6684, byte miss ratio 0.6684
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size   667708, 14102489 req, miss ratio 0.6242, byte miss ratio 0.6242
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size  1335417, 14102489 req, miss ratio 0.5814, byte miss ratio 0.5814
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size  2670835, 14102489 req, miss ratio 0.5231, byte miss ratio 0.5231
tencentBlock.ns3310 S3FIFO-0.5000-1.9000 cache size  5341670, 14102489 req, miss ratio 0.4771, byte miss ratio 0.4771
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size     6677, 14102489 req, miss ratio 0.9221, byte miss ratio 0.9221
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size    20031, 14102489 req, miss ratio 0.8048, byte miss ratio 0.8048
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size    66770, 14102489 req, miss ratio 0.6865, byte miss ratio 0.6865
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size   200312, 14102489 req, miss ratio 0.6656, byte miss ratio 0.6656
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size   667708, 14102489 req, miss ratio 0.6245, byte miss ratio 0.6245
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size  1335417, 14102489 req, miss ratio 0.5812, byte miss ratio 0.5812
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size  2670835, 14102489 req, miss ratio 0.5239, byte miss ratio 0.5239
tencentBlock.ns3310 S3FIFO-0.3500-1.9000 cache size  5341670, 14102489 req, miss ratio 0.4771, byte miss ratio 0.4771
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size     6677, 14102489 req, miss ratio 0.9281, byte miss ratio 0.9281
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size    20031, 14102489 req, miss ratio 0.8081, byte miss ratio 0.8081
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size    66770, 14102489 req, miss ratio 0.6904, byte miss ratio 0.6904
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size   200312, 14102489 req, miss ratio 0.6716, byte miss ratio 0.6716
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size   667708, 14102489 req, miss ratio 0.6233, byte miss ratio 0.6233
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size  1335417, 14102489 req, miss ratio 0.5806, byte miss ratio 0.5806
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size  2670835, 14102489 req, miss ratio 0.5227, byte miss ratio 0.5227
tencentBlock.ns3310 S3FIFO-0.6500-0.9000 cache size  5341670, 14102489 req, miss ratio 0.4771, byte miss ratio 0.4771
tencentBlock.ns3310 S3FIFO-0.1500-1.9000 cache size     6677, 14102489 req, miss ratio 0.9061, byte miss ratio 0.9061
tencentBlock.ns3310 S3FIFO-0.1500-1.9000 cache size    20031, 14102489 req, miss ratio 0.8050, byte miss ratio 0.8050
tencentBlock.ns3310 S3FIFO-0.1500-1.9000 cache size    66770, 14102489 req, miss ratio 0.6834, byte miss ratio 0.6834
tencentBlock.ns3310 S3FIFO-0.1500-1.9000 cache size   200312, 14102489 req, miss ratio 0.6624, byte miss ratio 0.6624
tencentBlock.ns3310 S3FIFO-0.1500-1.9000 cache size   667708, 14102489 req, miss ratio 0.6245, byte miss ratio 0.6245
