tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size     5668, 30350820 req, miss ratio 0.2281, byte miss ratio 0.2281
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size    56688, 30350820 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size   170065, 30350820 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size   566884, 30350820 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns5046 S3FIFO-0.5000-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size     5668, 30350820 req, miss ratio 0.2277, byte miss ratio 0.2277
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size   170065, 30350820 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size   566884, 30350820 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1957, byte miss ratio 0.1957
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns5046 S3FIFO-0.4000-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1952, byte miss ratio 0.1952
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1902, byte miss ratio 0.1902
tencentBlock.ns5046 S3FIFO-0.5500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size     5668, 30350820 req, miss ratio 0.2280, byte miss ratio 0.2280
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size    17006, 30350820 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size    56688, 30350820 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size   170065, 30350820 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size   566884, 30350820 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns5046 S3FIFO-0.3000-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size     5668, 30350820 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size    17006, 30350820 req, miss ratio 0.2291, byte miss ratio 0.2291
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size    56688, 30350820 req, miss ratio 0.2218, byte miss ratio 0.2218
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size   170065, 30350820 req, miss ratio 0.2137, byte miss ratio 0.2137
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size   566884, 30350820 req, miss ratio 0.2023, byte miss ratio 0.2023
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns5046 S3FIFO-0.9900-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size     5668, 30350820 req, miss ratio 0.2312, byte miss ratio 0.2312
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size    17006, 30350820 req, miss ratio 0.2265, byte miss ratio 0.2265
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size    56688, 30350820 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size   170065, 30350820 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size   566884, 30350820 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns5046 S3FIFO-0.0500-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size     5668, 30350820 req, miss ratio 0.2337, byte miss ratio 0.2337
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size    17006, 30350820 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size    56688, 30350820 req, miss ratio 0.2203, byte miss ratio 0.2203
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size   170065, 30350820 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size   566884, 30350820 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1898, byte miss ratio 0.1898
tencentBlock.ns5046 S3FIFO-0.8000-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size     5668, 30350820 req, miss ratio 0.2278, byte miss ratio 0.2278
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size   170065, 30350820 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size   566884, 30350820 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1955, byte miss ratio 0.1955
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1904, byte miss ratio 0.1904
tencentBlock.ns5046 S3FIFO-0.4500-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2279, byte miss ratio 0.2279
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns5046 S3FIFO-0.3500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size     5668, 30350820 req, miss ratio 0.2291, byte miss ratio 0.2291
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size    17006, 30350820 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size    56688, 30350820 req, miss ratio 0.2203, byte miss ratio 0.2203
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size   170065, 30350820 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size   566884, 30350820 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1978, byte miss ratio 0.1978
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns5046 S3FIFO-0.1000-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size     5668, 30350820 req, miss ratio 0.2294, byte miss ratio 0.2294
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size    17006, 30350820 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size   170065, 30350820 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size   566884, 30350820 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns5046 S3FIFO-0.6000-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size     5668, 30350820 req, miss ratio 0.2440, byte miss ratio 0.2440
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size    17006, 30350820 req, miss ratio 0.2372, byte miss ratio 0.2372
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size    56688, 30350820 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size   170065, 30350820 req, miss ratio 0.2197, byte miss ratio 0.2197
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size   566884, 30350820 req, miss ratio 0.2056, byte miss ratio 0.2056
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1999, byte miss ratio 0.1999
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns5046 S3FIFO-0.0010-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size     5668, 30350820 req, miss ratio 0.2303, byte miss ratio 0.2303
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size    17006, 30350820 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size    56688, 30350820 req, miss ratio 0.2205, byte miss ratio 0.2205
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size   170065, 30350820 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size   566884, 30350820 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1899, byte miss ratio 0.1899
tencentBlock.ns5046 S3FIFO-0.6500-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size     5668, 30350820 req, miss ratio 0.2350, byte miss ratio 0.2350
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size    17006, 30350820 req, miss ratio 0.2263, byte miss ratio 0.2263
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size    56688, 30350820 req, miss ratio 0.2205, byte miss ratio 0.2205
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size   170065, 30350820 req, miss ratio 0.2134, byte miss ratio 0.2134
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size   566884, 30350820 req, miss ratio 0.2023, byte miss ratio 0.2023
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1900, byte miss ratio 0.1900
tencentBlock.ns5046 S3FIFO-0.8500-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2286, byte miss ratio 0.2286
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2252, byte miss ratio 0.2252
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1973, byte miss ratio 0.1973
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1930, byte miss ratio 0.1930
tencentBlock.ns5046 S3FIFO-0.1500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2215, byte miss ratio 0.2215
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2031, byte miss ratio 0.2031
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns5046 S3FIFO-0.0500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size     5668, 30350820 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size    17006, 30350820 req, miss ratio 0.2280, byte miss ratio 0.2280
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size    56688, 30350820 req, miss ratio 0.2217, byte miss ratio 0.2217
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size   170065, 30350820 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size   566884, 30350820 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1949, byte miss ratio 0.1949
tencentBlock.ns5046 S3FIFO-0.0250-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size     5668, 30350820 req, miss ratio 0.2277, byte miss ratio 0.2277
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size   170065, 30350820 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size   566884, 30350820 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns5046 S3FIFO-0.3500-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2375, byte miss ratio 0.2375
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2023, byte miss ratio 0.2023
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1905, byte miss ratio 0.1905
tencentBlock.ns5046 S3FIFO-0.9500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size     5668, 30350820 req, miss ratio 0.2349, byte miss ratio 0.2349
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size    17006, 30350820 req, miss ratio 0.2262, byte miss ratio 0.2262
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size    56688, 30350820 req, miss ratio 0.2203, byte miss ratio 0.2203
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size   170065, 30350820 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size   566884, 30350820 req, miss ratio 0.2023, byte miss ratio 0.2023
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1900, byte miss ratio 0.1900
tencentBlock.ns5046 S3FIFO-0.8500-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size     5668, 30350820 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size    17006, 30350820 req, miss ratio 0.2258, byte miss ratio 0.2258
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size    56688, 30350820 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size   170065, 30350820 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size   566884, 30350820 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size  1133768, 30350820 req, miss ratio 0.1978, byte miss ratio 0.1978
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size  2267536, 30350820 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns5046 S3FIFO-0.1000-0.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size     5668, 30350820 req, miss ratio 0.2278, byte miss ratio 0.2278
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size    17006, 30350820 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size   170065, 30350820 req, miss ratio 0.2127, byte miss ratio 0.2127
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size   566884, 30350820 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns5046 S3FIFO-0.3000-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size     5668, 30350820 req, miss ratio 0.2281, byte miss ratio 0.2281
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size    17006, 30350820 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size    56688, 30350820 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size   170065, 30350820 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size   566884, 30350820 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size  1133768, 30350820 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size  2267536, 30350820 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns5046 S3FIFO-0.5000-1.9000 cache size  4535072, 30350820 req, miss ratio 0.1869, byte miss ratio 0.1869
tencentBlock.ns5046 S3FIFO-0.0010-0.9000 cache size     5668, 30350820 req, miss ratio 0.2442, byte miss ratio 0.2442
tencentBlock.ns5046 S3FIFO-0.0010-0.9000 cache size    17006, 30350820 req, miss ratio 0.2374, byte miss ratio 0.2374
