tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size       96, 2313528 req, miss ratio 0.4274, byte miss ratio 0.4274
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size      289, 2313528 req, miss ratio 0.2923, byte miss ratio 0.2923
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size      966, 2313528 req, miss ratio 0.2286, byte miss ratio 0.2286
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size     2899, 2313528 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size     9666, 2313528 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size    19332, 2313528 req, miss ratio 0.1727, byte miss ratio 0.1727
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size    38665, 2313528 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns1628 S3FIFO-0.6500-0.9000 cache size    77331, 2313528 req, miss ratio 0.0505, byte miss ratio 0.0505
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size       96, 2313528 req, miss ratio 0.3718, byte miss ratio 0.3718
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size      289, 2313528 req, miss ratio 0.2588, byte miss ratio 0.2588
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size      966, 2313528 req, miss ratio 0.2251, byte miss ratio 0.2251
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size     2899, 2313528 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size     9666, 2313528 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size    19332, 2313528 req, miss ratio 0.1578, byte miss ratio 0.1578
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size    38665, 2313528 req, miss ratio 0.1028, byte miss ratio 0.1028
tencentBlock.ns1628 S3FIFO-0.0250-0.9000 cache size    77331, 2313528 req, miss ratio 0.0432, byte miss ratio 0.0432
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size       96, 2313528 req, miss ratio 0.4667, byte miss ratio 0.4667
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size      289, 2313528 req, miss ratio 0.3215, byte miss ratio 0.3215
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size      966, 2313528 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size     2899, 2313528 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size     9666, 2313528 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size    19332, 2313528 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size    38665, 2313528 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns1628 S3FIFO-0.8500-1.9000 cache size    77331, 2313528 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size       96, 2313528 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size      289, 2313528 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size      966, 2313528 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size     2899, 2313528 req, miss ratio 0.2166, byte miss ratio 0.2166
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size     9666, 2313528 req, miss ratio 0.1752, byte miss ratio 0.1752
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size    19332, 2313528 req, miss ratio 0.1599, byte miss ratio 0.1599
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size    38665, 2313528 req, miss ratio 0.1029, byte miss ratio 0.1029
tencentBlock.ns1628 S3FIFO-0.0010-0.9000 cache size    77331, 2313528 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size       96, 2313528 req, miss ratio 0.3943, byte miss ratio 0.3943
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size      289, 2313528 req, miss ratio 0.2629, byte miss ratio 0.2629
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size      966, 2313528 req, miss ratio 0.2236, byte miss ratio 0.2236
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size     2899, 2313528 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size     9666, 2313528 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size    19332, 2313528 req, miss ratio 0.1662, byte miss ratio 0.1662
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size    38665, 2313528 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns1628 S3FIFO-0.5000-0.9000 cache size    77331, 2313528 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns1628 S3FIFO-0.8500-0.9000 cache size       96, 2313528 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns1628 S3FIFO-0.8500-0.9000 cache size      289, 2313528 req, miss ratio 0.3215, byte miss ratio 0.3215
