io_traces.ns281 S3FIFO-0.9900-0.9000 cache size      192, 3400000 req, miss ratio 0.6281, byte miss ratio 0.6281
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size      577, 3400000 req, miss ratio 0.5447, byte miss ratio 0.5447
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size     1926, 3400000 req, miss ratio 0.4994, byte miss ratio 0.4994
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size     5779, 3400000 req, miss ratio 0.4696, byte miss ratio 0.4696
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size    19265, 3400000 req, miss ratio 0.3017, byte miss ratio 0.3017
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size    38531, 3400000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size    77062, 3400000 req, miss ratio 0.0870, byte miss ratio 0.0870
io_traces.ns281 S3FIFO-0.9900-0.9000 cache size   154124, 3400000 req, miss ratio 0.0668, byte miss ratio 0.0668
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size      192, 3400000 req, miss ratio 0.5037, byte miss ratio 0.5037
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size      577, 3400000 req, miss ratio 0.4788, byte miss ratio 0.4788
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size     1926, 3400000 req, miss ratio 0.4526, byte miss ratio 0.4526
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size     5779, 3400000 req, miss ratio 0.4353, byte miss ratio 0.4353
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size    19265, 3400000 req, miss ratio 0.2777, byte miss ratio 0.2777
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size    38531, 3400000 req, miss ratio 0.1250, byte miss ratio 0.1250
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size    77062, 3400000 req, miss ratio 0.0575, byte miss ratio 0.0575
io_traces.ns281 S3FIFO-0.4000-0.9000 cache size   154124, 3400000 req, miss ratio 0.0567, byte miss ratio 0.0567
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size      192, 3400000 req, miss ratio 0.5147, byte miss ratio 0.5147
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size      577, 3400000 req, miss ratio 0.4794, byte miss ratio 0.4794
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size     1926, 3400000 req, miss ratio 0.4569, byte miss ratio 0.4569
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size     5779, 3400000 req, miss ratio 0.4359, byte miss ratio 0.4359
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size    19265, 3400000 req, miss ratio 0.3212, byte miss ratio 0.3212
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size    38531, 3400000 req, miss ratio 0.1370, byte miss ratio 0.1370
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size    77062, 3400000 req, miss ratio 0.0601, byte miss ratio 0.0601
io_traces.ns281 S3FIFO-0.5500-0.9000 cache size   154124, 3400000 req, miss ratio 0.0567, byte miss ratio 0.0567
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size      192, 3400000 req, miss ratio 0.5512, byte miss ratio 0.5512
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size      577, 3400000 req, miss ratio 0.4807, byte miss ratio 0.4807
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size     1926, 3400000 req, miss ratio 0.4591, byte miss ratio 0.4591
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size     5779, 3400000 req, miss ratio 0.4366, byte miss ratio 0.4366
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size    19265, 3400000 req, miss ratio 0.3318, byte miss ratio 0.3318
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size    38531, 3400000 req, miss ratio 0.1455, byte miss ratio 0.1455
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size    77062, 3400000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns281 S3FIFO-0.6500-1.9000 cache size   154124, 3400000 req, miss ratio 0.0567, byte miss ratio 0.0567
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size      192, 3400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size      577, 3400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size     1926, 3400000 req, miss ratio 0.4641, byte miss ratio 0.4641
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size     5779, 3400000 req, miss ratio 0.4449, byte miss ratio 0.4449
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size    19265, 3400000 req, miss ratio 0.2809, byte miss ratio 0.2809
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size    38531, 3400000 req, miss ratio 0.0657, byte miss ratio 0.0657
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size    77062, 3400000 req, miss ratio 0.0580, byte miss ratio 0.0580
io_traces.ns281 S3FIFO-0.0010-0.9000 cache size   154124, 3400000 req, miss ratio 0.0567, byte miss ratio 0.0567
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size      192, 3400000 req, miss ratio 0.5055, byte miss ratio 0.5055
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size      577, 3400000 req, miss ratio 0.4786, byte miss ratio 0.4786
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size     1926, 3400000 req, miss ratio 0.4546, byte miss ratio 0.4546
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size     5779, 3400000 req, miss ratio 0.4351, byte miss ratio 0.4351
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size    19265, 3400000 req, miss ratio 0.3133, byte miss ratio 0.3133
io_traces.ns281 S3FIFO-0.5000-1.9000 cache size    38531, 3400000 req, miss ratio 0.1320, byte miss ratio 0.1320
