cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size        7, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size       21, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size       70, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size      140, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size      280, 3251073 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1604 S3FIFO-0.0050-0.9000 cache size      560, 3251073 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size        7, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size       21, 3251073 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size       70, 3251073 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size      140, 3251073 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size      280, 3251073 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1604 S3FIFO-0.1000-0.9000 cache size      560, 3251073 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size        7, 3251073 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size       21, 3251073 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size       70, 3251073 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size      140, 3251073 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size      280, 3251073 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1604 S3FIFO-0.2500-0.9000 cache size      560, 3251073 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size        7, 3251073 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size       21, 3251073 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size       70, 3251073 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size      140, 3251073 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size      280, 3251073 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1604 S3FIFO-0.7000-0.9000 cache size      560, 3251073 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size        7, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size       21, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size       70, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size      140, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size      280, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1604 S3FIFO-0.0010-0.9000 cache size      560, 3251073 req, miss ratio 1.0000, byte miss ratio 1.0000
