cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size       32, 1518212 req, miss ratio 0.3871, byte miss ratio 0.3871
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size       98, 1518212 req, miss ratio 0.3281, byte miss ratio 0.3281
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size      328, 1518212 req, miss ratio 0.2557, byte miss ratio 0.2557
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size      985, 1518212 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size     3283, 1518212 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0351, byte miss ratio 0.0351
cdn1_colo28.ns211 S3FIFO-0.2000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size       32, 1518212 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size       98, 1518212 req, miss ratio 0.3733, byte miss ratio 0.3733
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size      328, 1518212 req, miss ratio 0.3004, byte miss ratio 0.3004
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size      985, 1518212 req, miss ratio 0.2192, byte miss ratio 0.2192
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size     3283, 1518212 req, miss ratio 0.1236, byte miss ratio 0.1236
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size     6567, 1518212 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size    13135, 1518212 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_colo28.ns211 S3FIFO-0.7500-0.9000 cache size    26271, 1518212 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size       32, 1518212 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size       98, 1518212 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size      328, 1518212 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size      985, 1518212 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size     3283, 1518212 req, miss ratio 0.0922, byte miss ratio 0.0922
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size     6567, 1518212 req, miss ratio 0.0570, byte miss ratio 0.0570
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size    13135, 1518212 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns211 S3FIFO-0.0010-1.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size       32, 1518212 req, miss ratio 0.3857, byte miss ratio 0.3857
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size       98, 1518212 req, miss ratio 0.3294, byte miss ratio 0.3294
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size      328, 1518212 req, miss ratio 0.2579, byte miss ratio 0.2579
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size      985, 1518212 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size     3283, 1518212 req, miss ratio 0.0968, byte miss ratio 0.0968
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size     6567, 1518212 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size    13135, 1518212 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns211 S3FIFO-0.1500-1.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size       32, 1518212 req, miss ratio 0.5139, byte miss ratio 0.5139
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size       98, 1518212 req, miss ratio 0.4093, byte miss ratio 0.4093
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size      328, 1518212 req, miss ratio 0.3170, byte miss ratio 0.3170
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size      985, 1518212 req, miss ratio 0.2334, byte miss ratio 0.2334
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size     3283, 1518212 req, miss ratio 0.1332, byte miss ratio 0.1332
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_colo28.ns211 S3FIFO-0.9000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size       32, 1518212 req, miss ratio 0.4034, byte miss ratio 0.4034
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size       98, 1518212 req, miss ratio 0.3374, byte miss ratio 0.3374
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size      328, 1518212 req, miss ratio 0.2657, byte miss ratio 0.2657
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size      985, 1518212 req, miss ratio 0.1867, byte miss ratio 0.1867
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size     3283, 1518212 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size     6567, 1518212 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size    13135, 1518212 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_colo28.ns211 S3FIFO-0.3500-0.9000 cache size    26271, 1518212 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size       32, 1518212 req, miss ratio 0.3829, byte miss ratio 0.3829
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size       98, 1518212 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size      328, 1518212 req, miss ratio 0.2527, byte miss ratio 0.2527
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size      985, 1518212 req, miss ratio 0.1741, byte miss ratio 0.1741
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size     3283, 1518212 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size     6567, 1518212 req, miss ratio 0.0583, byte miss ratio 0.0583
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size    13135, 1518212 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns211 S3FIFO-0.1500-0.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size       32, 1518212 req, miss ratio 0.4438, byte miss ratio 0.4438
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size       98, 1518212 req, miss ratio 0.3547, byte miss ratio 0.3547
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size      328, 1518212 req, miss ratio 0.2864, byte miss ratio 0.2864
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size      985, 1518212 req, miss ratio 0.2057, byte miss ratio 0.2057
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size     3283, 1518212 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size     6567, 1518212 req, miss ratio 0.0702, byte miss ratio 0.0702
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size    13135, 1518212 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_colo28.ns211 S3FIFO-0.5500-1.9000 cache size    26271, 1518212 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size       32, 1518212 req, miss ratio 0.3959, byte miss ratio 0.3959
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size       98, 1518212 req, miss ratio 0.3341, byte miss ratio 0.3341
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size      328, 1518212 req, miss ratio 0.2622, byte miss ratio 0.2622
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size      985, 1518212 req, miss ratio 0.1834, byte miss ratio 0.1834
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size     3283, 1518212 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns211 S3FIFO-0.3000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size       32, 1518212 req, miss ratio 0.5039, byte miss ratio 0.5039
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size       98, 1518212 req, miss ratio 0.3876, byte miss ratio 0.3876
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size      328, 1518212 req, miss ratio 0.3081, byte miss ratio 0.3081
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size      985, 1518212 req, miss ratio 0.2251, byte miss ratio 0.2251
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size     3283, 1518212 req, miss ratio 0.1257, byte miss ratio 0.1257
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size     6567, 1518212 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size    13135, 1518212 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_colo28.ns211 S3FIFO-0.8000-1.9000 cache size    26271, 1518212 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size       32, 1518212 req, miss ratio 0.4286, byte miss ratio 0.4286
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size       98, 1518212 req, miss ratio 0.3482, byte miss ratio 0.3482
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size      328, 1518212 req, miss ratio 0.2773, byte miss ratio 0.2773
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size      985, 1518212 req, miss ratio 0.1979, byte miss ratio 0.1979
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size     3283, 1518212 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns211 S3FIFO-0.5000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size       32, 1518212 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size       98, 1518212 req, miss ratio 0.3191, byte miss ratio 0.3191
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size      328, 1518212 req, miss ratio 0.2456, byte miss ratio 0.2456
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size      985, 1518212 req, miss ratio 0.1675, byte miss ratio 0.1675
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size     3283, 1518212 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size     6567, 1518212 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size    13135, 1518212 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns211 S3FIFO-0.0250-0.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size       32, 1518212 req, miss ratio 0.3810, byte miss ratio 0.3810
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size       98, 1518212 req, miss ratio 0.3226, byte miss ratio 0.3226
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size      328, 1518212 req, miss ratio 0.2497, byte miss ratio 0.2497
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size      985, 1518212 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size     3283, 1518212 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_colo28.ns211 S3FIFO-0.1000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size       32, 1518212 req, miss ratio 0.4076, byte miss ratio 0.4076
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size       98, 1518212 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size      328, 1518212 req, miss ratio 0.2694, byte miss ratio 0.2694
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size      985, 1518212 req, miss ratio 0.1904, byte miss ratio 0.1904
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size     3283, 1518212 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size     6567, 1518212 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size    13135, 1518212 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_colo28.ns211 S3FIFO-0.4000-0.9000 cache size    26271, 1518212 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns211 S3FIFO-0.9000-1.9000 cache size       32, 1518212 req, miss ratio 0.5179, byte miss ratio 0.5179
cdn1_colo28.ns211 S3FIFO-0.9000-1.9000 cache size       98, 1518212 req, miss ratio 0.4116, byte miss ratio 0.4116
