io_traces.ns210 S3FIFO-0.9500-0.9000 cache size     2198, 11600000 req, miss ratio 0.5773, byte miss ratio 0.5773
io_traces.ns210 S3FIFO-0.0010-0.9000 cache size   879570, 11600000 req, miss ratio 0.2028, byte miss ratio 0.2028
io_traces.ns210 S3FIFO-0.0010-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size     2198, 11600000 req, miss ratio 0.5451, byte miss ratio 0.5451
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size     6596, 11600000 req, miss ratio 0.4564, byte miss ratio 0.4564
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size    21989, 11600000 req, miss ratio 0.3265, byte miss ratio 0.3265
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size    65967, 11600000 req, miss ratio 0.2862, byte miss ratio 0.2862
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size   219892, 11600000 req, miss ratio 0.2239, byte miss ratio 0.2239
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size   439785, 11600000 req, miss ratio 0.2020, byte miss ratio 0.2020
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size   879570, 11600000 req, miss ratio 0.1927, byte miss ratio 0.1927
io_traces.ns210 S3FIFO-0.7000-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size     2198, 11600000 req, miss ratio 0.5419, byte miss ratio 0.5419
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size     6596, 11600000 req, miss ratio 0.4493, byte miss ratio 0.4493
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size    21989, 11600000 req, miss ratio 0.3259, byte miss ratio 0.3259
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size    65967, 11600000 req, miss ratio 0.2817, byte miss ratio 0.2817
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size   219892, 11600000 req, miss ratio 0.2174, byte miss ratio 0.2174
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size   439785, 11600000 req, miss ratio 0.2018, byte miss ratio 0.2018
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size   879570, 11600000 req, miss ratio 0.1928, byte miss ratio 0.1928
io_traces.ns210 S3FIFO-0.5500-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size     2198, 11600000 req, miss ratio 0.5032, byte miss ratio 0.5032
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size     6596, 11600000 req, miss ratio 0.4269, byte miss ratio 0.4269
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size    21989, 11600000 req, miss ratio 0.3446, byte miss ratio 0.3446
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size    65967, 11600000 req, miss ratio 0.2771, byte miss ratio 0.2771
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size   219892, 11600000 req, miss ratio 0.2144, byte miss ratio 0.2144
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size   439785, 11600000 req, miss ratio 0.2046, byte miss ratio 0.2046
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size   879570, 11600000 req, miss ratio 0.1948, byte miss ratio 0.1948
io_traces.ns210 S3FIFO-0.2000-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size     2198, 11600000 req, miss ratio 0.5024, byte miss ratio 0.5024
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size     6596, 11600000 req, miss ratio 0.4278, byte miss ratio 0.4278
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size    21989, 11600000 req, miss ratio 0.3891, byte miss ratio 0.3891
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size    65967, 11600000 req, miss ratio 0.3394, byte miss ratio 0.3394
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size   219892, 11600000 req, miss ratio 0.2653, byte miss ratio 0.2653
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size   439785, 11600000 req, miss ratio 0.2390, byte miss ratio 0.2390
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size   879570, 11600000 req, miss ratio 0.2028, byte miss ratio 0.2028
io_traces.ns210 S3FIFO-0.0010-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size     2198, 11600000 req, miss ratio 0.5624, byte miss ratio 0.5624
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size     6596, 11600000 req, miss ratio 0.4657, byte miss ratio 0.4657
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size    21989, 11600000 req, miss ratio 0.3291, byte miss ratio 0.3291
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size    65967, 11600000 req, miss ratio 0.2919, byte miss ratio 0.2919
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size   219892, 11600000 req, miss ratio 0.2340, byte miss ratio 0.2340
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size   439785, 11600000 req, miss ratio 0.2079, byte miss ratio 0.2079
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size   879570, 11600000 req, miss ratio 0.1938, byte miss ratio 0.1938
io_traces.ns210 S3FIFO-0.8500-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size     2198, 11600000 req, miss ratio 0.5140, byte miss ratio 0.5140
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size     6596, 11600000 req, miss ratio 0.4355, byte miss ratio 0.4355
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size    21989, 11600000 req, miss ratio 0.3300, byte miss ratio 0.3300
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size    65967, 11600000 req, miss ratio 0.2779, byte miss ratio 0.2779
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size   219892, 11600000 req, miss ratio 0.2144, byte miss ratio 0.2144
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size   439785, 11600000 req, miss ratio 0.2027, byte miss ratio 0.2027
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size   879570, 11600000 req, miss ratio 0.1943, byte miss ratio 0.1943
io_traces.ns210 S3FIFO-0.3000-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size     2198, 11600000 req, miss ratio 0.5054, byte miss ratio 0.5054
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size     6596, 11600000 req, miss ratio 0.4402, byte miss ratio 0.4402
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size    21989, 11600000 req, miss ratio 0.3273, byte miss ratio 0.3273
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size    65967, 11600000 req, miss ratio 0.2807, byte miss ratio 0.2807
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size   219892, 11600000 req, miss ratio 0.2157, byte miss ratio 0.2157
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size   439785, 11600000 req, miss ratio 0.2027, byte miss ratio 0.2027
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size   879570, 11600000 req, miss ratio 0.1942, byte miss ratio 0.1942
io_traces.ns210 S3FIFO-0.4000-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size     2198, 11600000 req, miss ratio 0.4992, byte miss ratio 0.4992
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size     6596, 11600000 req, miss ratio 0.4196, byte miss ratio 0.4196
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size    21989, 11600000 req, miss ratio 0.3840, byte miss ratio 0.3840
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size    65967, 11600000 req, miss ratio 0.3323, byte miss ratio 0.3323
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size   219892, 11600000 req, miss ratio 0.2227, byte miss ratio 0.2227
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size   439785, 11600000 req, miss ratio 0.2072, byte miss ratio 0.2072
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size   879570, 11600000 req, miss ratio 0.1965, byte miss ratio 0.1965
io_traces.ns210 S3FIFO-0.0250-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size     2198, 11600000 req, miss ratio 0.5513, byte miss ratio 0.5513
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size     6596, 11600000 req, miss ratio 0.4532, byte miss ratio 0.4532
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size    21989, 11600000 req, miss ratio 0.3261, byte miss ratio 0.3261
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size    65967, 11600000 req, miss ratio 0.2852, byte miss ratio 0.2852
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size   219892, 11600000 req, miss ratio 0.2212, byte miss ratio 0.2212
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size   439785, 11600000 req, miss ratio 0.2016, byte miss ratio 0.2016
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size   879570, 11600000 req, miss ratio 0.1926, byte miss ratio 0.1926
io_traces.ns210 S3FIFO-0.6500-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size     2198, 11600000 req, miss ratio 0.5011, byte miss ratio 0.5011
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size     6596, 11600000 req, miss ratio 0.4250, byte miss ratio 0.4250
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size    21989, 11600000 req, miss ratio 0.3843, byte miss ratio 0.3843
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size    65967, 11600000 req, miss ratio 0.3393, byte miss ratio 0.3393
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size   219892, 11600000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size   439785, 11600000 req, miss ratio 0.2110, byte miss ratio 0.2110
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size   879570, 11600000 req, miss ratio 0.1968, byte miss ratio 0.1968
io_traces.ns210 S3FIFO-0.0100-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size     2198, 11600000 req, miss ratio 0.5791, byte miss ratio 0.5791
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size     6596, 11600000 req, miss ratio 0.4659, byte miss ratio 0.4659
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size    21989, 11600000 req, miss ratio 0.3402, byte miss ratio 0.3402
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size    65967, 11600000 req, miss ratio 0.2956, byte miss ratio 0.2956
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size   219892, 11600000 req, miss ratio 0.2390, byte miss ratio 0.2390
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size   439785, 11600000 req, miss ratio 0.2154, byte miss ratio 0.2154
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size   879570, 11600000 req, miss ratio 0.1976, byte miss ratio 0.1976
io_traces.ns210 S3FIFO-0.9500-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1900, byte miss ratio 0.1900
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size     2198, 11600000 req, miss ratio 0.4896, byte miss ratio 0.4896
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size     6596, 11600000 req, miss ratio 0.4207, byte miss ratio 0.4207
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size    21989, 11600000 req, miss ratio 0.3771, byte miss ratio 0.3771
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size    65967, 11600000 req, miss ratio 0.2862, byte miss ratio 0.2862
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size   219892, 11600000 req, miss ratio 0.2160, byte miss ratio 0.2160
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size   439785, 11600000 req, miss ratio 0.2046, byte miss ratio 0.2046
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size   879570, 11600000 req, miss ratio 0.1954, byte miss ratio 0.1954
io_traces.ns210 S3FIFO-0.1000-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size     2198, 11600000 req, miss ratio 0.4932, byte miss ratio 0.4932
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size     6596, 11600000 req, miss ratio 0.4197, byte miss ratio 0.4197
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size    21989, 11600000 req, miss ratio 0.3836, byte miss ratio 0.3836
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size    65967, 11600000 req, miss ratio 0.3101, byte miss ratio 0.3101
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size   219892, 11600000 req, miss ratio 0.2178, byte miss ratio 0.2178
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size   439785, 11600000 req, miss ratio 0.2061, byte miss ratio 0.2061
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size   879570, 11600000 req, miss ratio 0.1959, byte miss ratio 0.1959
io_traces.ns210 S3FIFO-0.0500-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size     2198, 11600000 req, miss ratio 0.5951, byte miss ratio 0.5951
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size     6596, 11600000 req, miss ratio 0.4736, byte miss ratio 0.4736
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size    21989, 11600000 req, miss ratio 0.3429, byte miss ratio 0.3429
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size    65967, 11600000 req, miss ratio 0.2981, byte miss ratio 0.2981
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size   219892, 11600000 req, miss ratio 0.2423, byte miss ratio 0.2423
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size   439785, 11600000 req, miss ratio 0.2169, byte miss ratio 0.2169
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size   879570, 11600000 req, miss ratio 0.2004, byte miss ratio 0.2004
io_traces.ns210 S3FIFO-0.9900-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1930, byte miss ratio 0.1930
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size     2198, 11600000 req, miss ratio 0.5197, byte miss ratio 0.5197
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size     6596, 11600000 req, miss ratio 0.4391, byte miss ratio 0.4391
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size    21989, 11600000 req, miss ratio 0.3272, byte miss ratio 0.3272
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size    65967, 11600000 req, miss ratio 0.2792, byte miss ratio 0.2792
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size   219892, 11600000 req, miss ratio 0.2148, byte miss ratio 0.2148
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size   439785, 11600000 req, miss ratio 0.2027, byte miss ratio 0.2027
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size   879570, 11600000 req, miss ratio 0.1942, byte miss ratio 0.1942
io_traces.ns210 S3FIFO-0.3500-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size     2198, 11600000 req, miss ratio 0.5366, byte miss ratio 0.5366
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size     6596, 11600000 req, miss ratio 0.4469, byte miss ratio 0.4469
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size    21989, 11600000 req, miss ratio 0.3257, byte miss ratio 0.3257
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size    65967, 11600000 req, miss ratio 0.2806, byte miss ratio 0.2806
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size   219892, 11600000 req, miss ratio 0.2167, byte miss ratio 0.2167
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size   439785, 11600000 req, miss ratio 0.2019, byte miss ratio 0.2019
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size   879570, 11600000 req, miss ratio 0.1929, byte miss ratio 0.1929
io_traces.ns210 S3FIFO-0.5000-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size     2198, 11600000 req, miss ratio 0.5008, byte miss ratio 0.5008
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size     6596, 11600000 req, miss ratio 0.4215, byte miss ratio 0.4215
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size    21989, 11600000 req, miss ratio 0.3810, byte miss ratio 0.3810
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size    65967, 11600000 req, miss ratio 0.3355, byte miss ratio 0.3355
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size   219892, 11600000 req, miss ratio 0.2441, byte miss ratio 0.2441
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size   439785, 11600000 req, miss ratio 0.2109, byte miss ratio 0.2109
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size   879570, 11600000 req, miss ratio 0.1968, byte miss ratio 0.1968
io_traces.ns210 S3FIFO-0.0100-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size     2198, 11600000 req, miss ratio 0.5022, byte miss ratio 0.5022
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size     6596, 11600000 req, miss ratio 0.4280, byte miss ratio 0.4280
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size    21989, 11600000 req, miss ratio 0.3858, byte miss ratio 0.3858
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size    65967, 11600000 req, miss ratio 0.3397, byte miss ratio 0.3397
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size   219892, 11600000 req, miss ratio 0.2594, byte miss ratio 0.2594
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size   439785, 11600000 req, miss ratio 0.2209, byte miss ratio 0.2209
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size   879570, 11600000 req, miss ratio 0.1973, byte miss ratio 0.1973
io_traces.ns210 S3FIFO-0.0050-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size     2198, 11600000 req, miss ratio 0.4929, byte miss ratio 0.4929
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size     6596, 11600000 req, miss ratio 0.4293, byte miss ratio 0.4293
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size    21989, 11600000 req, miss ratio 0.3389, byte miss ratio 0.3389
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size    65967, 11600000 req, miss ratio 0.2782, byte miss ratio 0.2782
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size   219892, 11600000 req, miss ratio 0.2140, byte miss ratio 0.2140
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size   439785, 11600000 req, miss ratio 0.2034, byte miss ratio 0.2034
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size   879570, 11600000 req, miss ratio 0.1943, byte miss ratio 0.1943
io_traces.ns210 S3FIFO-0.2500-0.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size     2198, 11600000 req, miss ratio 0.5711, byte miss ratio 0.5711
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size     6596, 11600000 req, miss ratio 0.4646, byte miss ratio 0.4646
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size    21989, 11600000 req, miss ratio 0.3345, byte miss ratio 0.3345
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size    65967, 11600000 req, miss ratio 0.2937, byte miss ratio 0.2937
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size   219892, 11600000 req, miss ratio 0.2368, byte miss ratio 0.2368
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size   439785, 11600000 req, miss ratio 0.2121, byte miss ratio 0.2121
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size   879570, 11600000 req, miss ratio 0.1951, byte miss ratio 0.1951
io_traces.ns210 S3FIFO-0.9000-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size     2198, 11600000 req, miss ratio 0.5085, byte miss ratio 0.5085
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size     6596, 11600000 req, miss ratio 0.4316, byte miss ratio 0.4316
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size    21989, 11600000 req, miss ratio 0.3354, byte miss ratio 0.3354
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size    65967, 11600000 req, miss ratio 0.2771, byte miss ratio 0.2771
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size   219892, 11600000 req, miss ratio 0.2139, byte miss ratio 0.2139
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size   439785, 11600000 req, miss ratio 0.2032, byte miss ratio 0.2032
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size   879570, 11600000 req, miss ratio 0.1943, byte miss ratio 0.1943
io_traces.ns210 S3FIFO-0.2500-1.9000 cache size  1759140, 11600000 req, miss ratio 0.1896, byte miss ratio 0.1896
io_traces.ns210 S3FIFO-0.3500-0.9000 cache size     2198, 11600000 req, miss ratio 0.5000, byte miss ratio 0.5000
