cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size        5, 1143535 req, miss ratio 0.6057, byte miss ratio 0.6057
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size       17, 1143535 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size       57, 1143535 req, miss ratio 0.3888, byte miss ratio 0.3888
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size      171, 1143535 req, miss ratio 0.2754, byte miss ratio 0.2754
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size      573, 1143535 req, miss ratio 0.1330, byte miss ratio 0.1330
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size     1146, 1143535 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size     2293, 1143535 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns5271 S3FIFO-0.4500-0.9000 cache size     4586, 1143535 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size        5, 1143535 req, miss ratio 0.5872, byte miss ratio 0.5872
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size       17, 1143535 req, miss ratio 0.4668, byte miss ratio 0.4668
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size       57, 1143535 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size      171, 1143535 req, miss ratio 0.2659, byte miss ratio 0.2659
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size      573, 1143535 req, miss ratio 0.1268, byte miss ratio 0.1268
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size     1146, 1143535 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size     2293, 1143535 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns5271 S3FIFO-0.3500-0.9000 cache size     4586, 1143535 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size        5, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size       17, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size       57, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size      171, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size      573, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size     1146, 1143535 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size     2293, 1143535 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns5271 S3FIFO-0.0010-1.9000 cache size     4586, 1143535 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size        5, 1143535 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size       17, 1143535 req, miss ratio 0.4568, byte miss ratio 0.4568
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size       57, 1143535 req, miss ratio 0.3600, byte miss ratio 0.3600
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size      171, 1143535 req, miss ratio 0.2465, byte miss ratio 0.2465
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size      573, 1143535 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size     1146, 1143535 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size     2293, 1143535 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns5271 S3FIFO-0.1000-0.9000 cache size     4586, 1143535 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns5271 S3FIFO-0.5000-1.9000 cache size        5, 1143535 req, miss ratio 0.6087, byte miss ratio 0.6087
cdn1_allcolo.ns5271 S3FIFO-0.5000-1.9000 cache size       17, 1143535 req, miss ratio 0.4904, byte miss ratio 0.4904
cdn1_allcolo.ns5271 S3FIFO-0.5000-1.9000 cache size       57, 1143535 req, miss ratio 0.3997, byte miss ratio 0.3997
cdn1_allcolo.ns5271 S3FIFO-0.5000-1.9000 cache size      171, 1143535 req, miss ratio 0.2861, byte miss ratio 0.2861
