cdn1_allcolo.ns2036 S3FIFO-0.9000-0.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9000-0.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9000-0.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9000-0.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.0010-1.9000 cache size       13, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-1.9000 cache size       27, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-1.9000 cache size       55, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-1.9000 cache size      110, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.6500-0.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6500-0.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6500-0.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6500-0.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4000-0.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4000-0.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4000-0.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4000-0.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.2500-0.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.2500-0.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.2500-0.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.2500-0.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.3000-1.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.3000-1.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.3000-1.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.3000-1.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4500-1.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4500-1.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4500-1.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.4500-1.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.0010-0.9000 cache size       13, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-0.9000 cache size       27, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-0.9000 cache size       55, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.0010-0.9000 cache size      110, 2570348 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2036 S3FIFO-0.6000-0.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6000-0.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6000-0.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.6000-0.9000 cache size      110, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9500-1.9000 cache size       13, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9500-1.9000 cache size       27, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2036 S3FIFO-0.9500-1.9000 cache size       55, 2570348 req, miss ratio 0.0001, byte miss ratio 0.0001
