tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size     3418, 26074680 req, miss ratio 0.5122, byte miss ratio 0.5122
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size    10256, 26074680 req, miss ratio 0.4445, byte miss ratio 0.4445
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size    34189, 26074680 req, miss ratio 0.3970, byte miss ratio 0.3970
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size   102567, 26074680 req, miss ratio 0.3517, byte miss ratio 0.3517
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size   341892, 26074680 req, miss ratio 0.2910, byte miss ratio 0.2910
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size   683784, 26074680 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size  1367569, 26074680 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns20699 S3FIFO-0.0500-1.9000 cache size  2735138, 26074680 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size     3418, 26074680 req, miss ratio 0.5003, byte miss ratio 0.5003
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size    10256, 26074680 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size    34189, 26074680 req, miss ratio 0.3669, byte miss ratio 0.3669
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size   102567, 26074680 req, miss ratio 0.3252, byte miss ratio 0.3252
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size   341892, 26074680 req, miss ratio 0.2919, byte miss ratio 0.2919
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size   683784, 26074680 req, miss ratio 0.2452, byte miss ratio 0.2452
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size  1367569, 26074680 req, miss ratio 0.1822, byte miss ratio 0.1822
tencentBlock.ns20699 S3FIFO-0.1500-1.9000 cache size  2735138, 26074680 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size     3418, 26074680 req, miss ratio 0.4978, byte miss ratio 0.4978
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size    10256, 26074680 req, miss ratio 0.4035, byte miss ratio 0.4035
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size    34189, 26074680 req, miss ratio 0.3444, byte miss ratio 0.3444
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size   102567, 26074680 req, miss ratio 0.3232, byte miss ratio 0.3232
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size   341892, 26074680 req, miss ratio 0.2982, byte miss ratio 0.2982
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size   683784, 26074680 req, miss ratio 0.2571, byte miss ratio 0.2571
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size  1367569, 26074680 req, miss ratio 0.1852, byte miss ratio 0.1852
tencentBlock.ns20699 S3FIFO-0.4500-1.9000 cache size  2735138, 26074680 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size     3418, 26074680 req, miss ratio 0.5475, byte miss ratio 0.5475
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size    10256, 26074680 req, miss ratio 0.4055, byte miss ratio 0.4055
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size    34189, 26074680 req, miss ratio 0.3449, byte miss ratio 0.3449
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size   102567, 26074680 req, miss ratio 0.3264, byte miss ratio 0.3264
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size   341892, 26074680 req, miss ratio 0.3026, byte miss ratio 0.3026
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size   683784, 26074680 req, miss ratio 0.2627, byte miss ratio 0.2627
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size  1367569, 26074680 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns20699 S3FIFO-0.7500-1.9000 cache size  2735138, 26074680 req, miss ratio 0.1372, byte miss ratio 0.1372
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size     3418, 26074680 req, miss ratio 0.4964, byte miss ratio 0.4964
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size    10256, 26074680 req, miss ratio 0.4130, byte miss ratio 0.4130
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size    34189, 26074680 req, miss ratio 0.3546, byte miss ratio 0.3546
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size   102567, 26074680 req, miss ratio 0.3234, byte miss ratio 0.3234
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size   341892, 26074680 req, miss ratio 0.2934, byte miss ratio 0.2934
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size   683784, 26074680 req, miss ratio 0.2482, byte miss ratio 0.2482
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size  1367569, 26074680 req, miss ratio 0.1831, byte miss ratio 0.1831
tencentBlock.ns20699 S3FIFO-0.2500-0.9000 cache size  2735138, 26074680 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size     3418, 26074680 req, miss ratio 0.5218, byte miss ratio 0.5218
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size    10256, 26074680 req, miss ratio 0.4716, byte miss ratio 0.4716
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size    34189, 26074680 req, miss ratio 0.4443, byte miss ratio 0.4443
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size   102567, 26074680 req, miss ratio 0.4267, byte miss ratio 0.4267
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size   341892, 26074680 req, miss ratio 0.3549, byte miss ratio 0.3549
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size   683784, 26074680 req, miss ratio 0.2785, byte miss ratio 0.2785
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size  1367569, 26074680 req, miss ratio 0.1895, byte miss ratio 0.1895
tencentBlock.ns20699 S3FIFO-0.0010-1.9000 cache size  2735138, 26074680 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns20699 S3FIFO-0.2000-0.9000 cache size     3418, 26074680 req, miss ratio 0.4986, byte miss ratio 0.4986
tencentBlock.ns20699 S3FIFO-0.2000-0.9000 cache size    10256, 26074680 req, miss ratio 0.4177, byte miss ratio 0.4177
tencentBlock.ns20699 S3FIFO-0.2000-0.9000 cache size    34189, 26074680 req, miss ratio 0.3587, byte miss ratio 0.3587
tencentBlock.ns20699 S3FIFO-0.2000-0.9000 cache size   102567, 26074680 req, miss ratio 0.3245, byte miss ratio 0.3245
tencentBlock.ns20699 S3FIFO-0.2000-0.9000 cache size   341892, 26074680 req, miss ratio 0.2924, byte miss ratio 0.2924
