cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size       14, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size       48, 3518743 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size      146, 3518743 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size      488, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size      976, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size     1953, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.0250-0.9000 cache size     3906, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size       14, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size       48, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size      146, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size      488, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size      976, 3518743 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size     1953, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.0010-0.9000 cache size     3906, 3518743 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size       14, 3518743 req, miss ratio 0.1075, byte miss ratio 0.1075
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size       48, 3518743 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size      146, 3518743 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size      488, 3518743 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size      976, 3518743 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1555 S3FIFO-0.9900-1.9000 cache size     1953, 3518743 req, miss ratio 0.0015, byte miss ratio 0.0015
