cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size       13, 41368986 req, miss ratio 0.6791, byte miss ratio 0.6791
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size       46, 41368986 req, miss ratio 0.5070, byte miss ratio 0.5070
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size      138, 41368986 req, miss ratio 0.2942, byte miss ratio 0.2942
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size      461, 41368986 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size      922, 41368986 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size     1844, 41368986 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns87 S3FIFO-0.8500-0.9000 cache size     3688, 41368986 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size       13, 41368986 req, miss ratio 0.6225, byte miss ratio 0.6225
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size       46, 41368986 req, miss ratio 0.4684, byte miss ratio 0.4684
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size      138, 41368986 req, miss ratio 0.2613, byte miss ratio 0.2613
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size      461, 41368986 req, miss ratio 0.0769, byte miss ratio 0.0769
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size      922, 41368986 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size     1844, 41368986 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns87 S3FIFO-0.6000-0.9000 cache size     3688, 41368986 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size       13, 41368986 req, miss ratio 0.6144, byte miss ratio 0.6144
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size       46, 41368986 req, miss ratio 0.4563, byte miss ratio 0.4563
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size      138, 41368986 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size      461, 41368986 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size      922, 41368986 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size     1844, 41368986 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns87 S3FIFO-0.4500-1.9000 cache size     3688, 41368986 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns87 S3FIFO-0.8000-1.9000 cache size       13, 41368986 req, miss ratio 0.6666, byte miss ratio 0.6666
cdn1_allcolo.ns87 S3FIFO-0.8000-1.9000 cache size       46, 41368986 req, miss ratio 0.5008, byte miss ratio 0.5008
cdn1_allcolo.ns87 S3FIFO-0.8000-1.9000 cache size      138, 41368986 req, miss ratio 0.2819, byte miss ratio 0.2819
