cdn1_colo28.ns917 S3FIFO-0.6000-0.9000 cache size        7, 1250477 req, miss ratio 0.7862, byte miss ratio 0.7862
cdn1_colo28.ns917 S3FIFO-0.9000-1.9000 cache size       14, 1250477 req, miss ratio 0.5134, byte miss ratio 0.5134
cdn1_colo28.ns917 S3FIFO-0.9000-1.9000 cache size       28, 1250477 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns917 S3FIFO-0.7000-0.9000 cache size        7, 1250477 req, miss ratio 0.7862, byte miss ratio 0.7862
cdn1_colo28.ns917 S3FIFO-0.7000-0.9000 cache size       14, 1250477 req, miss ratio 0.5314, byte miss ratio 0.5314
cdn1_colo28.ns917 S3FIFO-0.7000-0.9000 cache size       28, 1250477 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns917 S3FIFO-0.7500-1.9000 cache size        7, 1250477 req, miss ratio 0.8070, byte miss ratio 0.8070
cdn1_colo28.ns917 S3FIFO-0.7500-1.9000 cache size       14, 1250477 req, miss ratio 0.5264, byte miss ratio 0.5264
cdn1_colo28.ns917 S3FIFO-0.7500-1.9000 cache size       28, 1250477 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns917 S3FIFO-0.7000-1.9000 cache size        7, 1250477 req, miss ratio 0.8108, byte miss ratio 0.8108
cdn1_colo28.ns917 S3FIFO-0.7000-1.9000 cache size       14, 1250477 req, miss ratio 0.5314, byte miss ratio 0.5314
cdn1_colo28.ns917 S3FIFO-0.7000-1.9000 cache size       28, 1250477 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns917 S3FIFO-0.4500-1.9000 cache size        7, 1250477 req, miss ratio 0.8084, byte miss ratio 0.8084
cdn1_colo28.ns917 S3FIFO-0.4500-1.9000 cache size       14, 1250477 req, miss ratio 0.5380, byte miss ratio 0.5380
cdn1_colo28.ns917 S3FIFO-0.4500-1.9000 cache size       28, 1250477 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns917 S3FIFO-0.5000-1.9000 cache size        7, 1250477 req, miss ratio 0.8084, byte miss ratio 0.8084
cdn1_colo28.ns917 S3FIFO-0.5000-1.9000 cache size       14, 1250477 req, miss ratio 0.5381, byte miss ratio 0.5381
cdn1_colo28.ns917 S3FIFO-0.5000-1.9000 cache size       28, 1250477 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns917 S3FIFO-0.1500-0.9000 cache size        7, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.1500-0.9000 cache size       14, 1250477 req, miss ratio 0.5120, byte miss ratio 0.5120
cdn1_colo28.ns917 S3FIFO-0.1500-0.9000 cache size       28, 1250477 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns917 S3FIFO-0.8000-1.9000 cache size        7, 1250477 req, miss ratio 0.8070, byte miss ratio 0.8070
cdn1_colo28.ns917 S3FIFO-0.8000-1.9000 cache size       14, 1250477 req, miss ratio 0.5199, byte miss ratio 0.5199
cdn1_colo28.ns917 S3FIFO-0.8000-1.9000 cache size       28, 1250477 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns917 S3FIFO-0.0250-0.9000 cache size        7, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.0250-0.9000 cache size       14, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.0250-0.9000 cache size       28, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.2500-0.9000 cache size        7, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.2500-0.9000 cache size       14, 1250477 req, miss ratio 0.5223, byte miss ratio 0.5223
cdn1_colo28.ns917 S3FIFO-0.2500-0.9000 cache size       28, 1250477 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns917 S3FIFO-0.1000-0.9000 cache size        7, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.1000-0.9000 cache size       14, 1250477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns917 S3FIFO-0.1000-0.9000 cache size       28, 1250477 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns917 S3FIFO-0.8500-0.9000 cache size        7, 1250477 req, miss ratio 0.7875, byte miss ratio 0.7875
cdn1_colo28.ns917 S3FIFO-0.8500-0.9000 cache size       14, 1250477 req, miss ratio 0.5199, byte miss ratio 0.5199
cdn1_colo28.ns917 S3FIFO-0.8500-0.9000 cache size       28, 1250477 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns917 FIFO cache size        7, 1250477 req, miss ratio 0.8103, byte miss ratio 0.8103
cdn1_colo28.ns917 FIFO cache size       14, 1250477 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_colo28.ns917 FIFO cache size       28, 1250477 req, miss ratio 0.0004, byte miss ratio 0.0004
