tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size     2692, 42911847 req, miss ratio 0.7283, byte miss ratio 0.7283
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size     8076, 42911847 req, miss ratio 0.6290, byte miss ratio 0.6290
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size    26920, 42911847 req, miss ratio 0.5143, byte miss ratio 0.5143
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size    80760, 42911847 req, miss ratio 0.3704, byte miss ratio 0.3704
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size   269200, 42911847 req, miss ratio 0.1930, byte miss ratio 0.1930
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size   538401, 42911847 req, miss ratio 0.1285, byte miss ratio 0.1285
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size  1076802, 42911847 req, miss ratio 0.0842, byte miss ratio 0.0842
tencentBlock.ns15910 S3FIFO-0.3000-0.9000 cache size  2153604, 42911847 req, miss ratio 0.0654, byte miss ratio 0.0654
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size     2692, 42911847 req, miss ratio 0.7249, byte miss ratio 0.7249
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size     8076, 42911847 req, miss ratio 0.6366, byte miss ratio 0.6366
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size    26920, 42911847 req, miss ratio 0.5291, byte miss ratio 0.5291
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size    80760, 42911847 req, miss ratio 0.3857, byte miss ratio 0.3857
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size   269200, 42911847 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size   538401, 42911847 req, miss ratio 0.1377, byte miss ratio 0.1377
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size  1076802, 42911847 req, miss ratio 0.0877, byte miss ratio 0.0877
tencentBlock.ns15910 S3FIFO-0.5500-0.9000 cache size  2153604, 42911847 req, miss ratio 0.0660, byte miss ratio 0.0660
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size     2692, 42911847 req, miss ratio 0.7375, byte miss ratio 0.7375
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size     8076, 42911847 req, miss ratio 0.6551, byte miss ratio 0.6551
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size    26920, 42911847 req, miss ratio 0.5527, byte miss ratio 0.5527
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size    80760, 42911847 req, miss ratio 0.4041, byte miss ratio 0.4041
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size   269200, 42911847 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size   538401, 42911847 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size  1076802, 42911847 req, miss ratio 0.0973, byte miss ratio 0.0973
tencentBlock.ns15910 S3FIFO-0.8500-0.9000 cache size  2153604, 42911847 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size     2692, 42911847 req, miss ratio 0.7558, byte miss ratio 0.7558
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size     8076, 42911847 req, miss ratio 0.6610, byte miss ratio 0.6610
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size    26920, 42911847 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size    80760, 42911847 req, miss ratio 0.3608, byte miss ratio 0.3608
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size   269200, 42911847 req, miss ratio 0.1941, byte miss ratio 0.1941
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size   538401, 42911847 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size  1076802, 42911847 req, miss ratio 0.0847, byte miss ratio 0.0847
tencentBlock.ns15910 S3FIFO-0.0250-1.9000 cache size  2153604, 42911847 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns15910 S3FIFO-0.5000-1.9000 cache size     2692, 42911847 req, miss ratio 0.7239, byte miss ratio 0.7239
