cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size      872, 2203612 req, miss ratio 0.4556, byte miss ratio 0.4556
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size     2618, 2203612 req, miss ratio 0.4369, byte miss ratio 0.4369
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size     8728, 2203612 req, miss ratio 0.4274, byte miss ratio 0.4274
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size    26185, 2203612 req, miss ratio 0.4198, byte miss ratio 0.4198
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size    87283, 2203612 req, miss ratio 0.4077, byte miss ratio 0.4077
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size   174567, 2203612 req, miss ratio 0.3999, byte miss ratio 0.3999
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0100-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size      872, 2203612 req, miss ratio 0.4440, byte miss ratio 0.4440
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size     2618, 2203612 req, miss ratio 0.4293, byte miss ratio 0.4293
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size     8728, 2203612 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size    26185, 2203612 req, miss ratio 0.4053, byte miss ratio 0.4053
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size    87283, 2203612 req, miss ratio 0.3983, byte miss ratio 0.3983
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size   174567, 2203612 req, miss ratio 0.3968, byte miss ratio 0.3968
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.1000-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size      872, 2203612 req, miss ratio 0.4440, byte miss ratio 0.4440
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size     2618, 2203612 req, miss ratio 0.4255, byte miss ratio 0.4255
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size     8728, 2203612 req, miss ratio 0.4098, byte miss ratio 0.4098
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size    26185, 2203612 req, miss ratio 0.4005, byte miss ratio 0.4005
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size    87283, 2203612 req, miss ratio 0.3974, byte miss ratio 0.3974
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size   174567, 2203612 req, miss ratio 0.3965, byte miss ratio 0.3965
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.2500-0.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size      872, 2203612 req, miss ratio 0.4486, byte miss ratio 0.4486
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size     2618, 2203612 req, miss ratio 0.4222, byte miss ratio 0.4222
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size     8728, 2203612 req, miss ratio 0.4050, byte miss ratio 0.4050
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size    26185, 2203612 req, miss ratio 0.3996, byte miss ratio 0.3996
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size    87283, 2203612 req, miss ratio 0.3970, byte miss ratio 0.3970
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size   174567, 2203612 req, miss ratio 0.3964, byte miss ratio 0.3964
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size   349134, 2203612 req, miss ratio 0.3962, byte miss ratio 0.3962
cdn1_allcolo.ns2208 S3FIFO-0.7500-0.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size      872, 2203612 req, miss ratio 0.4436, byte miss ratio 0.4436
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size     2618, 2203612 req, miss ratio 0.4244, byte miss ratio 0.4244
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size     8728, 2203612 req, miss ratio 0.4084, byte miss ratio 0.4084
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size    26185, 2203612 req, miss ratio 0.4000, byte miss ratio 0.4000
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size    87283, 2203612 req, miss ratio 0.3972, byte miss ratio 0.3972
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size   174567, 2203612 req, miss ratio 0.3965, byte miss ratio 0.3965
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.3000-0.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size      872, 2203612 req, miss ratio 0.4431, byte miss ratio 0.4431
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size     2618, 2203612 req, miss ratio 0.4275, byte miss ratio 0.4275
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size     8728, 2203612 req, miss ratio 0.4138, byte miss ratio 0.4138
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size    26185, 2203612 req, miss ratio 0.4026, byte miss ratio 0.4026
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size    87283, 2203612 req, miss ratio 0.3977, byte miss ratio 0.3977
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size   174567, 2203612 req, miss ratio 0.3967, byte miss ratio 0.3967
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.1500-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size      872, 2203612 req, miss ratio 0.4634, byte miss ratio 0.4634
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size     2618, 2203612 req, miss ratio 0.4333, byte miss ratio 0.4333
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size     8728, 2203612 req, miss ratio 0.4094, byte miss ratio 0.4094
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size    26185, 2203612 req, miss ratio 0.4015, byte miss ratio 0.4015
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size    87283, 2203612 req, miss ratio 0.3977, byte miss ratio 0.3977
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size   174567, 2203612 req, miss ratio 0.3967, byte miss ratio 0.3967
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size   349134, 2203612 req, miss ratio 0.3963, byte miss ratio 0.3963
cdn1_allcolo.ns2208 S3FIFO-0.9900-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size      872, 2203612 req, miss ratio 0.4602, byte miss ratio 0.4602
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size     2618, 2203612 req, miss ratio 0.4302, byte miss ratio 0.4302
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size     8728, 2203612 req, miss ratio 0.4082, byte miss ratio 0.4082
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size    26185, 2203612 req, miss ratio 0.4010, byte miss ratio 0.4010
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size    87283, 2203612 req, miss ratio 0.3974, byte miss ratio 0.3974
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size   174567, 2203612 req, miss ratio 0.3966, byte miss ratio 0.3966
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size   349134, 2203612 req, miss ratio 0.3963, byte miss ratio 0.3963
cdn1_allcolo.ns2208 S3FIFO-0.9500-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size      872, 2203612 req, miss ratio 0.4674, byte miss ratio 0.4674
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size     2618, 2203612 req, miss ratio 0.4402, byte miss ratio 0.4402
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size     8728, 2203612 req, miss ratio 0.4293, byte miss ratio 0.4293
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size    26185, 2203612 req, miss ratio 0.4221, byte miss ratio 0.4221
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size    87283, 2203612 req, miss ratio 0.4102, byte miss ratio 0.4102
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size   174567, 2203612 req, miss ratio 0.4013, byte miss ratio 0.4013
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0050-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size      872, 2203612 req, miss ratio 0.4421, byte miss ratio 0.4421
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size     2618, 2203612 req, miss ratio 0.4231, byte miss ratio 0.4231
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size     8728, 2203612 req, miss ratio 0.4071, byte miss ratio 0.4071
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size    26185, 2203612 req, miss ratio 0.3996, byte miss ratio 0.3996
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size    87283, 2203612 req, miss ratio 0.3971, byte miss ratio 0.3971
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size   174567, 2203612 req, miss ratio 0.3964, byte miss ratio 0.3964
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.3500-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size      872, 2203612 req, miss ratio 0.4459, byte miss ratio 0.4459
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size     2618, 2203612 req, miss ratio 0.4318, byte miss ratio 0.4318
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size     8728, 2203612 req, miss ratio 0.4212, byte miss ratio 0.4212
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size    26185, 2203612 req, miss ratio 0.4106, byte miss ratio 0.4106
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size    87283, 2203612 req, miss ratio 0.4001, byte miss ratio 0.4001
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size   174567, 2203612 req, miss ratio 0.3972, byte miss ratio 0.3972
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size   349134, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0500-1.9000 cache size   698269, 2203612 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_allcolo.ns2208 S3FIFO-0.0010-1.9000 cache size      872, 2203612 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2208 S3FIFO-0.0010-1.9000 cache size     2618, 2203612 req, miss ratio 0.4715, byte miss ratio 0.4715
