cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size       14, 1403157 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size       43, 1403157 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size      144, 1403157 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size      289, 1403157 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size      578, 1403157 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3294 S3FIFO-0.9900-0.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size       14, 1403157 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size       43, 1403157 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size      144, 1403157 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size      289, 1403157 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size      578, 1403157 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3294 S3FIFO-0.7500-1.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size       14, 1403157 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size       43, 1403157 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size      144, 1403157 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size      289, 1403157 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size      578, 1403157 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3294 S3FIFO-0.4500-1.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size       14, 1403157 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size       43, 1403157 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size      144, 1403157 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size      289, 1403157 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size      578, 1403157 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3294 S3FIFO-0.0500-0.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size       14, 1403157 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size       43, 1403157 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size      144, 1403157 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size      289, 1403157 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size      578, 1403157 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3294 S3FIFO-0.8500-1.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size       14, 1403157 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size       43, 1403157 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size      144, 1403157 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size      289, 1403157 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size      578, 1403157 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3294 S3FIFO-0.6500-0.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size       14, 1403157 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size       43, 1403157 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size      144, 1403157 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size      289, 1403157 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size      578, 1403157 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3294 S3FIFO-0.9500-0.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size       14, 1403157 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size       43, 1403157 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size      144, 1403157 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size      289, 1403157 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size      578, 1403157 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3294 S3FIFO-0.2500-0.9000 cache size     1156, 1403157 req, miss ratio 0.0011, byte miss ratio 0.0011
