cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size      925, 8173127 req, miss ratio 0.4531, byte miss ratio 0.4531
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size     2775, 8173127 req, miss ratio 0.3123, byte miss ratio 0.3123
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size     9253, 8173127 req, miss ratio 0.1921, byte miss ratio 0.1921
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size    27759, 8173127 req, miss ratio 0.1451, byte miss ratio 0.1451
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size    92531, 8173127 req, miss ratio 0.1262, byte miss ratio 0.1262
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size   185063, 8173127 req, miss ratio 0.1191, byte miss ratio 0.1191
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size   370126, 8173127 req, miss ratio 0.1152, byte miss ratio 0.1152
cdn1_allcolo.ns817 S3FIFO-0.1000-0.9000 cache size   740252, 8173127 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size      925, 8173127 req, miss ratio 0.4563, byte miss ratio 0.4563
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size     2775, 8173127 req, miss ratio 0.3160, byte miss ratio 0.3160
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size     9253, 8173127 req, miss ratio 0.1995, byte miss ratio 0.1995
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size    27759, 8173127 req, miss ratio 0.1556, byte miss ratio 0.1556
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size    92531, 8173127 req, miss ratio 0.1348, byte miss ratio 0.1348
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size   185063, 8173127 req, miss ratio 0.1247, byte miss ratio 0.1247
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size   370126, 8173127 req, miss ratio 0.1152, byte miss ratio 0.1152
cdn1_allcolo.ns817 S3FIFO-0.0100-1.9000 cache size   740252, 8173127 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns817 S3FIFO-0.1500-0.9000 cache size      925, 8173127 req, miss ratio 0.4565, byte miss ratio 0.4565
