cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size       12, 1272380 req, miss ratio 0.2257, byte miss ratio 0.2257
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size       40, 1272380 req, miss ratio 0.1634, byte miss ratio 0.1634
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size      121, 1272380 req, miss ratio 0.1036, byte miss ratio 0.1036
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size      406, 1272380 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size      812, 1272380 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size     1624, 1272380 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns571 S3FIFO-0.1500-1.9000 cache size     3248, 1272380 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size       12, 1272380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size       40, 1272380 req, miss ratio 0.1586, byte miss ratio 0.1586
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size      121, 1272380 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size      406, 1272380 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size      812, 1272380 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size     1624, 1272380 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns571 S3FIFO-0.0500-1.9000 cache size     3248, 1272380 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size       12, 1272380 req, miss ratio 0.2369, byte miss ratio 0.2369
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size       40, 1272380 req, miss ratio 0.1743, byte miss ratio 0.1743
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size      121, 1272380 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size      406, 1272380 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size      812, 1272380 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size     1624, 1272380 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns571 S3FIFO-0.3500-1.9000 cache size     3248, 1272380 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size       12, 1272380 req, miss ratio 0.2229, byte miss ratio 0.2229
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size       40, 1272380 req, miss ratio 0.1592, byte miss ratio 0.1592
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size      121, 1272380 req, miss ratio 0.1003, byte miss ratio 0.1003
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size      406, 1272380 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size      812, 1272380 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size     1624, 1272380 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns571 S3FIFO-0.1500-0.9000 cache size     3248, 1272380 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size       12, 1272380 req, miss ratio 0.3008, byte miss ratio 0.3008
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size       40, 1272380 req, miss ratio 0.2199, byte miss ratio 0.2199
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size      121, 1272380 req, miss ratio 0.1434, byte miss ratio 0.1434
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size      406, 1272380 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size      812, 1272380 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size     1624, 1272380 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns571 S3FIFO-0.9900-0.9000 cache size     3248, 1272380 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size       12, 1272380 req, miss ratio 0.3023, byte miss ratio 0.3023
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size       40, 1272380 req, miss ratio 0.2190, byte miss ratio 0.2190
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size      121, 1272380 req, miss ratio 0.1410, byte miss ratio 0.1410
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size      406, 1272380 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size      812, 1272380 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size     1624, 1272380 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns571 S3FIFO-0.9900-1.9000 cache size     3248, 1272380 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size       12, 1272380 req, miss ratio 0.2298, byte miss ratio 0.2298
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size       40, 1272380 req, miss ratio 0.1672, byte miss ratio 0.1672
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size      121, 1272380 req, miss ratio 0.1061, byte miss ratio 0.1061
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size      406, 1272380 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size      812, 1272380 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size     1624, 1272380 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns571 S3FIFO-0.3000-0.9000 cache size     3248, 1272380 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size       12, 1272380 req, miss ratio 0.2384, byte miss ratio 0.2384
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size       40, 1272380 req, miss ratio 0.1763, byte miss ratio 0.1763
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size      121, 1272380 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size      406, 1272380 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size      812, 1272380 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size     1624, 1272380 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns571 S3FIFO-0.4500-0.9000 cache size     3248, 1272380 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size       12, 1272380 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size       40, 1272380 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size      121, 1272380 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size      406, 1272380 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size      812, 1272380 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size     1624, 1272380 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns571 S3FIFO-0.3000-1.9000 cache size     3248, 1272380 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size       12, 1272380 req, miss ratio 0.2515, byte miss ratio 0.2515
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size       40, 1272380 req, miss ratio 0.1862, byte miss ratio 0.1862
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size      121, 1272380 req, miss ratio 0.1200, byte miss ratio 0.1200
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size      406, 1272380 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size      812, 1272380 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size     1624, 1272380 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns571 S3FIFO-0.6000-0.9000 cache size     3248, 1272380 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size       12, 1272380 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size       40, 1272380 req, miss ratio 0.1687, byte miss ratio 0.1687
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size      121, 1272380 req, miss ratio 0.1071, byte miss ratio 0.1071
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size      406, 1272380 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size      812, 1272380 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size     1624, 1272380 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns571 S3FIFO-0.2500-1.9000 cache size     3248, 1272380 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns571 S3FIFO-0.1000-1.9000 cache size       12, 1272380 req, miss ratio 0.2257, byte miss ratio 0.2257
cdn1_allcolo.ns571 S3FIFO-0.1000-1.9000 cache size       40, 1272380 req, miss ratio 0.1609, byte miss ratio 0.1609
cdn1_allcolo.ns571 S3FIFO-0.1000-1.9000 cache size      121, 1272380 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_allcolo.ns571 S3FIFO-0.1000-1.9000 cache size      406, 1272380 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_allcolo.ns571 S3FIFO-0.1000-1.9000 cache size      812, 1272380 req, miss ratio 0.0213, byte miss ratio 0.0213
