io_traces.ns484 S3FIFO-0.9900-1.9000 cache size      323, 8200000 req, miss ratio 0.5435, byte miss ratio 0.5435
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size      970, 8200000 req, miss ratio 0.4137, byte miss ratio 0.4137
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size     3233, 8200000 req, miss ratio 0.3086, byte miss ratio 0.3086
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size     9700, 8200000 req, miss ratio 0.2273, byte miss ratio 0.2273
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size    32333, 8200000 req, miss ratio 0.1364, byte miss ratio 0.1364
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size    64667, 8200000 req, miss ratio 0.0740, byte miss ratio 0.0740
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size   129334, 8200000 req, miss ratio 0.0496, byte miss ratio 0.0496
io_traces.ns484 S3FIFO-0.9900-1.9000 cache size   258669, 8200000 req, miss ratio 0.0435, byte miss ratio 0.0435
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size      323, 8200000 req, miss ratio 0.5469, byte miss ratio 0.5469
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size      970, 8200000 req, miss ratio 0.4116, byte miss ratio 0.4116
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size     3233, 8200000 req, miss ratio 0.3123, byte miss ratio 0.3123
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size     9700, 8200000 req, miss ratio 0.2299, byte miss ratio 0.2299
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size    32333, 8200000 req, miss ratio 0.1364, byte miss ratio 0.1364
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size    64667, 8200000 req, miss ratio 0.0740, byte miss ratio 0.0740
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size   129334, 8200000 req, miss ratio 0.0496, byte miss ratio 0.0496
io_traces.ns484 S3FIFO-0.9900-0.9000 cache size   258669, 8200000 req, miss ratio 0.0435, byte miss ratio 0.0435
