tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size     3593, 40368213 req, miss ratio 0.7687, byte miss ratio 0.7687
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size    10780, 40368213 req, miss ratio 0.5937, byte miss ratio 0.5937
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size    35933, 40368213 req, miss ratio 0.2248, byte miss ratio 0.2248
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size   107801, 40368213 req, miss ratio 0.1829, byte miss ratio 0.1829
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size   359339, 40368213 req, miss ratio 0.1366, byte miss ratio 0.1366
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size   718678, 40368213 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size  1437356, 40368213 req, miss ratio 0.0989, byte miss ratio 0.0989
tencentBlock.ns24190 S3FIFO-0.3000-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size     3593, 40368213 req, miss ratio 0.8172, byte miss ratio 0.8172
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size    10780, 40368213 req, miss ratio 0.6638, byte miss ratio 0.6638
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size    35933, 40368213 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size   107801, 40368213 req, miss ratio 0.1854, byte miss ratio 0.1854
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size   359339, 40368213 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size   718678, 40368213 req, miss ratio 0.1115, byte miss ratio 0.1115
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size  1437356, 40368213 req, miss ratio 0.0999, byte miss ratio 0.0999
tencentBlock.ns24190 S3FIFO-0.6000-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size     3593, 40368213 req, miss ratio 0.7154, byte miss ratio 0.7154
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size    10780, 40368213 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size    35933, 40368213 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size   107801, 40368213 req, miss ratio 0.1896, byte miss ratio 0.1896
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size   359339, 40368213 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size   718678, 40368213 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size  1437356, 40368213 req, miss ratio 0.1029, byte miss ratio 0.1029
tencentBlock.ns24190 S3FIFO-0.0050-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size     3593, 40368213 req, miss ratio 0.8587, byte miss ratio 0.8587
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size    10780, 40368213 req, miss ratio 0.6648, byte miss ratio 0.6648
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size    35933, 40368213 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size   107801, 40368213 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size   359339, 40368213 req, miss ratio 0.1500, byte miss ratio 0.1500
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size   718678, 40368213 req, miss ratio 0.1216, byte miss ratio 0.1216
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size  1437356, 40368213 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns24190 S3FIFO-0.9900-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0899, byte miss ratio 0.0899
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size     3593, 40368213 req, miss ratio 0.7388, byte miss ratio 0.7388
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size    10780, 40368213 req, miss ratio 0.5418, byte miss ratio 0.5418
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size    35933, 40368213 req, miss ratio 0.2220, byte miss ratio 0.2220
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size   107801, 40368213 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size   359339, 40368213 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size   718678, 40368213 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size  1437356, 40368213 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns24190 S3FIFO-0.2500-0.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size     3593, 40368213 req, miss ratio 0.7147, byte miss ratio 0.7147
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size    10780, 40368213 req, miss ratio 0.4924, byte miss ratio 0.4924
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size    35933, 40368213 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size   107801, 40368213 req, miss ratio 0.1926, byte miss ratio 0.1926
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size   359339, 40368213 req, miss ratio 0.1441, byte miss ratio 0.1441
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size   718678, 40368213 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size  1437356, 40368213 req, miss ratio 0.1030, byte miss ratio 0.1030
tencentBlock.ns24190 S3FIFO-0.0010-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size     3593, 40368213 req, miss ratio 0.8026, byte miss ratio 0.8026
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size    10780, 40368213 req, miss ratio 0.6550, byte miss ratio 0.6550
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size    35933, 40368213 req, miss ratio 0.2361, byte miss ratio 0.2361
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size   107801, 40368213 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size   359339, 40368213 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size   718678, 40368213 req, miss ratio 0.1109, byte miss ratio 0.1109
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size  1437356, 40368213 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns24190 S3FIFO-0.5000-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size     3593, 40368213 req, miss ratio 0.7838, byte miss ratio 0.7838
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size    10780, 40368213 req, miss ratio 0.6321, byte miss ratio 0.6321
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size    35933, 40368213 req, miss ratio 0.2341, byte miss ratio 0.2341
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size   107801, 40368213 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size   359339, 40368213 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size   718678, 40368213 req, miss ratio 0.1108, byte miss ratio 0.1108
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size  1437356, 40368213 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns24190 S3FIFO-0.5000-0.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size     3593, 40368213 req, miss ratio 0.7194, byte miss ratio 0.7194
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size    10780, 40368213 req, miss ratio 0.4991, byte miss ratio 0.4991
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size    35933, 40368213 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size   107801, 40368213 req, miss ratio 0.1857, byte miss ratio 0.1857
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size   359339, 40368213 req, miss ratio 0.1401, byte miss ratio 0.1401
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size   718678, 40368213 req, miss ratio 0.1175, byte miss ratio 0.1175
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size  1437356, 40368213 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns24190 S3FIFO-0.0250-1.9000 cache size  2874713, 40368213 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns24190 S3FIFO-0.2000-1.9000 cache size     3593, 40368213 req, miss ratio 0.7507, byte miss ratio 0.7507
