cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size        5, 3268660 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size       19, 3268660 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size       58, 3268660 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size      195, 3268660 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size      391, 3268660 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size      782, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.3500-1.9000 cache size     1564, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size        5, 3268660 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size       19, 3268660 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size       58, 3268660 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size      195, 3268660 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size      391, 3268660 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size      782, 3268660 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3364 S3FIFO-0.9900-0.9000 cache size     1564, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size        5, 3268660 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size       19, 3268660 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size       58, 3268660 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size      195, 3268660 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size      391, 3268660 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size      782, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.0500-1.9000 cache size     1564, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size        5, 3268660 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size       19, 3268660 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size       58, 3268660 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size      195, 3268660 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size      391, 3268660 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size      782, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.8500-1.9000 cache size     1564, 3268660 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3364 S3FIFO-0.0250-0.9000 cache size        5, 3268660 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3364 S3FIFO-0.0250-0.9000 cache size       19, 3268660 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3364 S3FIFO-0.0250-0.9000 cache size       58, 3268660 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns3364 S3FIFO-0.0250-0.9000 cache size      195, 3268660 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3364 S3FIFO-0.0250-0.9000 cache size      391, 3268660 req, miss ratio 0.0007, byte miss ratio 0.0007
