cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size       79, 1699707 req, miss ratio 0.6161, byte miss ratio 0.6161
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size      237, 1699707 req, miss ratio 0.4330, byte miss ratio 0.4330
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size      792, 1699707 req, miss ratio 0.2407, byte miss ratio 0.2407
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size     2378, 1699707 req, miss ratio 0.1324, byte miss ratio 0.1324
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size     7928, 1699707 req, miss ratio 0.0646, byte miss ratio 0.0646
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size    15856, 1699707 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size    31712, 1699707 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns765 S3FIFO-0.2500-0.9000 cache size    63424, 1699707 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size       79, 1699707 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size      237, 1699707 req, miss ratio 0.4429, byte miss ratio 0.4429
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size      792, 1699707 req, miss ratio 0.2467, byte miss ratio 0.2467
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size     2378, 1699707 req, miss ratio 0.1351, byte miss ratio 0.1351
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size     7928, 1699707 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size    15856, 1699707 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size    31712, 1699707 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns765 S3FIFO-0.2500-1.9000 cache size    63424, 1699707 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size       79, 1699707 req, miss ratio 0.6755, byte miss ratio 0.6755
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size      237, 1699707 req, miss ratio 0.4941, byte miss ratio 0.4941
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size      792, 1699707 req, miss ratio 0.2841, byte miss ratio 0.2841
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size     2378, 1699707 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size     7928, 1699707 req, miss ratio 0.0756, byte miss ratio 0.0756
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size    15856, 1699707 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size    31712, 1699707 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns765 S3FIFO-0.5500-1.9000 cache size    63424, 1699707 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size       79, 1699707 req, miss ratio 0.6847, byte miss ratio 0.6847
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size      237, 1699707 req, miss ratio 0.5037, byte miss ratio 0.5037
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size      792, 1699707 req, miss ratio 0.2912, byte miss ratio 0.2912
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size     2378, 1699707 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size     7928, 1699707 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size    15856, 1699707 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size    31712, 1699707 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns765 S3FIFO-0.6000-1.9000 cache size    63424, 1699707 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size       79, 1699707 req, miss ratio 0.6944, byte miss ratio 0.6944
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size      237, 1699707 req, miss ratio 0.5164, byte miss ratio 0.5164
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size      792, 1699707 req, miss ratio 0.3045, byte miss ratio 0.3045
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size     2378, 1699707 req, miss ratio 0.1667, byte miss ratio 0.1667
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size     7928, 1699707 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns765 S3FIFO-0.7000-0.9000 cache size    15856, 1699707 req, miss ratio 0.0596, byte miss ratio 0.0596
