cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size        6, 18776318 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size       19, 18776318 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size       64, 18776318 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size      192, 18776318 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size      642, 18776318 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size     1284, 18776318 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size     2568, 18776318 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2146 S3FIFO-0.0250-0.9000 cache size     5136, 18776318 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size        6, 18776318 req, miss ratio 0.4082, byte miss ratio 0.4082
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size       19, 18776318 req, miss ratio 0.2336, byte miss ratio 0.2336
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size       64, 18776318 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size      192, 18776318 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size      642, 18776318 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size     1284, 18776318 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size     2568, 18776318 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2146 S3FIFO-0.9900-0.9000 cache size     5136, 18776318 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size        6, 18776318 req, miss ratio 0.4082, byte miss ratio 0.4082
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size       19, 18776318 req, miss ratio 0.2289, byte miss ratio 0.2289
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size       64, 18776318 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size      192, 18776318 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size      642, 18776318 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size     1284, 18776318 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size     2568, 18776318 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2146 S3FIFO-0.9000-0.9000 cache size     5136, 18776318 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2146 S3FIFO-0.6500-1.9000 cache size        6, 18776318 req, miss ratio 0.3709, byte miss ratio 0.3709
