cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size       18, 2240770 req, miss ratio 0.2509, byte miss ratio 0.2509
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size       55, 2240770 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size      183, 2240770 req, miss ratio 0.1504, byte miss ratio 0.1504
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size      551, 2240770 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size     1837, 2240770 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size     3674, 2240770 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size     7348, 2240770 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns2314 S3FIFO-0.5500-0.9000 cache size    14697, 2240770 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size       18, 2240770 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size       55, 2240770 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size      183, 2240770 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size      551, 2240770 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size     1837, 2240770 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size     3674, 2240770 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size     7348, 2240770 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns2314 S3FIFO-0.0010-1.9000 cache size    14697, 2240770 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size       18, 2240770 req, miss ratio 0.3175, byte miss ratio 0.3175
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size       55, 2240770 req, miss ratio 0.2343, byte miss ratio 0.2343
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size      183, 2240770 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size      551, 2240770 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size     1837, 2240770 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size     3674, 2240770 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size     7348, 2240770 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2314 S3FIFO-0.9500-1.9000 cache size    14697, 2240770 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size       18, 2240770 req, miss ratio 0.2675, byte miss ratio 0.2675
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size       55, 2240770 req, miss ratio 0.2091, byte miss ratio 0.2091
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size      183, 2240770 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size      551, 2240770 req, miss ratio 0.1027, byte miss ratio 0.1027
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size     1837, 2240770 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size     3674, 2240770 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size     7348, 2240770 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2314 S3FIFO-0.7000-0.9000 cache size    14697, 2240770 req, miss ratio 0.0090, byte miss ratio 0.0090
