cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size       88, 1077409 req, miss ratio 0.1604, byte miss ratio 0.1604
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size      264, 1077409 req, miss ratio 0.1159, byte miss ratio 0.1159
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size      881, 1077409 req, miss ratio 0.0911, byte miss ratio 0.0911
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size     2645, 1077409 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size     8819, 1077409 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size    17638, 1077409 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size    35277, 1077409 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns1975 S3FIFO-0.9500-1.9000 cache size    70555, 1077409 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size       88, 1077409 req, miss ratio 0.1660, byte miss ratio 0.1660
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size      264, 1077409 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size      881, 1077409 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size     2645, 1077409 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size     8819, 1077409 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size    17638, 1077409 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size    35277, 1077409 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_allcolo.ns1975 S3FIFO-0.9900-1.9000 cache size    70555, 1077409 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size       88, 1077409 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size      264, 1077409 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size      881, 1077409 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size     2645, 1077409 req, miss ratio 0.0863, byte miss ratio 0.0863
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size     8819, 1077409 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size    17638, 1077409 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size    35277, 1077409 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns1975 S3FIFO-0.2000-1.9000 cache size    70555, 1077409 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns1975 S3FIFO-0.6000-1.9000 cache size       88, 1077409 req, miss ratio 0.1292, byte miss ratio 0.1292
cdn1_allcolo.ns1975 S3FIFO-0.6000-1.9000 cache size      264, 1077409 req, miss ratio 0.0981, byte miss ratio 0.0981
cdn1_allcolo.ns1975 S3FIFO-0.6000-1.9000 cache size      881, 1077409 req, miss ratio 0.0874, byte miss ratio 0.0874
