cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size      100, 2123437 req, miss ratio 0.3598, byte miss ratio 0.3598
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size      301, 2123437 req, miss ratio 0.2078, byte miss ratio 0.2078
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size     1003, 2123437 req, miss ratio 0.1317, byte miss ratio 0.1317
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size     3011, 2123437 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size    10039, 2123437 req, miss ratio 0.0535, byte miss ratio 0.0535
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size    20078, 2123437 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size    40157, 2123437 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns2930 S3FIFO-0.2000-0.9000 cache size    80315, 2123437 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size      100, 2123437 req, miss ratio 0.3927, byte miss ratio 0.3927
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size      301, 2123437 req, miss ratio 0.2378, byte miss ratio 0.2378
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size     1003, 2123437 req, miss ratio 0.1368, byte miss ratio 0.1368
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size     3011, 2123437 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size    10039, 2123437 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size    20078, 2123437 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size    40157, 2123437 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns2930 S3FIFO-0.5000-0.9000 cache size    80315, 2123437 req, miss ratio 0.0475, byte miss ratio 0.0475
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size      100, 2123437 req, miss ratio 0.4460, byte miss ratio 0.4460
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size      301, 2123437 req, miss ratio 0.2940, byte miss ratio 0.2940
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size     1003, 2123437 req, miss ratio 0.1651, byte miss ratio 0.1651
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size     3011, 2123437 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size    10039, 2123437 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size    20078, 2123437 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size    40157, 2123437 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns2930 S3FIFO-0.9900-1.9000 cache size    80315, 2123437 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size      100, 2123437 req, miss ratio 0.4132, byte miss ratio 0.4132
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size      301, 2123437 req, miss ratio 0.2584, byte miss ratio 0.2584
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size     1003, 2123437 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size     3011, 2123437 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size    10039, 2123437 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size    20078, 2123437 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size    40157, 2123437 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns2930 S3FIFO-0.6500-1.9000 cache size    80315, 2123437 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size      100, 2123437 req, miss ratio 0.3870, byte miss ratio 0.3870
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size      301, 2123437 req, miss ratio 0.2318, byte miss ratio 0.2318
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size     1003, 2123437 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size     3011, 2123437 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size    10039, 2123437 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size    20078, 2123437 req, miss ratio 0.0504, byte miss ratio 0.0504
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size    40157, 2123437 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns2930 S3FIFO-0.4500-0.9000 cache size    80315, 2123437 req, miss ratio 0.0475, byte miss ratio 0.0475
cdn1_allcolo.ns2930 S3FIFO-0.5000-1.9000 cache size      100, 2123437 req, miss ratio 0.3981, byte miss ratio 0.3981
cdn1_allcolo.ns2930 S3FIFO-0.5000-1.9000 cache size      301, 2123437 req, miss ratio 0.2410, byte miss ratio 0.2410
cdn1_allcolo.ns2930 S3FIFO-0.5000-1.9000 cache size     1003, 2123437 req, miss ratio 0.1374, byte miss ratio 0.1374
