cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size        5, 2410326 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size       15, 2410326 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size       50, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.7000-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size        5, 2410326 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size       15, 2410326 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size       50, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size      100, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9500-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size        5, 2410326 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size       15, 2410326 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size        5, 2410326 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size       15, 2410326 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6500-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size        5, 2410326 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size       15, 2410326 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size       50, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9500-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size        5, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size       15, 2410326 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1500-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size        5, 2410326 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size       15, 2410326 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size       50, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.7500-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size        5, 2410326 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size       15, 2410326 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.2000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size        5, 2410326 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size       15, 2410326 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size        5, 2410326 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size       15, 2410326 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size        5, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size       15, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size        5, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size       15, 2410326 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.1000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size        5, 2410326 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size       15, 2410326 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size       50, 2410326 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.8000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size        5, 2410326 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size       15, 2410326 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.5000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size        5, 2410326 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size       15, 2410326 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3500-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size        5, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size       15, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0250-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size        5, 2410326 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size       15, 2410326 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.6000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size        5, 2410326 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size       15, 2410326 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.3000-0.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size        5, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size       15, 2410326 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size       50, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size      100, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size      200, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.0500-1.9000 cache size      401, 2410326 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns4706 S3FIFO-0.9000-0.9000 cache size        5, 2410326 req, miss ratio 0.0156, byte miss ratio 0.0156
