cdn1_colo28.ns414 S3FIFO-0.9500-0.9000 cache size      294, 6388153 req, miss ratio 0.3421, byte miss ratio 0.3421
cdn1_colo28.ns414 S3FIFO-0.5000-1.9000 cache size     8838, 6388153 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns414 S3FIFO-0.5000-1.9000 cache size    29460, 6388153 req, miss ratio 0.1260, byte miss ratio 0.1260
cdn1_colo28.ns414 S3FIFO-0.5000-1.9000 cache size    58920, 6388153 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns414 S3FIFO-0.5000-1.9000 cache size   117841, 6388153 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_colo28.ns414 S3FIFO-0.5000-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size      294, 6388153 req, miss ratio 0.3233, byte miss ratio 0.3233
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size      883, 6388153 req, miss ratio 0.2869, byte miss ratio 0.2869
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size     2946, 6388153 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size     8838, 6388153 req, miss ratio 0.1816, byte miss ratio 0.1816
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size    29460, 6388153 req, miss ratio 0.1233, byte miss ratio 0.1233
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size    58920, 6388153 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size   117841, 6388153 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_colo28.ns414 S3FIFO-0.4000-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size      294, 6388153 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size      883, 6388153 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size     2946, 6388153 req, miss ratio 0.2268, byte miss ratio 0.2268
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size     8838, 6388153 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size    29460, 6388153 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size    58920, 6388153 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size   117841, 6388153 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns414 S3FIFO-0.0010-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size      294, 6388153 req, miss ratio 0.3274, byte miss ratio 0.3274
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size      883, 6388153 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size     2946, 6388153 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size     8838, 6388153 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size    29460, 6388153 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size    58920, 6388153 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size   117841, 6388153 req, miss ratio 0.0696, byte miss ratio 0.0696
cdn1_colo28.ns414 S3FIFO-0.6000-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size      294, 6388153 req, miss ratio 0.3398, byte miss ratio 0.3398
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size      883, 6388153 req, miss ratio 0.3006, byte miss ratio 0.3006
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size     2946, 6388153 req, miss ratio 0.2525, byte miss ratio 0.2525
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size     8838, 6388153 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size    29460, 6388153 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size    58920, 6388153 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size   117841, 6388153 req, miss ratio 0.0758, byte miss ratio 0.0758
cdn1_colo28.ns414 S3FIFO-0.9000-0.9000 cache size   235682, 6388153 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size      294, 6388153 req, miss ratio 0.3209, byte miss ratio 0.3209
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size      883, 6388153 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size     2946, 6388153 req, miss ratio 0.2246, byte miss ratio 0.2246
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size     8838, 6388153 req, miss ratio 0.1714, byte miss ratio 0.1714
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size    29460, 6388153 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size    58920, 6388153 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size   117841, 6388153 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns414 S3FIFO-0.0050-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size      294, 6388153 req, miss ratio 0.3318, byte miss ratio 0.3318
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size      883, 6388153 req, miss ratio 0.2963, byte miss ratio 0.2963
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size     2946, 6388153 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size     8838, 6388153 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size    29460, 6388153 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size    58920, 6388153 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size   117841, 6388153 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns414 S3FIFO-0.7500-0.9000 cache size   235682, 6388153 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size      294, 6388153 req, miss ratio 0.3318, byte miss ratio 0.3318
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size      883, 6388153 req, miss ratio 0.2963, byte miss ratio 0.2963
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size     2946, 6388153 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size     8838, 6388153 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size    29460, 6388153 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size    58920, 6388153 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size   117841, 6388153 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns414 S3FIFO-0.7500-1.9000 cache size   235682, 6388153 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size      294, 6388153 req, miss ratio 0.3214, byte miss ratio 0.3214
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size      883, 6388153 req, miss ratio 0.2844, byte miss ratio 0.2844
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size     2946, 6388153 req, miss ratio 0.2321, byte miss ratio 0.2321
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size     8838, 6388153 req, miss ratio 0.1786, byte miss ratio 0.1786
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size    29460, 6388153 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size    58920, 6388153 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size   117841, 6388153 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_colo28.ns414 S3FIFO-0.3000-0.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size      294, 6388153 req, miss ratio 0.3206, byte miss ratio 0.3206
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size      883, 6388153 req, miss ratio 0.2833, byte miss ratio 0.2833
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size     2946, 6388153 req, miss ratio 0.2307, byte miss ratio 0.2307
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size     8838, 6388153 req, miss ratio 0.1772, byte miss ratio 0.1772
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size    29460, 6388153 req, miss ratio 0.1196, byte miss ratio 0.1196
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size    58920, 6388153 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size   117841, 6388153 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns414 S3FIFO-0.2500-0.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size      294, 6388153 req, miss ratio 0.3174, byte miss ratio 0.3174
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size      883, 6388153 req, miss ratio 0.2788, byte miss ratio 0.2788
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size     2946, 6388153 req, miss ratio 0.2255, byte miss ratio 0.2255
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size     8838, 6388153 req, miss ratio 0.1722, byte miss ratio 0.1722
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size    29460, 6388153 req, miss ratio 0.1154, byte miss ratio 0.1154
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size    58920, 6388153 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size   117841, 6388153 req, miss ratio 0.0643, byte miss ratio 0.0643
cdn1_colo28.ns414 S3FIFO-0.0500-1.9000 cache size   235682, 6388153 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns414 S3FIFO-0.7000-0.9000 cache size      294, 6388153 req, miss ratio 0.3300, byte miss ratio 0.3300
cdn1_colo28.ns414 S3FIFO-0.7000-0.9000 cache size      883, 6388153 req, miss ratio 0.2950, byte miss ratio 0.2950
cdn1_colo28.ns414 S3FIFO-0.7000-0.9000 cache size     2946, 6388153 req, miss ratio 0.2451, byte miss ratio 0.2451
cdn1_colo28.ns414 S3FIFO-0.7000-0.9000 cache size     8838, 6388153 req, miss ratio 0.1921, byte miss ratio 0.1921
cdn1_colo28.ns414 S3FIFO-0.7000-0.9000 cache size    29460, 6388153 req, miss ratio 0.1321, byte miss ratio 0.1321
